ANIO_PRESUP,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,DENOMINACION,DENOMINACION_AB,TOTALIZADORA,FINALIDAD,FUNCION,SUBFUNCION,NO_CLASIF,CREDITO_INIC,CREDITO_MODIF,PREVENTIVO,COMPROMISO,DEVENGADO,PAGADO
2004,2,8,9,0,Otros,Otros,N,,,,N,0.0,0.0,13650.0,0.0,13650.0,13650.0
2004,2,9,0,0,Otros bienes de consumo,Otros bienes de consumo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,2,9,1,0,Elementos de limpieza,Elementos de limpieza,N,,,,N,0.0,0.0,5550.65,0.0,19561.15,19383.31
2004,2,9,2,0,"Utiles de escritorio, oficina y enseñanza","Utiles de escritorio, ofi",N,,,,N,0.0,0.0,3962.92,-3.02,19994.07,17690.14
2004,2,3,0,0,"Productos de papel, cartón e impresos","Productos de papel, cartó",S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,2,3,1,0,Papel de escritorio y cartón,Papel de escritorio y car,N,,,,N,0.0,0.0,1959.57,0.0,4661.27,4592.17
2004,2,3,2,0,Papel para computación,Papel para computación,N,,,,N,0.0,0.0,944.52,0.0,1780.79,1692.79
2004,2,3,3,0,Productos de artes gráficas,Productos de artes gráfic,N,,,,N,0.0,0.0,10989.72,0.0,13436.22,12891.2
2004,2,3,5,0,"Libros, revistas y periódicos","Libros, revistas y periód",N,,,,N,0.0,0.0,2872.6,0.0,3646.75,2919.35
2004,2,3,6,0,Textos de enseñanza,Textos de ense±anza,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,2,3,7,0,Especies timbradas y valores,Especies timbradas y valo,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,2,3,9,0,Otros,Otros,N,,,,N,0.0,0.0,17635.7,-63.55,17912.2,16922.2
2004,2,4,0,0,Productos de cuero y caucho,Productos de cuero y cauc,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,2,4,1,0,Cueros y pieles,Cueros y pieles,N,,,,N,0.0,0.0,0.0,0.0,28.0,28.0
2004,2,4,2,0,Artículos de cuero,Artículos de cuero,N,,,,N,0.0,0.0,1680.0,0.0,1952.0,1952.0
2004,1,1,5,0,Otros gastos en personal,Otros gastos en personal,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,1,1,6,0,Contribuciones patronales,Contribuciones patronales,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,1,1,7,0,Complementos,Complementos,N,,,,N,92519.0,0.0,0.0,0.0,287680.7,287680.7
2004,1,2,0,0,Personal temporario,Personal temporario,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,1,2,1,0,Retribuciones del cargo,Retribuciones del cargo,N,,,,N,248762.0,0.0,0.0,0.0,201325.67,201325.67
2004,1,2,2,0,Retribuciones que no hacen al cargo,Retribuciones que no hace,N,,,,N,106200.0,0.0,0.0,0.0,28704.05,28704.05
2004,1,2,3,0,Sueldo anual complementario,Sueldo anual complementar,N,,,,N,34585.0,0.0,0.0,0.0,16524.4,16524.4
2004,1,2,4,0,Otros gastos en personal,Otros gastos en personal,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,1,2,5,0,Contribuciones patronales,Contribuciones patronales,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,1,2,6,0,Complementos,Complementos,N,,,,N,2200.0,0.0,0.0,0.0,19824.63,19824.63
2004,1,3,0,0,Servicios extraordinarios,Servicios extraordinarios,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,1,3,1,0,Retribuciones extraordinarias,Retribuciones extraordina,N,,,,N,37500.0,0.0,0.0,0.0,148283.21,147084.85
2004,1,3,2,0,Sueldo anual complementario,Sueldo anual complementar,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,1,3,3,0,Contribuciones patronales,Contribuciones patronales,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,1,4,0,0,Asignaciones familiares,Asignaciones familiares,N,,,,N,268320.0,0.0,0.0,0.0,228375.0,228375.0
2004,1,5,0,0,Asistencia social al personal,Asistencia social al pers,N,,,,N,8500.0,0.0,0.0,0.0,35431.85,35281.85
2004,1,6,0,0,Beneficios y compensaciones,Beneficios y compensacion,N,,,,N,18500.0,0.0,0.0,0.0,3264.65,2897.15
2004,2,0,0,0,Bienes de consumo,Bienes de consumo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,3,0,0,"Productos de papel, cartón e impresos","Productos de papel, cartó",S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,3,1,0,Papel de escritorio y cartón,Papel de escritorio y car,N,,,,N,1000.0,0.0,56287.82,0.0,53258.43,0.0
2013,2,3,2,0,Papel para computación,Papel para computación,N,,,,N,0.0,0.0,3066.57,0.0,2024.57,0.0
2013,2,3,3,0,Productos de artes gráficas,Productos de artes gráfic,N,,,,N,0.0,0.0,17370.01,0.0,16814.91,0.0
2013,2,3,5,0,"Libros, revistas y periódicos","Libros, revistas y periód",N,,,,N,0.0,0.0,45127.0,0.0,38823.5,0.0
2013,2,3,6,0,Textos de enseñanza,Textos de ense±anza,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,3,7,0,Especies timbradas y valores,Especies timbradas y valo,N,,,,N,0.0,0.0,0.0,0.0,240.0,0.0
2013,2,3,9,0,Otros,Otros,N,,,,N,0.0,0.0,71053.01,0.0,40161.88,0.0
2013,2,4,0,0,Productos de cuero y caucho,Productos de cuero y cauc,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,4,1,0,Cueros y pieles,Cueros y pieles,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,4,2,0,Artículos de cuero,Artículos de cuero,N,,,,N,0.0,0.0,2884.28,0.0,3009.28,0.0
2013,1,1,5,0,Otros gastos en personal,Otros gastos en personal,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,1,6,0,Contribuciones patronales,Contribuciones patronales,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,1,7,0,Complementos,Complementos,N,,,,N,4515700.0,0.0,0.0,0.0,4351465.76,0.0
2013,1,2,0,0,Personal temporario,Personal temporario,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,2,1,0,Retribuciones del cargo,Retribuciones del cargo,N,,,,N,5314706.44,0.0,0.0,0.0,9720783.2,0.0
2013,1,2,2,0,Retribuciones que no hacen al cargo,Retribuciones que no hace,N,,,,N,400000.0,0.0,0.0,0.0,90716.24,0.0
2013,1,2,3,0,Sueldo anual complementario,Sueldo anual complementar,N,,,,N,480825.0,0.0,0.0,0.0,510334.97,0.0
2013,1,2,4,0,Otros gastos en personal,Otros gastos en personal,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,2,5,0,Contribuciones patronales,Contribuciones patronales,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,2,6,0,Complementos,Complementos,N,,,,N,976800.0,0.0,0.0,0.0,796871.22,0.0
2013,1,3,0,0,Servicios extraordinarios,Servicios extraordinarios,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,3,1,0,Retribuciones extraordinarias,Retribuciones extraordina,N,,,,N,2066496.06,0.0,0.0,0.0,7046061.54,0.0
2013,1,3,2,0,Sueldo anual complementario,Sueldo anual complementar,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,3,3,0,Contribuciones patronales,Contribuciones patronales,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,4,0,0,Asignaciones familiares,Asignaciones familiares,N,,,,N,2068500.0,0.0,0.0,0.0,2202545.0,0.0
2013,1,5,0,0,Asistencia social al personal,Asistencia social al pers,N,,,,N,61000.0,0.0,0.0,0.0,44945.62,0.0
2013,1,6,0,0,Beneficios y compensaciones,Beneficios y compensacion,N,,,,N,262600.0,0.0,0.0,0.0,476270.23,0.0
2013,2,0,0,0,Bienes de consumo,Bienes de consumo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,1,0,0,Productos alimenticios agropecuarios y forestales,Productos alimenticios ag,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,1,1,0,Alimentos para personas,Alimentos para personas,N,,,,N,0.0,0.0,888166.6,0.0,807418.32,0.0
2013,2,1,2,0,Alimentos para animales,Alimentos para animales,N,,,,N,0.0,0.0,546.31,0.0,636.31,0.0
2013,2,1,3,0,Productos pecuarios,Productos pecuarios,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,1,4,0,Productos agroforestales,Productos agroforestales,N,,,,N,0.0,0.0,47978.35,0.0,48378.35,0.0
2013,2,1,5,0,"Madera, corcho y sus manufacturas","Madera, corcho y sus manu",N,,,,N,0.0,0.0,140108.45,0.0,137631.64,0.0
2013,2,1,9,0,Otros,Otros,N,,,,N,0.0,0.0,2880.0,0.0,4802.0,0.0
2013,2,2,0,0,Textiles y vestuario,Textiles y vestuario,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,2,1,0,Hilados y telas,Hilados y telas,N,,,,N,0.0,0.0,100144.14,0.0,103645.24,0.0
2013,2,2,2,0,Prendas de vestir,Prendas de vestir,N,,,,N,0.0,0.0,242401.05,0.0,246166.95,0.0
2013,2,2,3,0,Confecciones textiles,Confecciones textiles,N,,,,N,0.0,0.0,24582.38,0.0,24830.38,0.0
2013,2,2,9,0,Otros,Otros,N,,,,N,0.0,0.0,1571.5,0.0,4449.25,0.0
2013,2,9,5,0,"Utiles menores médicos, quirúrgico y de laboratorio","Utiles menores médicos, q",N,,,,N,0.0,0.0,985296.59,0.0,870056.34,0.0
2013,2,9,6,0,Repuestos y accesorios,Repuestos y accesorios,N,,,,N,0.0,0.0,1190210.62,0.0,1113926.35,0.0
2013,2,9,9,0,Otros,Otros,N,,,,N,0.0,0.0,880908.62,0.0,643390.88,0.0
2013,3,0,0,0,Servicios no personales,Servicios no personales,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,1,0,0,Servicios básicos,Servicios básicos,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,1,1,0,Energía eléctrica,Energía eléctrica,N,,,,N,0.0,0.0,0.0,0.0,3226347.65,0.0
2013,3,1,2,0,Agua,Agua,N,,,,N,0.0,0.0,4820.0,0.0,55101.19,0.0
2013,3,1,3,0,Gas,Gas,N,,,,N,0.0,0.0,0.0,0.0,75900.28,0.0
2013,3,1,4,0,"Teléfonos, telex y telefax","Teléfonos, telex y telefa",N,,,,N,0.0,0.0,0.0,0.0,574129.55,0.0
2013,3,1,5,0,Correos y telégrafo,Correos y telégrafo,N,,,,N,0.0,0.0,96124.7,0.0,67734.37,0.0
2013,3,1,9,0,Otros,Otros,N,,,,N,0.0,0.0,175857.0,0.0,183229.12,0.0
2013,3,2,0,0,Alquileres y derechos,Alquileres y derechos,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,2,1,0,Alquiler de edificios y locales,Alquiler de edificios y l,N,,,,N,0.0,0.0,498360.0,0.0,412181.1,0.0
2013,2,3,4,0,Productos de papel y cartón,Productos de papel y cart,N,,,,N,0.0,0.0,217804.43,0.0,171094.25,0.0
2013,1,0,0,0,Gastos en personal,Gastos en personal,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,1,0,0,Personal permanente,Personal permanente,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,1,1,0,Retribuciones del cargo,Retribuciones del cargo,N,,,,N,17271556.0,0.0,0.0,0.0,16270974.89,0.0
2013,1,1,2,0,Retribuciones a personal directivo y de control,Retribuciones a personal,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,1,3,0,Retribuciones que no hacen al cargo,Retribuciones que no hace,N,,,,N,7771000.0,0.0,0.0,0.0,8220125.7,0.0
2013,3,3,0,0,"Mantenimiento, reparación y limpieza","Mantenimiento, reparación",S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,3,1,0,Mantenimiento y reparación de edificios y locales,Mantenimiento y reparació,N,,,,N,0.0,0.0,1054607.11,0.0,1086250.96,0.0
2013,3,3,2,0,Mantenimiento y reparación  de vehículos,Mantenimiento y reparació,N,,,,N,0.0,0.0,424363.53,0.0,405388.32,0.0
2013,3,3,3,0,Mantenimiento y reparación de maquinaria y equipo,Mantenimiento y reparació,N,,,,N,0.0,0.0,908498.28,0.0,760683.65,0.0
2013,3,3,4,0,Mantenimiento y reparación de vías de comunicación,Mantenimiento y reparació,N,,,,N,0.0,0.0,43000.0,0.0,53000.0,0.0
2013,3,3,5,0,Mantenimiento de espacios verdes y del arbolado,Mantenimiento de espacios,N,,,,N,0.0,0.0,81000.0,0.0,82600.0,0.0
2013,3,3,6,0,Mantenimiento y Limpieza,Mantenimiento o Limpieza,N,,,,N,0.0,0.0,349647.2,0.0,337797.2,0.0
2013,3,3,7,0,"Limpieza, aseo y fumigación","Limpieza, aseo y fumigaci",N,,,,N,0.0,0.0,0.0,0.0,650.0,0.0
2013,3,3,9,0,Otros,Otros,N,,,,N,0.0,0.0,704781.55,0.0,828432.95,0.0
2013,3,4,0,0,Servicios técnicos y profesionales,Servicios técnicos y prof,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,4,1,0,"Estudios, investigaciones y proyectos de factibilidad","Estudios, investigaciones",N,,,,N,0.0,0.0,43000.0,0.0,39000.0,0.0
2013,3,4,2,0,Médicos y sanitarios,Médicos y sanitarios,N,,,,N,0.0,0.0,51300.0,0.0,47659.8,0.0
2013,3,4,3,0,Jurídicos,Jurídicos,N,,,,N,0.0,0.0,6000.0,0.0,8395.9,0.0
2013,3,4,4,0,Contabilidad y auditoría,Contabilidad y auditoría,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,4,5,0,De capacitación,De capacitación,N,,,,N,0.0,0.0,170500.0,0.0,170925.0,0.0
2013,3,4,6,0,De informática y sistemas computarizados,De informática y sistemas,N,,,,N,0.0,0.0,228406.0,0.0,211413.0,0.0
2013,3,4,7,0,Servicios de hotelería,Servicios de hotelería,N,,,,N,0.0,0.0,80760.0,0.0,105521.48,0.0
2013,3,4,9,0,Otros,Otros,N,,,,N,0.0,0.0,2820549.6,0.0,2677452.03,0.0
2013,3,5,0,0,Servicios comerciales y financieros,Servicios comerciales y f,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,5,1,0,Transporte,Transporte,N,,,,N,0.0,0.0,864207.45,0.0,693113.02,0.0
2024,7,3,1,0,Intereses por préstamos del sector privado,Intereses por préstamos d,N,5,1,0,N,0.0,0.0,0.0,0.0,21821.06,21821.06
2024,7,3,2,0,Intereses por préstamos del sector público nacional,Intereses por préstamos d,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,7,3,3,0,Intereses de préstamos de provincias,Intereses de préstamos de,N,5,1,0,N,14252.0,0.0,0.0,0.0,15260471.59,0.0
2024,7,3,4,0,Intereses de préstamos de municipalidades,Intereses de préstamos de,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,7,3,6,0,Intereses de préstamos de empresas públicas no financieras,Intereses de préstamos de,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,7,3,7,0,Intereses de préstamos de instituciones públicas financieras,Intereses de préstamos de,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,7,3,8,0,Intereses de préstamos de empresas públicas multinacionales,Intereses de préstamos de,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,7,6,0,Incremento de documentos comerciales a cobrar largo plazo,Incremento de documentos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,7,2,0,Incremento de otros documentos a cobrar a corto plazo,Incremento de otros docum,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,2,0,0,Préstamos a corto plazo,Préstamos a corto plazo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,3,4,0,Mantenimiento y reparación de vías de comunicación,Mantenimiento y reparació,N,,,,N,0.0,0.0,321000.0,0.0,321000.0,0.0
2024,3,3,5,0,Mantenimiento de espacios verdes y del arbolado,Mantenimiento de espacios,N,,,,N,3270000.0,0.0,500000.0,0.0,500000.0,0.0
2024,3,3,6,0,Mantenimiento y Limpieza,Mantenimiento o Limpieza,N,,,,N,2162000.0,0.0,5554080.0,0.0,5264068.0,0.0
2024,3,3,7,0,"Limpieza, aseo y fumigación","Limpieza, aseo y fumigaci",N,,,,N,310000.0,0.0,200000.0,0.0,841473.0,0.0
2024,3,3,9,0,Otros,Otros,N,,,,N,6113000.0,0.0,36144103.77,0.0,35281838.45,0.0
2024,3,4,0,0,Servicios técnicos y profesionales,Servicios técnicos y prof,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,4,1,0,"Estudios, investigaciones y proyectos de factibilidad","Estudios, investigaciones",N,,,,N,0.0,0.0,160000.0,0.0,182550.0,0.0
2024,3,4,2,0,Médicos y sanitarios,Médicos y sanitarios,N,,,,N,0.0,0.0,6437500.0,0.0,4561900.0,0.0
2024,3,4,3,0,Jurídicos,Jurídicos,N,,,,N,4500.0,0.0,2109301.0,0.0,2984056.13,0.0
2024,3,4,4,0,Contabilidad y auditoría,Contabilidad y auditoría,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,4,5,0,De capacitación,De capacitación,N,,,,N,270000.0,0.0,1233500.0,0.0,1253500.0,0.0
2024,3,4,6,0,De informática y sistemas computarizados,De informática y sistemas,N,,,,N,6870000.0,0.0,31132948.0,0.0,28520622.86,0.0
2024,3,4,7,0,Servicios de hotelería,Servicios de hotelería,N,,,,N,6795000.0,0.0,96000.0,0.0,131000.0,0.0
2024,3,4,9,0,Otros,Otros,N,,,,N,49221800.0,0.0,141857492.35,0.0,138546985.71,0.0
2024,3,5,0,0,Servicios comerciales y financieros,Servicios comerciales y f,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,5,1,0,Transporte,Transporte,N,,,,N,3474500.0,0.0,1952440.0,0.0,4131572.92,0.0
2024,2,9,3,0,Utiles y materiales eléctricos,Utiles y materiales eléct,N,,,,N,8868120.0,0.0,59597824.71,0.0,58688081.12,0.0
2024,2,9,4,0,Utensilios de cocina y comedor,Utensilios de cocina y co,N,,,,N,0.0,0.0,1608954.48,0.0,1582889.48,0.0
2024,3,5,4,0,Primas y gastos de seguros,Primas y gastos de seguro,N,,,,N,22800000.0,0.0,67623066.03,0.0,155184231.76,0.0
2024,4,2,1,0,Construcciones en bienes de dominio privado,Construcciones en bienes,N,,,,N,237800000.0,0.0,337182159.34,0.0,1654272400.23,0.0
2024,4,2,2,0,Construcciones en bienes de dominio publico,Construcc en bienes de  domin pub..,N,,,,N,801100000.0,0.0,862841371.3,0.0,315067898.88,0.0
2024,4,3,0,0,Maquinaria y equipo,Maquinaria y equipo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,3,1,0,Maquinaria y equipo de producción,Maquinaria y equipo de pr,N,,,,N,4000000.0,0.0,9492303.0,0.0,9492303.0,0.0
2024,4,3,2,0,"Equipo de transporte, tracción y elevación","Equipo de transporte, tra",N,,,,N,124400000.0,0.0,413347991.57,0.0,162418845.57,0.0
2024,4,3,3,0,Equipo sanitario y de laboratorio,Equipo sanitario y de lab,N,,,,N,0.0,0.0,19730439.74,0.0,16420439.74,0.0
2024,4,3,4,0,Equipo de comunicación y señalamiento,Equipo de comunicación y,N,,,,N,20000.0,0.0,5519554.06,0.0,5519554.06,0.0
2024,4,3,5,0,Equipo educacional y recreativo,Equipo educacional y recr,N,,,,N,4875000.0,0.0,55878399.0,0.0,35576799.0,0.0
2024,4,3,6,0,Equipo para computación,Equipo para computación,N,,,,N,3366000.0,0.0,16993745.98,0.0,15518557.81,0.0
2024,4,3,7,0,Equipo de oficina y muebles,Equipo de oficina y muebl,N,,,,N,7665000.0,0.0,12110610.13,0.0,12086232.13,0.0
2024,4,3,8,0,Herramientas y repuestos mayores,Herramientas y repuestos,N,,,,N,2300000.0,0.0,13490291.96,0.0,14431953.95,0.0
2024,4,3,9,0,Equipos varios,Equipos varios,N,,,,N,67825000.0,0.0,44772991.43,0.0,45902987.65,0.0
2024,4,4,0,0,Equipo de seguridad,Equipo de seguridad,N,,,,N,10000000.0,0.0,18825510.64,0.0,17660266.04,0.0
2024,3,5,2,0,Almacenamiento,Almacenamiento,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,5,3,0,"Imprenta, publicaciones y reproducciones","Imprenta, publicaciones y",N,,,,N,7285500.0,0.0,11586350.1,0.0,9898622.61,0.0
2024,3,5,5,0,Comisiones y gastos bancarios,Comisiones y gastos banca,N,,,,N,6206220.0,0.0,0.0,0.0,39538161.62,0.0
2024,3,5,9,0,Otros,Otros,N,,,,N,389600.0,0.0,66760262.78,0.0,60812815.32,0.0
2024,3,6,0,0,Publicidad y propaganda,Publicidad y propaganda,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,6,1,0,Publicidad,Publicidad,N,,,,N,7439000.0,0.0,11504897.9,0.0,10177781.85,0.0
2024,3,6,2,0,Propaganda,Propaganda,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,6,9,0,Otros,Otros,N,,,,N,726000.0,0.0,4260000.0,0.0,4080000.0,0.0
2024,3,7,0,0,Pasajes y viáticos,Pasajes y viáticos,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,7,1,0,Pasajes,Pasajes,N,,,,N,1182500.0,0.0,3801600.0,0.0,3894900.0,0.0
2024,3,7,2,0,Viáticos,Viáticos,N,,,,N,4267000.0,0.0,0.0,0.0,12706483.87,0.0
2024,3,7,9,0,Otros,Otros,N,,,,N,57000.0,0.0,160000.0,0.0,756090.21,0.0
2024,3,8,0,0,"Impuestos, derechos y tasas","Impuestos, derechos y tas",S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,8,1,0,Impuestos indirectos,Impuestos indirectos,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,8,2,0,Impuestos directos,Impuestos directos,N,,,,N,0.0,0.0,0.0,0.0,178.44,0.0
2024,3,8,3,0,Derechos y tasas,Derechos y tasas,N,,,,N,116200.0,0.0,0.0,0.0,868822.5,0.0
2024,3,8,4,0,"Multas, recargos y gastos judiciales","Multas, recargos y gastos",N,,,,N,100000.0,0.0,0.0,0.0,0.0,0.0
2024,3,8,5,0,Regalías,Regalías,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,8,9,0,Otros,Otros,N,,,,N,0.0,0.0,0.0,0.0,2332325.84,0.0
2024,3,9,0,0,Otros servicios,Otros servicios,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,9,1,0,Servicios de ceremonial,Servicios de ceremonial,N,,,,N,95000.0,0.0,0.0,0.0,0.0,0.0
2024,3,9,2,0,Gastos Reservados,Gastos Reservados,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,9,3,0,Servicios de vigilancia,Servicios de vigilancia,N,,,,N,405000.0,0.0,15063307.17,0.0,16340217.38,0.0
2024,3,2,2,0,"Alquiler de maquinaria, equipo y medios de transporte","Alquiler de maquinaria, e",N,,,,N,25660000.0,0.0,17097790.0,0.0,20708266.15,0.0
2024,3,2,3,0,Alquiler de equipos de computación,Alquiler de equipos de co,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,2,4,0,Alquiler de fotocopiadoras,Alquiler de fotocopiadora,N,,,,N,1970000.0,0.0,8765066.0,0.0,6349832.32,0.0
2024,3,2,5,0,Arrendamiento de tierras y terrenos,Arrendamiento de tierras,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,2,6,0,Derechos de bienes intangibles,Derechos de bienes intang,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,2,9,0,Otros,Otros,N,,,,N,7834000.0,0.0,39300266.88,0.0,41269882.97,0.0
2024,4,8,0,0,Activos intangibles,Activos intangibles,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,8,1,0,Programas de computación,Programas de computación,N,,,,N,0.0,0.0,24200000.0,0.0,16390557.6,0.0
2024,4,8,9,0,Otros activos intangibles,Otros activos intangibles,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2024,5,3,5,0,Transferencias a otras instituciones públicas nacionales,Transferencias a otras in,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2017,5,3,4,0,Transferencias a universidades nacionales,Transferencias a universi,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2017,6,2,3,0,Préstamos a corto plazo a provincias,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2017,6,2,4,0,Préstamos a corto plazo a municipalidades,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2017,6,2,6,0,Préstamos a corto plazo a instituciones públicas financieras,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2017,6,2,7,0,Préstamos a corto plazo a empresas públicas no financieras,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2017,6,2,8,0,Préstamos a corto plazo a empresas públicas multinacionales,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2017,6,2,9,0,Préstamos a corto plazo al sector externo,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2017,6,3,0,0,Préstamos a largo plazo,Préstamos a largo plazo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,3,0,0,Préstamos a largo plazo,Préstamos a largo plazo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,3,1,0,Préstamos a largo plazo al sector privado,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,3,2,0,Préstamos a largo plazo al sector público nacional,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,3,3,0,Préstamos a largo plazo a provincias,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,3,4,0,Préstamos a largo plazo a municipalidades,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,3,6,0,Préstamos a largo plazo a instituciones públicas financieras,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,3,7,0,Préstamos a largo plazo a empresas públicas no financieras,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,3,8,0,Préstamos a largo plazo a empresas públicas multinacionales,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,3,9,0,Préstamos a largo plazo al sector externo,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,4,0,0,Títulos y valores,Títulos y valores,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,4,1,0,Títulos y valores a corto plazo,Títulos y valores a corto,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,4,6,0,Títulos y valores a largo plazo,Títulos y valores a largo,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,5,0,0,Incremento de disponibilidades,Incremento de disponibili,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
