EJERCICIO,NRO_CANCE,COD_RET,IMPORTE,CUENTA
2026,2162,6,126961.75,111210131
2026,2556,6,46267.11,111210131
2026,240,6,47455.2,111210131
2026,247,6,11315.5,111210131
2026,248,6,9662.8,111210131
2026,1100,6,31643.1,111210129
2026,1101,6,580.8,111210129
2026,1102,6,37800.0,111210129
2026,1103,6,1842.9,111221500
2026,1104,6,3695.1,111221500
2026,1105,6,94215.0,111221500
2026,94,6,50218.5,111210129
2026,1037,6,51772.0,111210131
2026,92,6,61490.1,111210131
2026,90,6,53452.3,111210131
2026,91,6,97516.0,111210131
2026,1038,6,40277.0,111210132
2026,1117,6,111208.0,111220900
2026,1118,6,203.8,111221500
2026,1120,6,203.8,111210129
2026,1122,6,156.0,111221500
2026,1123,6,25654.2,111210129
2026,1124,6,11080.0,111210129
2026,1126,6,66.9,111210129
2026,825,6,65088.7,111210131
2026,833,6,41595.8,111210131
2026,925,6,1860.0,111210129
2026,926,6,5260.0,111220900
2026,927,6,14520.0,111221500
2026,929,6,12700.0,111210129
2026,930,6,13808.0,111210129
2026,935,6,22728.0,111210129
2026,968,6,643.3,111220900
2026,969,6,2306.1,111220900
2026,970,6,1305.8,111210129
2026,971,6,1531.0,111221700
2026,972,6,11604.0,111221500
2026,976,6,27800.0,111210129
2026,1174,6,9507.2,111210129
2026,1175,6,3726.5,111220900
2026,1176,6,12317.2,111221500
2026,1177,6,1792.0,111221500
2026,1181,6,5679.2,111221500
2026,1187,6,253.0,111221700
2026,1188,6,234.0,111220100
2026,2105,6,3119.2,111221500
2026,2106,6,3260.0,111221500
2026,2107,6,11872.0,111221500
2026,2108,6,4106.47,111221500
2026,2110,6,3817.6,111221500
2026,2112,6,32784.37,111221500
2026,2117,6,3360.0,111210129
2026,2122,6,9463.44,111221700
2026,2124,6,6674.36,111221700
2026,2350,6,22303.12,111210129
2026,2351,6,9827.94,111221500
2026,2357,6,12001.36,111210129
2026,278,6,4086.0,111210129
2026,281,6,12472.4,111210129
2026,282,6,12094.7,111221500
2026,576,6,2880.0,111210129
2026,577,6,4551.5,111210129
2026,1458,6,3742.2,111210129
2026,1465,6,3291.01,111210127
2026,1528,6,111628.47,111210131
2026,1000,6,11200.0,111221500
2026,1002,6,467.6,111210129
2026,1003,6,73263.6,111210129
2026,1005,6,3666.0,111210129
2026,1808,6,42859.75,111210131
2026,1822,6,2781403.1,111210131
2026,2624,6,3920.0,111210129
2026,2625,6,9239.64,111210129
2026,2627,6,30474.96,111210129
2026,2632,6,4320.0,111210129
2026,2638,6,98963.2,111220400
2026,2639,6,4587.6,111221700
2026,1913,6,214.43,111221700
2026,1925,6,4821.41,111210129
2026,461,6,7884.0,111210129
2026,1227,6,130880.0,111221500
2026,1228,6,2472.0,111221500
2026,1229,6,8364.0,111210129
2026,1231,6,14128.0,111210129
2026,1234,6,24099.6,111210129
2026,1236,6,540.0,111210129
2026,1237,6,6860.0,111210129
2026,1240,6,26222.0,111210129
2026,1241,6,24710.4,111222000
2026,1242,6,469.2,111221700
2026,1256,6,7078.6,111221500
2026,1257,6,2430.2,111221500
2026,1258,6,8544.4,111221500
2026,1259,6,22119.2,111221500
2026,1260,6,5502.0,111210129
2026,1263,6,85325.4,111221500
2026,1264,6,13692.0,111220900
2026,1265,6,3248.1,111220900
2026,1268,6,35225.8,111221500
2026,1274,6,44990.4,111220400
2026,1275,6,130880.0,111221500
2026,1276,6,27422.6,111210129
2026,1277,6,2560.4,111210129
2026,1444,6,161436.8,111210131
2026,1446,6,98774.6,111210131
2026,1447,6,208250.3,111210131
2026,1448,6,103353.6,111210131
2026,1531,6,6342.32,111221700
2026,1536,6,47040.0,111220900
2026,1537,6,26880.0,111221700
2026,1567,6,3660.0,111210129
2026,1569,6,3600.0,111210129
2026,1956,6,3594.64,111221700
2026,1969,6,42256.0,111210129
2026,1972,6,20521.2,111210129
2026,1980,6,6096.0,111210129
2026,1981,6,21621.6,111220900
2026,2301,6,16080.0,111220900
2026,2642,6,32448.91,111210129
2026,2645,6,83647.48,111210129
2026,944,6,6591.2,111220100
2026,945,6,258.6,111220100
2026,956,6,1368.0,111210129
2026,959,6,5112.0,111210129
2026,960,6,2077.2,111210129
2026,1455,6,223997.1,111210131
2026,2455,6,5040.0,111210129
2026,2502,6,14845.99,111221500
2026,2508,6,9680.0,111210129
2026,231,6,45626.2,111220900
2026,690,6,120798.1,111210132
2026,2406,6,3544.02,111220900
2026,2407,6,32200.0,111210129
2026,2408,6,1327.97,111210129
2026,916,6,152360.9,111220900
2026,537,6,207684.9,111210131
2026,921,6,3702.1,111210129
2026,2277,6,53539.02,111210132
2026,2309,6,109078.4,111210131
2026,2335,6,23828.0,111210131
2026,2591,6,121660.8,111221500
2026,696,6,15730.1,111210129
2026,697,6,19196.4,111210129
2026,135,6,69283.1,111210131
2026,136,6,86085.2,111210131
2026,429,6,720.0,111210129
2026,1107,6,316671.6,111221700
2026,1321,6,433451.6,111210131
2026,1322,6,95718.1,111210131
2026,1323,6,19248.0,111210131
2026,2155,6,5760.0,111210129
2026,2158,6,2786.4,111221700
2026,2437,6,214545.03,111210131
2026,2448,6,173989.2,111210131
2026,700,6,1600.0,111210129
2026,702,6,2896.0,111210128
2026,1070,6,3472.0,111210129
2026,1074,6,28190.4,111210129
2026,1810,6,11309.6,111210129
2026,1811,6,21263.2,111210129
2026,1812,6,319312.26,111222000
2026,1815,6,12754.0,111210129
2026,1816,6,23260.0,111210129
2026,2669,6,32004.84,111210132
2026,280,6,81673.5,111210131
2026,622,6,6284.2,111210129
2026,623,6,4700.2,111210129
2026,1734,6,243.54,111210129
2026,1735,6,9081.59,111210129
2026,1736,6,64005.2,111210129
2026,1738,6,90415.72,111210129
2026,1739,6,12560.0,111210129
2026,1742,6,14683.7,111210129
2026,1746,6,840.89,111210129
2026,1772,6,3810.0,111210129
2026,1776,6,22260.0,111210129
2026,1784,6,19101.6,111210129
2026,1785,6,5017.6,111210129
2026,1790,6,5376.0,111210129
2026,1791,6,166400.0,111221500
2026,1875,6,154.83,111210129
2026,1877,6,4137.23,111210129
2026,1878,6,10751.93,111210129
2026,2186,6,37108.26,111210129
2026,2190,6,4860.0,111210129
2026,2201,6,3600.0,111210129
2026,2202,6,5526.14,111210129
2026,2204,6,3312.3,111221500
2026,2358,6,107156.0,111210131
2026,2359,6,51196.18,111210131
2026,309,6,12094.7,111221500
2026,2398,6,12600.0,111221500
2026,2400,6,19792.64,111220400
2026,2401,6,40000.0,111221500
2026,2402,6,9120.0,111210129
2026,301,6,51151.7,111210129
2026,303,6,20071.8,111210129
2026,2047,6,8437.29,111210129
2026,2647,6,21280.0,111210129
2026,2649,6,42512.35,111210129
2026,2655,6,5760.0,111210129
2026,393,6,7751.7,111210129
2026,515,6,6924.0,111210129
2026,516,6,608.0,111210129
2026,518,6,3351.0,111221500
2026,522,6,18251.1,111210129
2026,525,6,192.0,111210129
2026,904,6,3890.4,111221700
2026,905,6,30371.3,111210129
2026,906,6,26325.0,111220400
2026,1452,6,25235.7,111210129
2026,1457,6,19832.0,111221500
2026,2227,6,299699.21,111210132
2026,2231,6,7570.31,111220900
2026,2232,6,88161.11,111221500
2026,2234,6,69855.14,111210131
2026,834,6,2896.0,111210128
2026,963,6,51800.0,111210131
2026,966,6,60832.0,111210132
2026,1225,6,29444.8,111210131
2026,2518,6,31542.0,111220900
2026,2519,6,5683.2,111220900
2026,2521,6,6496.0,111220900
2026,2522,6,19287.17,111220900
2026,2524,6,2982.0,111220900
2026,2526,6,30969.35,111210129
2026,2532,6,2982.0,111220900
2026,165,6,3728.0,111221500
2026,166,6,3728.0,111221500
2026,1705,6,3535.25,111221700
2026,1706,6,5820.22,111221700
2026,1749,6,11200.0,111221500
2026,1752,6,13065.64,111221500
2026,1986,6,79548.4,111220900
2026,1987,6,8644.71,111221700
2026,1992,6,10080.0,111210129
2026,1994,6,971.03,111210129
