EJERCICIO,NRO_REGUL,NRO_RENG,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,CODIGO_UE,CODIGO_AXT,COD_PROV,IMPORTE,DEUDA,OBSERVACIONES
2013,568,1,110,3,1,1,0,1110104000,16,0,0,5,,193,-391.42,N,
2013,568,2,132,3,1,1,0,1110104000,16,0,0,5,,193,9521.11,N,
2013,568,3,132,3,1,1,0,1110104000,17,0,0,11,,193,391.42,N,
2013,569,0,132,3,1,1,0,1110102000,1,0,0,2,,193,6359.04,N,
2013,570,0,110,3,1,1,0,1110108000,29,0,0,14,,193,-1232.57,N,
2013,569,1,110,3,1,1,0,1110102000,1,0,0,2,,193,-6359.04,N,
2013,570,1,132,3,1,1,0,1110108000,29,0,0,14,,193,1232.57,N,
2013,571,0,132,3,1,1,0,1110104000,16,0,0,5,,193,9705.84,N,
2013,571,1,132,3,1,1,0,1110104000,17,0,0,11,,193,425.67,N,
2013,572,1,132,3,1,1,0,1110108000,29,0,0,14,,193,1254.32,N,
2013,571,2,110,3,1,1,0,1110104000,17,0,0,11,,193,-425.67,N,
2013,571,3,110,3,1,1,0,1110104000,16,0,0,5,,193,-9705.84,N,
2013,573,0,110,3,1,1,0,1110114000,1,0,0,21,,193,-863.57,N,
2013,572,0,110,3,1,1,0,1110108000,29,0,0,14,,193,-1254.32,N,
2013,573,1,132,3,1,1,0,1110114000,1,0,0,21,,193,863.57,N,
2013,574,0,110,3,1,1,0,1110105000,27,0,0,6,,193,-7850.72,N,
2013,574,1,132,3,1,1,0,1110105000,27,0,0,6,,193,7850.72,N,
2013,575,0,132,3,1,1,0,1110114000,1,0,0,21,,193,848.07,N,
2013,575,1,110,3,1,1,0,1110114000,1,0,0,21,,193,-848.07,N,
2013,576,0,110,3,1,1,0,1110109000,28,0,0,13,,193,-1844.96,N,
2013,577,0,110,3,1,1,0,1110106000,24,0,0,7,,193,-1303.85,N,
2013,576,1,132,3,1,1,0,1110109000,28,0,0,13,,193,1844.96,N,
2013,577,1,132,3,1,1,0,1110106000,24,0,0,7,,193,1303.85,N,
2013,578,0,132,3,1,1,0,1110105000,27,0,0,6,,193,7558.19,N,
2013,578,1,110,3,1,1,0,1110105000,27,0,0,6,,193,-7558.19,N,
2013,579,1,132,3,1,1,0,1110109000,28,0,0,13,,193,1891.42,N,
2013,580,0,132,3,1,1,0,1110109000,28,0,0,13,,193,7810.5,N,
2013,579,0,110,3,1,1,0,1110109000,28,0,0,13,,193,-1891.42,N,
2013,580,1,110,3,1,1,0,1110109000,28,0,0,13,,193,-7810.5,N,
2013,581,0,131,3,1,1,0,1110111000,23,0,0,3,,193,-927.27,N,
2013,581,1,132,3,1,1,0,1110111000,23,0,0,3,,193,927.27,N,
2013,582,0,110,3,1,1,0,1110103000,18,0,0,3,,193,-785.58,N,.
2013,582,1,132,3,1,1,0,1110103000,18,0,0,3,,193,785.58,N,
2013,583,0,110,3,1,1,0,1110103000,18,0,0,3,,193,-797.8,N,
2013,583,1,132,3,1,1,0,1110103000,18,0,0,3,,193,797.8,N,
