EJERCICIO,DELEG_SOLIC,NRO_SOLIC,NRO_PED,LUG_EMI,JURISDICCION,CODIGO_UE,CODIGO_DEP,FECH_SOLIC,TIPO_REGIS,NRO_ORIG,CODIGO_FF,IMPORTE_TOT,FECH_ENTREGA,FECH_NECESIDAD,FECH_EST_OC,TIPO_DOC,NRO_DOC,ANIO_DOC,COD_LUG_ENT,ESTADO_SOLIC,CONFIRMADO,FECH_CONFIRM,FECH_ANUL,MOTIVO_ANUL,OBSERVACIONES,CANT_IMP,SG_DIFERIDO
2026,1,995,925,GMADA,1110104000,5,COC,2026-03-09 00:00:00,S,0,131,67760.0,,,,,0,0,,C,S,2026-03-09 09:14:47,,,,1,N
2026,1,996,916,GMADA,1110104000,5,FARM,2026-03-09 00:00:00,S,0,131,5973340.0,,,,,0,0,,C,S,2026-03-09 09:21:30,,,,2,N
2026,1,997,910,GMADA,1110104000,5,LAB,2026-03-09 00:00:00,S,0,131,97345.0,,,,,0,0,,C,S,2026-03-09 09:23:58,,,,1,N
2026,1,998,903,GMADA,1110104000,5,LAV,2026-03-09 00:00:00,S,0,131,627166.83,,,,,0,0,,C,S,2026-03-09 09:30:47,,,,1,N
2026,1,1000,831,GMADA,1110104000,5,FARM,2026-03-09 00:00:00,S,0,131,38425000.0,,,,,0,0,,C,S,2026-03-09 09:37:23,,,,1,N
2026,1,1001,900,GMADA,1110104000,5,HOGANC,2026-03-09 00:00:00,S,0,131,86148.0,,,,,0,0,,C,S,2026-03-09 09:43:26,,,,1,N
2026,1,1002,899,GMADA,1110104000,5,CAPSN,2026-03-09 00:00:00,S,0,131,140000.0,,,,,0,0,,C,S,2026-03-09 09:43:57,,,,1,N
2026,1,1003,898,GMADA,1110104000,5,HOSP,2026-03-09 00:00:00,S,0,131,150000.0,,,,,0,0,,C,S,2026-03-09 09:45:26,,,,1,N
2026,1,1004,941,GMADA,1110106000,7,JARD,2026-03-09 00:00:00,S,0,132,249550.0,,,,,0,0,,C,S,2026-03-09 10:06:39,,,,2,N
2026,1,1041,880,GMADA,1110104000,5,PO,2026-03-10 00:00:00,S,0,131,94095.28,,,,,0,0,,C,S,2026-03-10 10:06:00,,,,1,N
2026,1,806,761,GMADA,1110112000,19,CONTAD,2026-02-23 00:00:00,S,0,110,3630000.0,,,,,0,0,,C,S,2026-02-23 08:06:17,,,,1,N
2026,1,839,786,GMADA,1110118000,25,000SU,2026-02-26 00:00:00,S,0,110,292371.0,,,,,0,0,,C,S,2026-02-26 07:57:46,,,,1,N
2026,1,840,784,GMADA,1110118000,25,000SU,2026-02-26 00:00:00,S,0,110,1276200.0,,,,,0,0,,C,S,2026-02-26 07:58:47,,,,1,N
2026,1,841,818,GMADA,1110105000,6,CULTUR,2026-02-26 00:00:00,S,0,110,75000.0,,,,,0,0,,C,S,2026-02-26 08:00:34,,,,1,N
2026,1,842,808,GMADA,1110109000,13,DEP,2026-02-26 00:00:00,S,0,110,500000.0,,,,,0,0,,C,S,2026-02-26 08:02:20,,,,1,N
2026,1,843,810,GMADA,1110109000,13,DEP,2026-02-26 00:00:00,S,0,110,166500.0,,,,,0,0,,C,S,2026-02-26 08:09:42,,,,1,N
2026,1,845,812,GMADA,1110109000,13,DEP,2026-02-26 00:00:00,S,0,110,340000.0,,,,,0,0,,A,S,2026-02-26 08:12:32,2026-03-09 07:24:53,ERROR,,1,N
2026,1,846,797,GMADA,1110113000,20,SECSEG,2026-02-26 00:00:00,S,0,110,1570000.0,,,,,0,0,,C,S,2026-02-26 08:26:15,,,,1,N
2026,1,847,772,GMADA,1110104000,5,FARM,2026-02-26 00:00:00,S,0,131,5325216.2,,,,,0,0,,C,S,2026-02-26 08:27:34,,,,2,N
2026,1,848,796,GMADA,1110104000,5,LAV,2026-02-26 00:00:00,S,0,131,497777.59,,,,,0,0,,C,S,2026-02-26 08:30:45,,,,2,N
2026,1,849,793,GMADA,1110104000,5,HOGANC,2026-02-26 00:00:00,S,0,131,185293.58,,,,,0,0,,C,S,2026-02-26 08:34:27,,,,2,N
2026,1,850,802,GMADA,1110104000,5,HOSP,2026-02-26 00:00:00,S,0,131,170000.0,,,,,0,0,,C,S,2026-02-26 08:43:46,,,,3,N
2026,1,851,794,GMADA,1110104000,5,LAB,2026-02-26 00:00:00,S,0,131,4024482.54,,,,,0,0,,C,S,2026-02-26 08:46:33,,,,1,N
2026,1,856,805,GMADA,1110104000,5,ADM,2026-02-26 00:00:00,S,0,131,319000.0,,,,,0,0,,C,S,2026-02-26 09:33:40,,,,1,N
2026,1,858,783,GMADA,1110104000,5,INTER,2026-02-26 00:00:00,S,0,131,450000.0,,,,,0,0,,C,S,2026-02-26 09:35:23,,,,2,N
2026,1,859,782,GMADA,1110104000,5,QUI,2026-02-26 00:00:00,S,0,131,119000.0,,,,,0,0,,C,S,2026-02-26 09:50:51,,,,1,N
2026,1,860,776,GMADA,1110104000,5,FARM,2026-02-26 00:00:00,S,0,131,1186830.0,,,,,0,0,,C,S,2026-02-26 09:52:53,,,,1,N
2026,1,861,775,GMADA,1110104000,5,FARM,2026-02-26 00:00:00,S,0,131,260976.16,,,,,0,0,,C,S,2026-02-26 09:54:09,,,,1,N
2026,1,862,771,GMADA,1110104000,11,BROM,2026-02-26 00:00:00,S,0,110,52900.0,,,,,0,0,,C,S,2026-02-26 09:55:32,,,,1,N
2026,1,863,769,GMADA,1110104000,5,LAB,2026-02-26 00:00:00,S,0,131,1361668.42,,,,,0,0,,C,S,2026-02-26 09:57:21,,,,1,N
2026,1,864,768,GMADA,1110104000,5,FARM,2026-02-26 00:00:00,S,0,131,2321489.69,,,,,0,0,,C,S,2026-02-26 10:03:30,,,,1,N
2026,1,865,780,GMADA,1110104000,5,PO,2026-02-26 00:00:00,S,0,131,180000.0,,,,,0,0,,C,S,2026-02-26 10:05:25,,,,1,N
2026,1,866,766,GMADA,1110104000,5,FARM,2026-02-26 00:00:00,S,0,131,5916739.18,,,,,0,0,,C,S,2026-02-26 10:06:47,,,,2,N
2026,1,867,767,GMADA,1110104000,5,FARM,2026-02-26 00:00:00,S,0,131,2463332.93,,,,,0,0,,C,S,2026-02-26 10:09:55,,,,1,N
2026,1,868,785,GMADA,1110109000,13,DEP,2026-02-26 00:00:00,S,0,110,4000.0,,,,,0,0,,C,S,2026-02-26 10:12:29,,,,2,N
2026,1,869,787,GMADA,1110118000,25,000SU,2026-02-26 00:00:00,S,0,110,116910.0,,,,,0,0,,C,S,2026-02-26 10:13:03,,,,1,N
2026,1,873,843,GMADA,1110106000,7,ACCSOC,2026-02-26 00:00:00,S,0,131,710717.6,,,,,0,0,,C,S,2026-02-26 10:58:43,,,,2,N
2026,1,874,817,GMADA,1110104000,5,HOSP,2026-02-26 00:00:00,S,0,131,76472.0,,,,,0,0,,C,S,2026-02-26 11:26:07,,,,1,N
2026,1,875,807,GMADA,1110104000,11,BROM,2026-02-26 00:00:00,S,0,110,8000.0,,,,,0,0,,C,S,2026-02-26 11:34:14,,,,1,N
2026,1,876,827,GMADA,1110113000,20,SECSEG,2026-02-26 00:00:00,S,0,110,600000.0,,,,,0,0,,C,S,2026-02-26 11:35:32,,,,1,N
2026,1,877,821,GMADA,1110113000,20,SECSEG,2026-02-26 00:00:00,S,0,110,45749.7,,,,,0,0,,C,S,2026-02-26 11:40:57,,,,1,N
2026,1,878,822,GMADA,1110113000,20,SECSEG,2026-02-26 00:00:00,S,0,110,600000.0,,,,,0,0,,C,S,2026-02-26 11:41:46,,,,1,N
2026,1,879,820,GMADA,1110108000,14,PROD,2026-02-26 00:00:00,S,0,110,1660000.0,,,,,0,0,,C,S,2026-02-26 11:44:33,,,,1,N
2026,1,880,825,GMADA,1110112000,19,CONTRA,2026-02-26 00:00:00,S,0,110,25000.0,,,,,0,0,,C,S,2026-02-26 11:47:18,,,,2,N
2026,1,881,824,GMADA,1110111000,3,CAS,2026-02-26 00:00:00,S,0,131,120004.4,,,,,0,0,,C,S,2026-02-26 11:50:04,,,,1,N
2026,1,882,850,GMADA,1110109000,13,DEP,2026-02-26 00:00:00,S,0,110,44640.0,,,,,0,0,,C,S,2026-02-26 12:09:08,,,,1,N
2026,1,1044,976,GMADA,1110109000,13,DEP,2026-03-10 00:00:00,A,1018,110,-140000.0,,,,,0,0,,N,S,2026-03-10 12:08:40,,,,0,N
2026,1,1055,976,GMADA,1110109000,13,DEP,2026-03-10 00:00:00,S,0,110,140000.0,,,,,0,0,,C,S,2026-03-10 12:39:41,,,,2,N
2026,1,1056,1009,GMADA,1110102000,2,GOBHAC,2026-03-10 00:00:00,S,0,110,172800.0,,,,,0,0,,C,S,2026-03-10 12:53:52,,,,2,N
2026,1,805,754,GMADA,1110105000,6,TURIS,2026-02-23 00:00:00,S,0,110,210000.0,,,,,0,0,,C,S,2026-02-23 07:54:44,,,,2,N
2026,1,807,758,GMADA,1110105000,6,CASA,2026-02-23 00:00:00,S,0,110,21000.0,,,,,0,0,,C,S,2026-02-23 10:21:56,,,,1,N
2026,1,808,760,GMADA,1110105000,6,TURIS,2026-02-23 00:00:00,S,0,110,274000.0,,,,,0,0,,C,S,2026-02-23 10:23:04,,,,1,N
2026,1,809,759,GMADA,1110118000,25,18C,2026-02-23 00:00:00,S,0,110,8500.0,,,,,0,0,,C,S,2026-02-23 10:24:26,,,,1,N
2026,1,810,755,GMADA,1110118000,25,18C,2026-02-23 00:00:00,S,0,110,15000.0,,,,,0,0,,C,S,2026-02-23 10:25:07,,,,1,N
2026,1,811,640,GMADA,1110111000,3,CAS,2026-02-23 00:00:00,S,0,131,1109600.0,,,,,0,0,,C,S,2026-02-23 10:26:32,,,,1,N
2026,1,812,777,GMADA,1110112000,19,SEHA,2026-02-23 00:00:00,S,0,110,296000.0,,,,,0,0,,C,S,2026-02-23 10:28:52,,,,1,N
2026,1,813,778,GMADA,1110112000,19,CONTRA,2026-02-23 00:00:00,S,0,110,1084690.62,,,,,0,0,,C,S,2026-02-23 10:29:20,,,,1,N
2026,1,814,779,GMADA,1110113000,20,SECSEG,2026-02-23 00:00:00,S,0,110,595000.0,,,,,0,0,,C,S,2026-02-23 11:17:07,,,,2,N
2026,1,1079,1010,GMADA,1110106000,7,ACCSOC,2026-03-13 00:00:00,S,0,132,990000.0,,,,,0,0,,C,S,2026-03-13 08:37:52,,,,1,N
2026,1,1080,1053,GMADA,1110102000,2,MAYOR,2026-03-13 00:00:00,S,0,110,656400.0,,,,,0,0,,C,S,2026-03-13 08:41:20,,,,2,N
2026,1,1081,1054,GMADA,1110102000,2,MAYOR,2026-03-13 00:00:00,S,0,110,1039354.3,,,,,0,0,,C,S,2026-03-13 08:42:21,,,,2,N
2026,1,1082,1011,GMADA,1110118000,25,DECI,2026-03-13 00:00:00,S,0,110,388000.0,,,,,0,0,,C,S,2026-03-13 08:43:02,,,,1,N
2026,1,1083,1014,GMADA,1110118000,25,000SU,2026-03-13 00:00:00,S,0,110,304800.0,,,,,0,0,,C,S,2026-03-13 08:43:20,,,,1,N
2026,1,1084,1018,GMADA,1110118000,25,000SU,2026-03-13 00:00:00,S,0,110,775000.0,,,,,0,0,,C,S,2026-03-13 09:10:24,,,,1,N
2026,1,1085,1029,GMADA,1110118000,25,000SU,2026-03-13 00:00:00,S,0,110,630894.0,,,,,0,0,,C,S,2026-03-13 09:11:49,,,,1,N
2026,1,1086,1030,GMADA,1110118000,25,000SU,2026-03-13 00:00:00,S,0,110,543500.0,,,,,0,0,,C,S,2026-03-13 09:14:09,,,,1,N
2026,1,1087,945,GMADA,1110109000,13,DEP,2026-03-13 00:00:00,S,0,132,7650.0,,,,,0,0,,C,S,2026-03-13 09:14:29,,,,1,N
2026,1,1088,965,GMADA,1110104000,5,HOGANC,2026-03-13 00:00:00,A,1035,131,-13400.0,,,,,0,0,,N,S,2026-03-13 09:18:00,,,,0,N
2026,1,1089,1034,GMADA,1110113000,20,SECSEG,2026-03-13 00:00:00,S,0,110,348500.0,,,,,0,0,,C,S,2026-03-13 09:20:24,,,,1,N
2026,1,1090,1035,GMADA,1110113000,20,SECSEG,2026-03-13 00:00:00,S,0,110,455500.0,,,,,0,0,,C,S,2026-03-13 09:23:42,,,,1,N
2026,1,1091,1037,GMADA,1110113000,20,SECSEG,2026-03-13 00:00:00,S,0,110,459000.0,,,,,0,0,,C,S,2026-03-13 09:25:08,,,,1,N
2026,1,1092,1033,GMADA,1110113000,20,SECSEG,2026-03-13 00:00:00,S,0,110,210689.0,,,,,0,0,,C,S,2026-03-13 09:28:20,,,,1,N
2026,1,1093,1023,GMADA,1110104000,5,LAV,2026-03-13 00:00:00,S,0,131,638481.85,,,,,0,0,,C,S,2026-03-13 09:33:36,,,,1,N
2026,1,1094,1024,GMADA,1110104000,5,HOSP,2026-03-13 00:00:00,S,0,131,1785000.0,,,,,0,0,,C,S,2026-03-13 09:34:09,,,,1,N
2026,1,1095,1008,GMADA,1110104000,5,FARM,2026-03-13 00:00:00,S,0,131,7928060.23,,,,,0,0,,C,S,2026-03-13 09:42:26,,,,1,N
2026,1,1096,1027,GMADA,1110104000,5,HOSP,2026-03-13 00:00:00,S,0,131,77500.0,,,,,0,0,,C,S,2026-03-13 09:51:31,,,,1,N
2026,1,1097,990,GMADA,1110104000,5,HOSP,2026-03-13 00:00:00,S,0,131,3048800.0,,,,,0,0,,C,S,2026-03-13 10:01:26,,,,1,N
2026,1,1098,1012,GMADA,1110104000,5,QUI,2026-03-13 00:00:00,S,0,131,50000.0,,,,,0,0,,C,S,2026-03-13 10:04:00,,,,1,N
2026,1,1099,1032,GMADA,1110109000,13,DEP,2026-03-13 00:00:00,S,0,110,15300.0,,,,,0,0,,C,S,2026-03-13 10:32:46,,,,1,N
2026,1,1100,1031,GMADA,1110109000,13,DEP,2026-03-13 00:00:00,S,0,110,450000.0,,,,,0,0,,C,S,2026-03-13 10:33:18,,,,1,N
2026,1,1101,1041,GMADA,1110109000,13,DEP,2026-03-13 00:00:00,S,0,110,250000.0,,,,,0,0,,C,S,2026-03-13 10:34:33,,,,1,N
2026,1,1102,1040,GMADA,1110106000,7,ACCSOC,2026-03-13 00:00:00,S,0,132,340000.0,,,,,0,0,,C,S,2026-03-13 10:43:29,,,,2,N
2026,1,1103,1038,GMADA,1110106000,7,ACCSOC,2026-03-13 00:00:00,S,0,131,710717.6,,,,,0,0,,C,S,2026-03-13 10:43:43,,,,2,N
2026,1,1104,1013,GMADA,1110104000,5,HOGANC,2026-03-13 00:00:00,S,0,131,536900.0,,,,,0,0,,C,S,2026-03-13 11:37:11,,,,1,N
2026,1,1105,1015,GMADA,1110104000,5,HOSP,2026-03-13 00:00:00,S,0,131,970305.0,,,,,0,0,,C,S,2026-03-13 11:40:25,,,,1,N
2026,1,1106,1016,GMADA,1110104000,5,HOSP,2026-03-13 00:00:00,S,0,131,75210.0,,,,,0,0,,C,S,2026-03-13 11:42:09,,,,1,N
2026,1,1107,1017,GMADA,1110104000,11,BROM,2026-03-13 00:00:00,S,0,110,82500.0,,,,,0,0,,C,S,2026-03-13 11:42:28,,,,1,N
2026,1,1108,1021,GMADA,1110104000,5,HOSP,2026-03-13 00:00:00,S,0,131,876000.0,,,,,0,0,,C,S,2026-03-13 11:42:44,,,,1,N
2026,1,1109,1060,GMADA,1110109000,13,DEP,2026-03-13 00:00:00,S,0,110,280000.0,,,,,0,0,,C,S,2026-03-13 12:38:10,,,,3,N
2026,1,630,120,GMADA,1110106000,7,ACCSOC,2026-02-10 00:00:00,M,269,132,1603550.0,,,,,0,0,,N,S,2026-02-10 09:03:56,,,,1,N
2026,1,631,629,GMADA,1110105000,6,CULTUR,2026-02-10 00:00:00,S,0,110,250000.0,,,,,0,0,,C,S,2026-02-10 11:47:29,,,,2,N
2026,1,632,615,GMADA,1110105000,6,CULTUR,2026-02-10 00:00:00,S,0,110,800000.0,,,,,0,0,,C,S,2026-02-10 12:34:05,,,,1,N
2026,1,633,614,GMADA,1110105000,6,CULTUR,2026-02-10 00:00:00,S,0,110,500000.0,,,,,0,0,,C,S,2026-02-10 12:35:32,,,,1,N
2026,1,634,603,GMADA,1110112000,19,SEHA,2026-02-10 00:00:00,S,0,110,16200.0,,,,,0,0,,C,S,2026-02-10 12:35:53,,,,1,N
2026,1,635,600,GMADA,1110106000,7,ENV,2026-02-10 00:00:00,S,0,132,12934.0,,,,,0,0,,C,S,2026-02-10 12:36:28,,,,1,N
2026,1,636,601,GMADA,1110106000,7,ENV,2026-02-10 00:00:00,S,0,132,66000.0,,,,,0,0,,C,S,2026-02-10 12:37:10,,,,1,N
2026,1,637,602,GMADA,1110106000,7,ACCSOC,2026-02-10 00:00:00,S,0,132,110000.0,,,,,0,0,,C,S,2026-02-10 12:38:40,,,,1,N
2026,1,638,608,GMADA,1110106000,7,ENV,2026-02-10 00:00:00,S,0,132,62920.0,,,,,0,0,,C,S,2026-02-10 12:39:05,,,,1,N
2026,1,639,610,GMADA,1110106000,7,ACCSOC,2026-02-10 00:00:00,S,0,110,180000.0,,,,,0,0,,C,S,2026-02-10 12:59:20,,,,1,N
2026,1,640,621,GMADA,1110105000,6,MUSH,2026-02-10 00:00:00,S,0,110,95000.0,,,,,0,0,,C,S,2026-02-10 13:00:23,,,,1,N
2026,1,641,584,GMADA,1110102000,2,GOB,2026-02-10 00:00:00,S,0,110,4750000.0,,,,,0,0,,C,S,2026-02-10 13:01:52,,,,1,N
2026,1,642,639,GMADA,1110104000,5,HOSP,2026-02-11 00:00:00,S,0,131,500000.0,,,,,0,0,,C,S,2026-02-11 07:39:55,,,,2,N
2026,1,643,592,GMADA,1110112000,19,CONTRA,2026-02-11 00:00:00,S,0,110,122500.0,,,,,0,0,,C,S,2026-02-11 08:10:14,,,,1,N
2026,1,644,591,GMADA,1110112000,19,INGPU,2026-02-11 00:00:00,S,0,110,24000.2,,,,,0,0,,C,S,2026-02-11 08:12:43,,,,1,N
2026,1,645,582,GMADA,1110109000,13,DEP,2026-02-11 00:00:00,S,0,110,9600.0,,,,,0,0,,C,S,2026-02-11 08:14:14,,,,1,N
2026,1,646,588,GMADA,1110109000,13,DEP,2026-02-11 00:00:00,S,0,110,15900.0,,,,,0,0,,C,S,2026-02-11 08:15:11,,,,1,N
2026,1,647,528,GMADA,1110106000,7,ACCSOC,2026-02-11 00:00:00,S,0,110,75500.0,,,,,0,0,,C,S,2026-02-11 08:17:31,,,,1,N
2026,1,648,576,GMADA,1110106000,7,ENV,2026-02-11 00:00:00,S,0,132,75116.0,,,,,0,0,,C,S,2026-02-11 08:19:57,,,,1,N
2026,1,649,579,GMADA,1110106000,7,JARD,2026-02-11 00:00:00,S,0,132,62720.0,,,,,0,0,,C,S,2026-02-11 08:23:29,,,,1,N
2026,1,650,581,GMADA,1110106000,7,ENV,2026-02-11 00:00:00,S,0,132,38750.0,,,,,0,0,,C,S,2026-02-11 08:39:23,,,,1,N
2026,1,651,583,GMADA,1110106000,7,ACCSOC,2026-02-11 00:00:00,S,0,110,2470000.0,,,,,0,0,,C,S,2026-02-11 08:57:24,,,,1,N
2026,1,654,590,GMADA,1110109000,13,DEP,2026-02-11 00:00:00,S,0,110,4800.0,,,,,0,0,,C,S,2026-02-11 09:39:39,,,,1,N
2026,1,655,606,GMADA,1110111000,3,CAS,2026-02-11 00:00:00,S,0,131,820000.0,,,,,0,0,,C,S,2026-02-11 09:41:50,,,,1,N
2026,1,656,604,GMADA,1110118000,25,DECI,2026-02-11 00:00:00,S,0,110,64146.0,,,,,0,0,,C,S,2026-02-11 09:44:19,,,,1,N
2026,1,657,599,GMADA,1110118000,25,000SU,2026-02-11 00:00:00,S,0,110,78000.0,,,,,0,0,,C,S,2026-02-11 10:00:19,,,,1,N
2026,1,658,597,GMADA,1110118000,25,DECI,2026-02-11 00:00:00,S,0,110,563612.0,,,,,0,0,,C,S,2026-02-11 10:55:13,,,,1,N
2026,1,659,596,GMADA,1110118000,25,000SU,2026-02-11 00:00:00,S,0,110,161600.0,,,,,0,0,,C,S,2026-02-11 10:55:33,,,,1,N
2026,1,660,595,GMADA,1110118000,25,000SU,2026-02-11 00:00:00,S,0,110,163971.0,,,,,0,0,,C,S,2026-02-11 10:57:24,,,,1,N
2026,1,661,594,GMADA,1110118000,25,000SU,2026-02-11 00:00:00,S,0,110,65000.0,,,,,0,0,,C,S,2026-02-11 10:58:18,,,,1,N
2026,1,662,575,GMADA,1110118000,25,18C,2026-02-11 00:00:00,S,0,110,24550.0,,,,,0,0,,C,S,2026-02-11 10:59:05,,,,1,N
2026,1,663,569,GMADA,1110111000,3,CAS,2026-02-11 00:00:00,A,614,131,-127500.0,,,,,0,0,,N,S,2026-02-11 11:00:58,,,,0,N
2026,1,664,569,GMADA,1110111000,3,CAS,2026-02-11 00:00:00,S,0,131,1275000.0,,,,,0,0,,C,S,2026-02-11 11:07:47,,,,2,N
2026,1,929,641,GMADA,1110103000,3,OPP,2026-03-05 00:00:00,A,667,110,-14400000.0,,,,,0,0,,N,S,2026-03-05 08:05:12,,,,0,N
2026,1,930,891,GMADA,1110104000,5,HOSP,2026-03-05 00:00:00,S,0,131,766400.0,,,,,0,0,,C,S,2026-03-05 08:25:20,,,,1,N
2026,1,931,868,GMADA,1110104000,5,FARM,2026-03-05 00:00:00,S,0,131,7172480.0,,,,,0,0,,C,S,2026-03-05 08:26:04,,,,1,N
2026,1,932,895,GMADA,1110104000,5,LAB,2026-03-05 00:00:00,S,0,131,1330541.03,,,,,0,0,,C,S,2026-03-05 08:27:58,,,,1,N
2026,1,933,893,GMADA,1110104000,5,HOGANC,2026-03-05 00:00:00,S,0,131,6500.0,,,,,0,0,,C,S,2026-03-05 08:32:38,,,,1,N
2026,1,934,892,GMADA,1110104000,5,HOGANC,2026-03-05 00:00:00,S,0,131,6000.0,,,,,0,0,,C,S,2026-03-05 08:33:05,,,,1,N
2026,1,935,924,GMADA,1110111000,3,CAS,2026-03-05 00:00:00,S,0,131,959710.0,,,,,0,0,,C,S,2026-03-05 08:36:34,,,,2,N
2026,1,936,834,GMADA,1110112000,19,CONTRA,2026-03-05 00:00:00,S,0,110,30121.0,,,,,0,0,,C,S,2026-03-05 08:37:09,,,,1,N
2026,1,937,795,GMADA,1110104000,5,CAPSN,2026-03-05 00:00:00,S,0,131,287777.01,,,,,0,0,,C,S,2026-03-05 08:38:52,,,,1,N
2026,1,938,798,GMADA,1110104000,5,CONEX,2026-03-05 00:00:00,S,0,131,191750.12,,,,,0,0,,C,S,2026-03-05 08:43:53,,,,1,N
2026,1,939,851,GMADA,1110104000,5,HOSP,2026-03-05 00:00:00,S,0,131,6160000.0,,,,,0,0,,C,S,2026-03-05 08:47:05,,,,1,N
2026,1,940,800,GMADA,1110104000,5,INTER,2026-03-05 00:00:00,S,0,131,203339.51,,,,,0,0,,C,S,2026-03-05 08:48:08,,,,1,N
2026,1,941,804,GMADA,1110104000,5,FARM,2026-03-05 00:00:00,S,0,131,3942134.28,,,,,0,0,,C,S,2026-03-05 08:49:07,,,,1,N
2026,1,942,788,GMADA,1110118000,25,000SU,2026-03-05 00:00:00,S,0,110,39840000.0,,,,,0,0,,C,S,2026-03-05 08:49:29,,,,1,N
2026,1,943,837,GMADA,1110104000,5,INTER,2026-03-05 00:00:00,S,0,131,90600.0,,,,,0,0,,C,S,2026-03-05 08:50:47,,,,1,N
2026,1,944,835,GMADA,1110104000,5,LAB,2026-03-05 00:00:00,S,0,131,89507.56,,,,,0,0,,C,S,2026-03-05 08:51:48,,,,1,N
2026,1,945,860,GMADA,1110104000,5,LAB,2026-03-05 00:00:00,S,0,131,2833657.09,,,,,0,0,,C,S,2026-03-05 08:53:56,,,,1,N
2026,1,946,859,GMADA,1110104000,5,HOSP,2026-03-05 00:00:00,S,0,131,231400.0,,,,,0,0,,C,S,2026-03-05 08:54:51,,,,1,N
2026,1,947,858,GMADA,1110104000,5,HOGANC,2026-03-05 00:00:00,S,0,131,1523303.0,,,,,0,0,,C,S,2026-03-05 08:55:47,,,,1,N
2026,1,948,857,GMADA,1110104000,5,COC,2026-03-05 00:00:00,S,0,131,14400.0,,,,,0,0,,C,S,2026-03-05 08:57:30,,,,1,N
2026,1,949,856,GMADA,1110104000,5,HOGANC,2026-03-05 00:00:00,S,0,131,58800.0,,,,,0,0,,C,S,2026-03-05 08:59:10,,,,1,N
2026,1,950,853,GMADA,1110104000,5,FARM,2026-03-05 00:00:00,S,0,131,4495905.85,,,,,0,0,,C,S,2026-03-05 09:00:57,,,,1,N
2026,1,951,848,GMADA,1110104000,5,FARM,2026-03-05 00:00:00,S,0,131,287048.13,,,,,0,0,,C,S,2026-03-05 09:01:20,,,,1,N
2026,1,952,718,GMADA,1110104000,5,FARM,2026-03-05 00:00:00,S,0,131,3048039.07,,,,,0,0,,C,S,2026-03-05 09:02:04,,,,1,N
2026,1,953,823,GMADA,1110104000,5,HOSP,2026-03-05 00:00:00,S,0,131,78549.86,,,,,0,0,,C,S,2026-03-05 09:02:59,,,,1,N
2026,1,954,828,GMADA,1110104000,5,TERINT,2026-03-05 00:00:00,S,0,131,35900.0,,,,,0,0,,C,S,2026-03-05 09:03:58,,,,1,N
2026,1,955,829,GMADA,1110104000,5,HOSP,2026-03-05 00:00:00,S,0,131,94000.0,,,,,0,0,,C,S,2026-03-05 09:04:58,,,,1,N
2026,1,956,826,GMADA,1110104000,5,HOSP,2026-03-05 00:00:00,S,0,131,151950.0,,,,,0,0,,C,S,2026-03-05 09:06:02,,,,1,N
2026,1,957,830,GMADA,1110104000,11,BROM,2026-03-05 00:00:00,S,0,110,282740.0,,,,,0,0,,C,S,2026-03-05 09:07:08,,,,1,N
2026,1,958,854,GMADA,1110118000,25,DECI,2026-03-05 00:00:00,S,0,110,27900.0,,,,,0,0,,C,S,2026-03-05 09:07:57,,,,1,N
2026,1,959,846,GMADA,1110106000,7,ACCSOC,2026-03-05 00:00:00,S,0,110,13000.0,,,,,0,0,,C,S,2026-03-05 09:08:31,,,,1,N
2026,1,960,839,GMADA,1110103000,3,OPP,2026-03-05 00:00:00,S,0,110,65000.0,,,,,0,0,,C,S,2026-03-05 09:09:23,,,,1,N
2026,1,961,847,GMADA,1110106000,7,GRAN,2026-03-05 00:00:00,S,0,110,9700.0,,,,,0,0,,C,S,2026-03-05 09:10:03,,,,1,N
2026,1,962,861,GMADA,1110112000,19,INGPUB,2026-03-05 00:00:00,S,0,110,250000.0,,,,,0,0,,C,S,2026-03-05 09:10:36,,,,1,N
2026,1,963,799,GMADA,1110104000,5,LAV,2026-03-05 00:00:00,S,0,131,244535.63,,,,,0,0,,C,S,2026-03-05 09:11:25,,,,1,N
2026,1,964,833,GMADA,1110104000,5,FARM,2026-03-05 00:00:00,S,0,131,5073395.0,,,,,0,0,,C,S,2026-03-05 09:12:27,,,,1,N
2026,1,965,935,GMADA,1110104000,5,QUI,2026-03-05 00:00:00,S,0,131,27520000.0,,,,,0,0,,N,S,2026-03-05 10:15:31,,,,1,N
2026,1,966,918,GMADA,1110103000,3,OPP,2026-03-05 00:00:00,S,0,132,7900000.0,,,,,0,0,,C,S,2026-03-05 10:45:35,,,,2,N
2026,1,967,919,GMADA,1110106000,7,ACCSOC,2026-03-05 00:00:00,S,0,131,2723827.2,,,,,0,0,,C,S,2026-03-05 10:51:17,,,,1,N
2026,1,968,936,GMADA,1110105000,6,CULTUR,2026-03-05 00:00:00,S,0,132,2723.33,,,,,0,0,,A,S,2026-03-05 10:51:53,2026-03-13 08:32:45,ERROR,,1,N
2026,1,1057,991,GMADA,1110104000,5,COC,2026-03-11 00:00:00,S,0,131,3270700.0,,,,,0,0,,C,S,2026-03-11 07:55:13,,,,1,N
2026,1,1058,994,GMADA,1110108000,14,PROD,2026-03-11 00:00:00,S,0,110,800000.0,,,,,0,0,,C,S,2026-03-11 07:55:33,,,,2,N
