EJERCICIO,NRO_REG_DEVEN,FECH_REG_DEVEN,NRO_REG_COMP,LUG_EMI,JURISDICCION,CODIGO_UE,CODIGO_FF,COD_PROV,TIPO_DOC,NRO_DOC,ANIO_DOC,IMPORTE_TOT,ESTADO_REG_DEVEN,CONFIRMADO,FECH_CONFIRM,FECH_ANUL,MOTIVO_ANUL,CANT_IMPRES,OBSERVACIONES,ASIENTO,ASIENTO_ANUL,F931
2026,975,2026-02-19 00:00:00,1320,GMADA,1110101000,1,131,50209,,,,514271.19,C,S,2026-02-19 00:00:00,,,1,,7916,,
2026,976,2026-02-19 00:00:00,1321,GMADA,1110101000,1,131,50129,,,,1625236.23,C,S,2026-02-19 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1321  multas,7917,,
2026,977,2026-02-19 00:00:00,1322,GMADA,1110101000,1,131,50100,,,,663126.5,C,S,2026-02-19 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1322  multas,7918,,
2026,1385,2026-03-03 00:00:00,1671,GMADA,1110102000,2,110,50002,,,,35151.65,C,S,2026-03-03 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1671  linea 2267-511970,9662,,
2026,1386,2026-03-03 00:00:00,1672,GMADA,1110102000,2,110,50087,,,,4759832.56,A,S,2026-03-03 00:00:00,2026-03-03 00:00:00,ERROR,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1672  prestamo,9674,9777,
2026,1387,2026-03-03 00:00:00,1673,GMADA,1110105000,6,110,50020,,,,160000.0,A,S,2026-03-03 00:00:00,2026-03-03 00:00:00,ERROR,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1673  caja chica cultura,9677,9698,
2026,1389,2026-03-03 00:00:00,1663,GMADA,1110104000,5,131,285,,,,1361668.42,N,S,2026-03-03 00:00:00,,,1,fact 27985,9701,,
2026,1390,2026-03-03 00:00:00,1654,GMADA,1110104000,11,110,160,,,,52900.0,N,S,2026-03-03 00:00:00,,,1,fact 11277,9707,,
2026,1391,2026-03-03 00:00:00,1666,GMADA,1110118000,25,110,3561,,,,116910.0,N,S,2026-03-03 00:00:00,,,1,fact 120,9708,,
2026,1392,2026-03-03 00:00:00,1661,GMADA,1110109000,13,110,3198,,,,2233674.52,C,S,2026-03-03 00:00:00,,,1,fact 165,9709,,
2026,1393,2026-03-03 00:00:00,1647,GMADA,1110109000,13,110,879,,,,192140.0,N,S,2026-03-03 00:00:00,,,1,fact 12668,9710,,
2026,1395,2026-03-03 00:00:00,1652,GMADA,1110104000,5,131,612,,,,450000.0,N,S,2026-03-03 00:00:00,,,1,fact 140,9723,,S
2026,1396,2026-03-03 00:00:00,1404,GMADA,1110105000,6,110,3169,,,,1456000.0,C,S,2026-03-03 00:00:00,,,1,fact 794,9724,,
2026,1397,2026-03-03 00:00:00,1447,GMADA,1110105000,6,110,3169,,,,210000.0,C,S,2026-03-03 00:00:00,,,1,fact 795,9726,,
2026,1398,2026-03-03 00:00:00,1506,GMADA,1110113000,20,110,2110,,,,225000.0,C,S,2026-03-03 00:00:00,,,1,fact 437,9727,,
2026,1399,2026-03-03 00:00:00,1641,GMADA,1110104000,5,131,3184,,,,5325216.2,N,S,2026-03-03 00:00:00,,,1,fact 2086/2087,9729,,
2026,1400,2026-03-03 00:00:00,1495,GMADA,1110106000,7,132,2110,EXPED,550,2026,1075000.0,C,S,2026-03-03 00:00:00,,,1,fact 436,9734,,
2026,1401,2026-03-03 00:00:00,1507,GMADA,1110113000,20,110,1259,,,,5838.0,N,S,2026-03-03 00:00:00,,,1,fact 18348,9735,,S
2026,1402,2026-03-03 00:00:00,1508,GMADA,1110104000,5,131,2869,,,,412137.0,N,S,2026-03-03 00:00:00,,,1,fact 552,9736,,
2026,1403,2026-03-03 00:00:00,1646,GMADA,1110104000,5,131,1603,,,,833000.0,C,S,2026-03-03 00:00:00,,,1,fact 198,9737,,
2026,1404,2026-03-03 00:00:00,1642,GMADA,1110104000,5,131,3075,,,,185293.58,N,S,2026-03-03 00:00:00,,,1,fact 3011,9738,,
2026,1422,2026-03-03 00:00:00,530,GMADA,1110106000,7,131,3440,EXPED,118,2026,846908.96,C,S,2026-03-03 00:00:00,,,1,fact 014,9786,,
2026,1423,2026-03-03 00:00:00,572,GMADA,1110106000,7,131,3438,EXPED,118,2026,1051196.0,C,S,2026-03-03 00:00:00,,,1,fact 019,9787,,
2026,1424,2026-03-03 00:00:00,566,GMADA,1110106000,7,131,1825,EXPED,118,2026,306430.56,C,S,2026-03-03 00:00:00,,,1,fact 181,9789,,S
2026,1426,2026-03-03 00:00:00,565,GMADA,1110106000,7,131,3492,EXPED,118,2026,372382.72,A,S,2026-03-03 00:00:00,2026-03-03 00:00:00,ERROR,1,fact 180,9793,9798,
2026,1431,2026-03-03 00:00:00,555,GMADA,1110106000,7,110,1825,EXPED,119,2026,372382.72,C,S,2026-03-03 00:00:00,,,2,fact 180,9799,,S
2026,1432,2026-03-03 00:00:00,483,GMADA,1110104000,5,131,2209,,,,1370366.23,N,S,2026-03-03 00:00:00,,,1,fact 110814,9800,,
2026,1433,2026-03-03 00:00:00,574,GMADA,1110106000,7,131,3453,,,,1051196.0,C,S,2026-03-03 00:00:00,,,1,fact 014,9803,,
2026,1434,2026-03-03 00:00:00,532,GMADA,1110106000,7,131,2473,EXPED,118,2026,1051196.0,C,S,2026-03-03 00:00:00,,,1,fact 333,9804,,S
2026,1435,2026-03-03 00:00:00,567,GMADA,1110106000,7,131,3455,EXPED,118,2026,1051196.0,C,S,2026-03-03 00:00:00,,,1,fact 016,9805,,
2026,1733,2026-03-16 00:00:00,1992,GMADA,1110102000,2,110,50023,,,,110525.1,C,S,2026-03-16 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1992  periodo 02/26,11383,,
2026,1734,2026-03-16 00:00:00,1998,GMADA,1110102000,2,132,50023,,,,73533.91,C,S,2026-03-16 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1998  periodo 01/26,11387,,
2026,1735,2026-03-16 00:00:00,2010,GMADA,1110106000,7,110,50023,,,,59089.65,C,S,2026-03-16 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   2010  periodo 02/26,11411,,
2026,1741,2026-03-16 00:00:00,2014,GMADA,1110105000,6,110,50023,,,,141053.32,C,S,2026-03-16 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   2014  periodo 2/26,11419,,
2026,1756,2026-03-16 00:00:00,2017,GMADA,1110102000,2,132,50036,,,,122860.0,C,S,2026-03-16 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   2017  casa del estudiante,11454,,
2026,1757,2026-03-16 00:00:00,1793,GMADA,1110105000,6,110,3563,,,,500000.0,C,S,2026-03-16 00:00:00,,,1,fact 286,11464,,
2026,1758,2026-03-16 00:00:00,2018,GMADA,1110105000,6,132,50023,,,,24444.19,C,S,2026-03-16 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   2018  periodo 02/26,11466,,
2026,1759,2026-03-16 00:00:00,2019,GMADA,1110200000,8,110,50023,,,,23386.49,C,S,2026-03-16 00:00:00,,,1,fact 7004-68784186,11467,,
2026,1762,2026-03-16 00:00:00,2022,GMADA,1110111000,3,131,50070,,,,120487.04,C,S,2026-03-16 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   2022  seg feb/26,11475,,
2026,1763,2026-03-16 00:00:00,2023,GMADA,1110102000,2,110,50070,,,,16858033.1,C,S,2026-03-16 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   2023  seg feb/26,11477,,
2026,1764,2026-03-16 00:00:00,2025,GMADA,1110104000,5,110,50023,,,,618138.45,C,S,2026-03-16 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   2025  periodo 02/26,11480,,
2026,1767,2026-03-16 00:00:00,2036,GMADA,1110103000,3,110,50023,,,,65802.64,C,S,2026-03-16 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   2036  periodo 02/26,11491,,
2026,635,2026-02-04 00:00:00,107,GMADA,1110102000,2,110,1765,,,,240000.0,C,S,2026-02-04 00:00:00,,,1,"Factura B N° 00002-00003842
",5972,,
2026,931,2026-02-18 00:00:00,1114,GMADA,1110109000,13,110,171,,,,15900.0,N,S,2026-02-18 00:00:00,,,1,"fact 1268
",7405,,
2026,932,2026-02-18 00:00:00,953,GMADA,1110106000,7,132,2843,,,,384000.0,C,S,2026-02-18 00:00:00,,,1,"fact 104
",7406,,
2026,934,2026-02-18 00:00:00,1108,GMADA,1110106000,7,132,19,,,,12934.0,C,S,2026-02-18 00:00:00,,,1,"fact 1960
",7410,,
2026,935,2026-02-18 00:00:00,1130,GMADA,1110106000,7,132,300,,,,75116.0,N,S,2026-02-18 00:00:00,,,1,"fact  4009
",7411,,S
2026,937,2026-02-18 00:00:00,1240,GMADA,1110102000,2,110,50002,,,,42134.0,C,S,2026-02-18 00:00:00,,,1,"fact 15868471
",7599,,
2026,939,2026-02-18 00:00:00,1242,GMADA,1110102000,2,110,50002,,,,1726062.36,C,S,2026-02-18 00:00:00,,,1,,7607,,
2026,941,2026-02-18 00:00:00,561,GMADA,1110109000,13,110,1809,,,,39384.0,C,S,2026-02-18 00:00:00,,,1,,7614,,
2026,943,2026-02-18 00:00:00,147,GMADA,1110106000,7,110,1809,,,,83430.0,C,S,2026-02-18 00:00:00,,,1,,7620,,
2026,947,2026-02-18 00:00:00,1212,GMADA,1110118000,25,110,2917,,,,1068795.02,C,S,2026-02-18 00:00:00,,,1,"fact 676
",7624,,
2026,948,2026-02-18 00:00:00,1111,GMADA,1110112000,19,110,3075,,,,122500.0,N,S,2026-02-18 00:00:00,,,1,"fact 2920
",7625,,
2026,949,2026-02-18 00:00:00,1128,GMADA,1110105000,6,110,2593,,,,95000.0,N,S,2026-02-18 00:00:00,,,1,fact 727,7626,,
2026,950,2026-02-18 00:00:00,1094,GMADA,1110104000,5,131,2627,,,,24100.0,C,S,2026-02-18 00:00:00,,,1,,7627,,
2026,952,2026-02-18 00:00:00,88,GMADA,1110111000,3,131,2804,,,,16254.0,C,S,2026-02-18 00:00:00,,,2,fact 265-266,7630,,
2026,954,2026-02-18 00:00:00,77,GMADA,1110102000,2,110,875,,,,382120.0,C,S,2026-02-18 00:00:00,,,1,"fact 4360
",7635,,S
2026,1145,2026-02-24 00:00:00,1398,GMADA,1110112000,19,110,3562,,,,3630000.0,C,S,2026-02-24 00:00:00,,,1,desarrollo de software portal del proveedores,8563,,
2026,1436,2026-03-04 00:00:00,1087,GMADA,1110104000,5,131,5,,,,43800.0,N,S,2026-03-04 00:00:00,,,1,"fact 84985
",9865,,
2026,1437,2026-03-04 00:00:00,309,GMADA,1110106000,7,110,5,,,,10430.5,N,S,2026-03-04 00:00:00,,,1,fact376484,9866,,
2026,1438,2026-03-04 00:00:00,897,GMADA,1110111000,3,131,2421,,,,100000.0,C,S,2026-03-04 00:00:00,,,2,"fact 460
",9871,,
2026,1439,2026-03-04 00:00:00,118,GMADA,1110113000,20,110,3233,EXPED,1262,2023,550000.0,C,S,2026-03-04 00:00:00,,,1,"fact 37
",9878,,
2026,1440,2026-03-04 00:00:00,522,GMADA,1110115000,22,110,3445,,,,65000.0,N,S,2026-03-04 00:00:00,,,1,"fact 37
",9879,,
2026,1441,2026-03-04 00:00:00,488,GMADA,1110115000,22,110,2584,,,,100000.0,N,S,2026-03-04 00:00:00,,,1,"fact 375
",9884,,
2026,1442,2026-03-04 00:00:00,207,GMADA,1110104000,5,131,1658,,,,79200.0,N,S,2026-03-04 00:00:00,,,1,"fact 3061
",9893,,S
2026,1443,2026-03-04 00:00:00,265,GMADA,1110104000,5,131,313,,,,74840.0,N,S,2026-03-04 00:00:00,,,1,fact 17564,9901,,
2026,1444,2026-03-04 00:00:00,347,GMADA,1110118000,25,132,313,,,,203298.16,N,S,2026-03-04 00:00:00,,,1,"fact 17562
",9905,,
2026,1445,2026-03-04 00:00:00,1044,GMADA,1110118000,25,132,313,,,,5435326.75,N,S,2026-03-04 00:00:00,,,1,"fact 17563
",9911,,
2026,1446,2026-03-04 00:00:00,314,GMADA,1110102000,2,110,313,,,,1702245.72,N,S,2026-03-04 00:00:00,,,1,fact 17566-565,9917,,
2026,1448,2026-03-04 00:00:00,139,00049,1110102000,2,110,2334,EXPED,3735,2025,800065.0,C,S,2026-03-04 00:00:00,,,1,"fact 5441
",9923,,
2026,1449,2026-03-04 00:00:00,88,GMADA,1110111000,3,131,2804,,,,22974.0,N,S,2026-03-04 00:00:00,,,2,facts 267-68,9924,,
2026,1450,2026-03-04 00:00:00,86,GMADA,1110101000,1,110,3316,,,,290000.0,C,S,2026-03-04 00:00:00,,,1,"fact 86231
",9925,,
2026,1451,2026-03-04 00:00:00,513,GMADA,1110115000,22,110,41,EXPED,26,2026,90000.0,N,S,2026-03-04 00:00:00,,,1,"fact 216
",9928,,
2026,1452,2026-03-04 00:00:00,1697,GMADA,1110117000,24,110,50410,EXPED,3716,2025,64000.0,C,S,2026-03-04 00:00:00,,,1,,9935,,
2026,1464,2026-03-04 00:00:00,1700,GMADA,1110104000,5,110,50280,NOTA,3,2026,138799.58,C,S,2026-03-04 00:00:00,,,1,,9954,,
2026,1465,2026-03-04 00:00:00,1701,GMADA,1110104000,5,110,50280,NOTA,2,2026,246282.89,C,S,2026-03-04 00:00:00,,,1,,9957,,
2026,1466,2026-03-04 00:00:00,79,GMADA,1110102000,2,110,3072,,,,5650299.7,N,S,2026-03-04 00:00:00,,,1,dif fact 117431 en comp 1702,9966,,
2026,1467,2026-03-04 00:00:00,1702,GMADA,1110102000,2,110,3072,,,,800053.41,N,S,2026-03-04 00:00:00,,,1,dif fact 117431 en dev 1466,9968,,
2026,1468,2026-03-04 00:00:00,523,GMADA,1110115000,22,110,2513,,,,150000.0,N,S,2026-03-04 00:00:00,,,1,fact 781,9971,,
2026,1469,2026-03-04 00:00:00,496,GMADA,1110115000,22,110,2309,,,,50000.0,N,S,2026-03-04 00:00:00,,,1,"fact 738
",9973,,
2026,1470,2026-03-04 00:00:00,485,GMADA,1110115000,22,110,2107,,,,150000.0,N,S,2026-03-04 00:00:00,,,1,"fact 396
",9974,,
2026,1471,2026-03-04 00:00:00,1703,GMADA,1110106000,7,110,50015,NOTA,1,2026,54360.0,C,S,2026-03-04 00:00:00,,,1,,9976,,
2026,1472,2026-03-04 00:00:00,297,GMADA,1110108000,14,110,708,,,,83437.0,C,S,2026-03-04 00:00:00,,,1,,9979,,
2026,1473,2026-03-04 00:00:00,298,GMADA,1110106000,7,110,708,,,,2987.0,C,S,2026-03-04 00:00:00,,,1,,9980,,
2026,1474,2026-03-04 00:00:00,157,GMADA,1110106000,7,110,708,,,,85425.0,C,S,2026-03-04 00:00:00,,,1,,9981,,
2026,1475,2026-03-04 00:00:00,150,GMADA,1110103000,3,110,708,,,,79411.0,C,S,2026-03-04 00:00:00,,,1,,9982,,
2026,1477,2026-03-04 00:00:00,1704,GMADA,1110112000,19,110,1235,,,,883975.0,N,S,2026-03-04 00:00:00,,,1,fact 4777,9994,,S
2026,1479,2026-03-04 00:00:00,1705,GMADA,1110200000,8,110,1235,,,,242530.0,N,S,2026-03-04 00:00:00,,,1,fact 4778,10017,,S
2026,1480,2026-03-04 00:00:00,1706,GMADA,1110106000,7,110,1235,,,,183500.0,N,S,2026-03-04 00:00:00,,,1,"fact 4779
",10046,,S
2026,1481,2026-03-04 00:00:00,1707,GMADA,1110104000,5,131,1235,,,,485060.0,N,S,2026-03-04 00:00:00,,,1,fact 4780,10055,,S
2026,1482,2026-03-04 00:00:00,1708,GMADA,1110117000,24,110,1235,,,,211000.0,N,S,2026-03-04 00:00:00,,,1,"fact 4781
",10056,,S
2026,1484,2026-03-04 00:00:00,1709,GMADA,1110102000,2,110,1235,,,,485060.0,N,S,2026-03-04 00:00:00,,,1,"fact 4782
",10059,,S
2026,1485,2026-03-04 00:00:00,645,GMADA,1110109000,13,132,2209,,,,16760.0,N,S,2026-03-04 00:00:00,,,1,"fact 110811
",10065,,
2026,1486,2026-03-04 00:00:00,1406,GMADA,1110104000,5,131,2209,,,,460766.0,N,S,2026-03-04 00:00:00,,,2,"fact 11813
",10066,,
2026,1487,2026-03-04 00:00:00,1368,GMADA,1110111000,3,131,2209,,,,133294.0,N,S,2026-03-04 00:00:00,,,2,fact 110812,10067,,
2026,1488,2026-03-04 00:00:00,1643,GMADA,1110109000,13,110,3287,,,,166500.0,N,S,2026-03-04 00:00:00,,,1,"fact 711
",10068,,
2026,1489,2026-03-04 00:00:00,1680,GMADA,1110104000,5,131,2306,,,,119000.0,N,S,2026-03-04 00:00:00,,,1,"fact 696
",10069,,
2026,1490,2026-03-04 00:00:00,1683,GMADA,1110118000,25,110,1267,,,,292371.0,N,S,2026-03-04 00:00:00,,,1,"fact 1016
",10070,,
2026,1491,2026-03-04 00:00:00,1689,GMADA,1110113000,20,110,3220,,,,600000.0,C,S,2026-03-04 00:00:00,,,2,"fact 213
",10071,,
2026,1590,2026-03-11 00:00:00,1854,GMADA,1110102000,2,110,2643,,,,172800.0,C,S,2026-03-11 00:00:00,,,1,fact 966,10841,,
2026,1613,2026-03-11 00:00:00,1898,GMADA,1110117000,24,110,50072,,,,47100.0,C,S,2026-03-11 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1898  gastos Munic/Malle S.A.,10884,,
2026,1614,2026-03-11 00:00:00,1903,GMADA,1110105000,6,110,50003,,,,180000.0,C,S,2026-03-11 00:00:00,,,1,,10892,,
2026,1615,2026-03-12 00:00:00,1909,GMADA,1110104000,11,110,50008,,,,198000.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10943,,
2026,1616,2026-03-12 00:00:00,1910,GMADA,1110104000,11,110,50051,,,,23760.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10944,,
2026,1617,2026-03-12 00:00:00,1911,GMADA,1110104000,11,110,50052,,,,9504.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10945,,
2026,1618,2026-03-12 00:00:00,1912,GMADA,1110106000,7,110,50008,,,,692000.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10946,,
2026,1619,2026-03-12 00:00:00,1913,GMADA,1110106000,7,110,50051,,,,83040.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10947,,
2026,1620,2026-03-12 00:00:00,1914,GMADA,1110106000,7,110,50052,,,,33216.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10948,,
2026,1621,2026-03-12 00:00:00,1915,GMADA,1110109000,13,110,50008,,,,198000.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10949,,
2026,1622,2026-03-12 00:00:00,1916,GMADA,1110109000,13,110,50051,,,,23760.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10950,,
2026,1623,2026-03-12 00:00:00,1917,GMADA,1110109000,13,110,50052,,,,9504.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10951,,
2026,1624,2026-03-12 00:00:00,1918,GMADA,1110111000,3,131,50008,,,,792000.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10952,,
2026,1625,2026-03-12 00:00:00,1919,GMADA,1110111000,3,131,50051,,,,95040.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10953,,
2026,1626,2026-03-12 00:00:00,1920,GMADA,1110111000,3,131,50052,,,,38016.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10954,,
2026,1627,2026-03-12 00:00:00,1921,GMADA,1110118000,25,110,50008,,,,396000.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10955,,
2026,1628,2026-03-12 00:00:00,1922,GMADA,1110118000,25,110,50008,,,,99000.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10956,,
2026,1629,2026-03-12 00:00:00,1923,GMADA,1110118000,25,110,50051,,,,47520.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10957,,
2026,1630,2026-03-12 00:00:00,1924,GMADA,1110118000,25,110,50051,,,,11880.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10958,,
2026,1631,2026-03-12 00:00:00,1925,GMADA,1110118000,25,110,50052,,,,4752.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10959,,
2026,1632,2026-03-12 00:00:00,1926,GMADA,1110118000,25,110,50052,,,,19008.0,C,S,2026-03-12 00:00:00,,,1,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo 2/52,10960,,
2026,1633,2026-03-12 00:00:00,1842,GMADA,1110106000,7,110,169,,,,9700.0,N,S,2026-03-12 00:00:00,,,1,fact 7971,11007,,
2026,1634,2026-03-12 00:00:00,1831,GMADA,1110109000,13,110,169,,,,42550.0,N,S,2026-03-12 00:00:00,,,1,fact 7972,11008,,
2026,1635,2026-03-12 00:00:00,1830,GMADA,1110104000,5,131,169,,,,90600.0,N,S,2026-03-12 00:00:00,,,2,"fact 7973
",11009,,
2026,1636,2026-03-12 00:00:00,1750,GMADA,1110104000,5,131,2627,,,,36000.0,C,S,2026-03-12 00:00:00,,,1,fact 834,11010,,
2026,1637,2026-03-12 00:00:00,1846,GMADA,1110104000,5,131,2627,,,,58800.0,C,S,2026-03-12 00:00:00,,,1,"fact 836
",11011,,
2026,1638,2026-03-12 00:00:00,1845,GMADA,1110104000,5,131,2627,,,,14400.0,C,S,2026-03-12 00:00:00,,,1,"fact 837
",11012,,
2026,1639,2026-03-12 00:00:00,1752,GMADA,1110104000,5,131,2627,,,,50800.0,C,S,2026-03-12 00:00:00,,,1,fact 835,11014,,
2026,1640,2026-03-12 00:00:00,1781,GMADA,1110104000,5,131,2627,,,,6500.0,C,S,2026-03-12 00:00:00,,,1,"fact 833
",11015,,
2026,1641,2026-03-12 00:00:00,1792,GMADA,1110104000,5,131,2627,,,,6000.0,C,S,2026-03-12 00:00:00,,,1,"fact 832
",11016,,
2026,1642,2026-03-12 00:00:00,1814,GMADA,1110104000,5,131,612,,,,94000.0,N,S,2026-03-12 00:00:00,,,1,"fact 147
",11017,,
2026,1643,2026-03-12 00:00:00,1872,GMADA,1110104000,5,131,2001,,,,654621.78,N,S,2026-03-12 00:00:00,,,1,,11018,,
2026,1644,2026-03-12 00:00:00,1131,GMADA,1110106000,7,132,2810,,,,38750.0,N,S,2026-03-12 00:00:00,,,2,"fact 1478
",11020,,
2026,1646,2026-03-12 00:00:00,1106,GMADA,1110106000,7,132,2810,,,,62720.0,N,S,2026-03-12 00:00:00,,,1,fact 1479,11021,,
2026,1647,2026-03-12 00:00:00,1801,GMADA,1110104000,5,131,3322,,,,89507.56,N,S,2026-03-12 00:00:00,,,1,fact 4379,11022,,
2026,1648,2026-03-12 00:00:00,1785,GMADA,1110104000,5,131,3322,,,,287777.01,N,S,2026-03-12 00:00:00,,,1,"fact 4377
",11023,,
2026,1649,2026-03-12 00:00:00,1806,GMADA,1110104000,5,131,3322,,,,958575.56,N,S,2026-03-12 00:00:00,,,1,"fact 4380
",11024,,
2026,1650,2026-03-12 00:00:00,1810,GMADA,1110104000,5,131,3322,,,,191750.12,N,S,2026-03-12 00:00:00,,,1,"fact 4381
",11025,,
2026,1651,2026-03-12 00:00:00,1791,GMADA,1110104000,5,131,3322,,,,203339.51,N,S,2026-03-12 00:00:00,,,1,fact 4382,11026,,
2026,1652,2026-03-12 00:00:00,1789,GMADA,1110104000,5,131,3322,,,,244535.63,N,S,2026-03-12 00:00:00,,,1,"fact 4378
",11027,,
2026,1653,2026-03-12 00:00:00,1836,GMADA,1110104000,5,131,1810,,,,140000.0,N,S,2026-03-12 00:00:00,,,1,"fact 371
",11028,,
2026,1654,2026-03-12 00:00:00,1858,GMADA,1110104000,5,131,1810,,,,140000.0,N,S,2026-03-12 00:00:00,,,1,fact 372,11029,,
2026,1655,2026-03-12 00:00:00,1812,GMADA,1110104000,11,110,160,,,,282740.0,N,S,2026-03-12 00:00:00,,,1,"fact 11320
",11031,,
2026,1656,2026-03-12 00:00:00,1869,GMADA,1110104000,5,131,1259,,,,89083.4,N,S,2026-03-12 00:00:00,,,1,"fact 18354
",11032,,
2026,1657,2026-03-12 00:00:00,1866,GMADA,1110106000,7,132,3287,,,,22869.0,N,S,2026-03-12 00:00:00,,,1,fact 717,11033,,
2026,1658,2026-03-12 00:00:00,1718,GMADA,1110106000,7,132,90,,,,8042585.0,N,S,2026-03-12 00:00:00,,,1,fact 661,11035,,
2026,1659,2026-03-12 00:00:00,1822,GMADA,1110108000,14,110,3287,,,,52500.0,N,S,2026-03-12 00:00:00,,,1,"fact 715
",11036,,
2026,1660,2026-03-12 00:00:00,1904,GMADA,1110104000,5,131,50087,,,,1418000.0,C,S,2026-03-12 00:00:00,,,1,,11054,,
2026,1661,2026-03-12 00:00:00,1902,GMADA,1110111000,3,131,50087,,,,280000.0,C,S,2026-03-12 00:00:00,,,1,,11055,,
2026,1662,2026-03-12 00:00:00,1901,GMADA,1110101000,1,110,50087,,,,200000.0,C,S,2026-03-12 00:00:00,,,1,,11056,,
2026,1663,2026-03-12 00:00:00,1900,GMADA,1110106000,7,132,50087,,,,250000.0,C,S,2026-03-12 00:00:00,,,1,,11057,,
2026,1664,2026-03-12 00:00:00,1899,GMADA,1110113000,20,131,50087,,,,3000000.0,C,S,2026-03-12 00:00:00,,,1,,11058,,
2026,1665,2026-03-12 00:00:00,1947,GMADA,1110112000,19,110,50087,,,,102960.0,C,S,2026-03-12 00:00:00,,,2,,11059,,
2026,1666,2026-03-12 00:00:00,309,GMADA,1110106000,7,110,5,,,,20296.0,N,S,2026-03-12 00:00:00,,,1,fact 123089,11060,,
2026,1667,2026-03-12 00:00:00,1050,GMADA,1110115000,22,110,400,EXPED,26,2026,90000.0,N,S,2026-03-12 00:00:00,,,1,"fact 1872
",11061,,
2026,1668,2026-03-12 00:00:00,513,GMADA,1110115000,22,110,41,EXPED,26,2026,90000.0,N,S,2026-03-12 00:00:00,,,1,"fact 220
",11062,,
2026,1669,2026-03-12 00:00:00,1091,GMADA,1110104000,5,131,3558,EXPED,436,2026,2070000.0,N,S,2026-03-12 00:00:00,,,1,"fact 30
",11063,,
2026,1671,2026-03-12 00:00:00,1949,GMADA,1110101000,1,131,50256,EXPED,2361,2025,358750.0,C,S,2026-03-12 00:00:00,,,1,,11072,,
2026,1673,2026-03-12 00:00:00,1951,GMADA,1110108000,14,110,789,,,,1277397.36,C,S,2026-03-12 00:00:00,,,1,,11079,,
