ANIO_PRESUP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,FECHA_REGIS,DESCRIPCION1,DESCRIPCION2,DESCRIPCION3,DESCRIPCION4,DESCRIPCION5,DESCRIPCION6
2022,1110102000,52,0,0,2021-11-18 10:13:56,"La Delegacion del Frente de Ruta comercial fue creada con el objetivo de permitir al vecino y comerciante la aglilizacion de cualquier tipo de tramite municipal, dado la distancia con la Administracion Central.
Permite mediante un trabajo en conjunto con el area de inspeccion, una mayor presencia municipal en el frente comercial.
Se plantea un centro neuralgico para la realizacion de reuniones de agenda comun junto con las Localidades de Pinamar y Villa Gesell.
Su presencia es fundamental, como cara visible de la Municipalidad, para la importante afluencia turistica que circula de manera permanente.",,,,,
2022,1110102000,50,0,0,2021-11-18 10:13:02,"El Programa se centraliza en el fomento de practicas culturales, locales y regionales, potenciando la estimulacion de vivencias y tradiciones del ciudadano y de cada sector comunitario.
En la socializacion y el intercambio de las producciones culturales y artisticas, asi como en la promocion de lo educativo, los sujetos sociales pudieron conocer y participar de la riqueza del patrimonio, reforzando por un lado, su sentdo de pertenencia y por el otro, el descubrimiento de nuevos codigos y de nuevas practicas que hacen a la diversidad en todas sus formas.
La Direccion de Cultura ademas del fonmento de actividades permenentes, y articulacion con las asociaciones e instituciones educativas y recrativas de la ciudad, posee bajo su orbita la Casa de la Cultura, el Espacio INCAA que alli se desarrolla, ademas la Escuela de Bellas Artes Municipal, con su importante abanico de oferta cultural y educativa.",,,,,
2022,1110104000,16,0,0,2021-11-18 10:15:45,"Para mantener una comunidad saludable se deben ofrecer servicios de salud accesibles y de calidad. La principal estrategia del área para asugurar estos objetivos se basa en el fortalecimiento de los centros de atención primaria basados en los principios de la universalidad y accesibilidad.
Para lograr llegar a toda la población se integran los múltiples programas que ofrece el municipio a traves de sus distintas áreas, manteniéndose integrado a la red de salud de la provincia. La atención primaria debe seguir siendo uno de los pilares de la salud pública Ofrecer el acceso a medicamentos gratuitos, contar con centros de salud cercanos a la gente con médicos de cabecera y contar con un programa de prevencion de enfermedades crónicas no trasmisibles nos acercan a los objetivos propuestos.
Se continuará promoviendo las campañas  y el calendario nacional de vacunación. Tambien se continuará con ciclo de charlas y talleres comunitarios, acercando al vecino herramientas para el autocuidado.",,,,,
2022,1110111000,23,0,0,2021-10-25 08:16:48,"Mantenimiento y mejoramiento de la red vial,  teniendo presente la conservacion de la red, recuperacion, rehabilitacion y apertura de caminos, trabajos en canales y complementarios, plan de mejoras, y reparacion de alcantarillas.
La superficie, del partido segun la DIreccion de Geodesia de la Provincia de Bs. As, es de 286.288 Has.; la cantidad a las cuales se aplica la tasa vial es sensiblemente menor por descuentos de sectores a los cuales no estan afectados.
La Red esta dividida segun analisis efectuado: 
PRIMARIA 155,59 KM/SECUNDARIA 162,25 KM/TERCIARIA 353,67 KM/SERVIDUMBRE 48,70 KM.
",,,,,
2022,1110108000,29,0,0,2021-11-18 10:30:01,"Estimulo para el desarrollo, la producción y el empleo
Capacitación laboral y empresarial para nuestra comunidad
PROFOMICO
EMPRETEC
Programa de Huerteros
BOLSA DE EMPLEO MUNICIPAL
Mercado de la Estacion
Ruta de Sabores 
CEPIT
Programa de capacitaciones permanentes",,,,,
2022,1110109000,47,0,0,2021-10-25 08:16:48,"Apunta a la inclusiòn social y deportiva de niños y personas de la tercera edad. Se genera la interrelaciòn con otras ciudades.
Se realizan  tres etapas: local, zonal y provincial  en dos categorìas: juveniles y abuelos.",,,,,
2022,1110109000,28,0,0,2021-10-25 08:16:48,"Se promocionan las actividades deportivas
Se apoya a los deportistas y delegaciones que participan en competencias en las que representan a nuestra ciudad.
Se dictan talleres mediante la modalidad de horas catedras a cargo de docentes de diferentes disciplinas deportivas, tanto en el centro de la ciudad como en los barrios.",,,,,
2022,1110109000,46,0,0,2021-10-25 08:16:48,"Se realizan actividades tanto deportivas como culturales, destinadas a las personas mayores de la Terceda Edad.",,,,,
2022,1110106000,45,0,0,2021-11-18 10:28:01,"Programa de iniciativa provincial, ejecutado por la Secretaria de Desarrollo Social, en complementacion con las tareas de campo junto con las Trabajadora Sociales.",,,,,
2022,1110106000,46,0,0,2021-10-25 08:16:48,"Equipo interdisciplinario para atender la problematica de la niñez y las denuncias de los vecinos.
Intervienen Profesionales de la Salud y apoyo legal.",,,,,
2022,1110106000,47,0,0,2021-10-25 08:16:48,"Equipo interdisplinario de profesionales para atender la problematica de violencia,con el trabajo interdisplinario de profesionales de la Salud, y profesionales abogados.",,,,,
2023,1110113000,32,0,0,2022-10-11 08:44:00,"Se ejecutan todas las acciones de prevencion y ordenamiento de las normas de transito, focalizado en el transito total vehicular en el casco urbano. En especial, se realizan controles de motocicletas para verificar el cumplimiento de las normas de seguridad, previniendo siniestros.
Se prevee para el año 2023 la adquisicion de un vehiculo y  la renovacion de carteleria señalizacion.",,,,,
2023,1110109000,48,0,0,2022-09-09 09:56:36,"Es una actividad de verano que se desarrollarà durante los meses de enero y febrero, de lunes a viernes, durante 6 hs. diariaias.
Es libre y gratuito para todos los niños y niñas de la ciudad, de 6 a 12 años. 
Se realizaràn actividades deportivas, recreativas y culturales con profesores a cargo de las mismas. Se brindarà el traslado de los niños y la merienda.
Durante las vacaciones de invierno, se realiza la actividad en el predio del Polideportivo Municipal.",,,,,
2023,1110103000,51,0,0,2022-09-09 09:56:36,"
Para el año 2022 se prevén ejecutar las siguientes Obras, a saber:  

1.	Continuar con la Obra en el Almacen La Victoria en el Paraje Macedo
2.	Realizar obras de reacondicionamiento en el Predio La Invernada
3.	Mejorado/Adoquinado/Pavimentación en distintas calles de la ciudad.-Se planea la Pavimentacion faltante de la Calle Colon hacia la Av. Rivadavia.
4.	Pavimentacion del Acceso al Jardin Maternal del Barrio Belgrano
5.	Plan de 29 Viviendas. Se gestionará ante el IVBA la redeterminación de precios a fin de continuar con los trabajos de las 13 viviendas que faltantes.
6.	Iluminación Frente de Ruta. Se planifica la obra, y una vez finalizada la recuperacion mediante contribucion por mejoras, al igual que obras de cordon cuneta en distintos barrios de la Ciudad.
7.	 Presupuesto Participativo.
8.              Argentina Hace II: Asfalto-Finalizacion Calle 8/17
9.             Sakate Park, se planifica la finalizacion de la Obra.
10.           Escuela Tecnica N° 1
11.           Aula y obra de gas en el Instituto Superior N° 59
12.           Vereda de acceso en la Escuela Tuyu.
13.           En el Hospital Municipal:
-Sala de Maternidad
-Quirogano-Esterilizacion
-Obra Integral de Gas
Acceso Jardin Barrio Norte
14.           Nexo Cloacal Barrio Argentino Luna-Ramon Carrillo
15.           Cisterna de Agua
",,,,,
2024,1110102000,52,0,0,2023-11-29 07:45:05,"La Delegacion del Frente de Ruta comercial fue creada con el objetivo de permitir al vecino y comerciante la aglilizacion de cualquier tipo de tramite municipal, dado la distancia con la Administracion Central.
Permite mediante un trabajo en conjunto con el area de inspeccion y Obras Publicas, una mayor presencia municipal en el frente comercial.
Se plantea un centro neuralgico para la realizacion de reuniones de agenda comun junto con las Localidades de Pinamar y Villa Gesell.
Su presencia es fundamental, como cara visible de la Municipalidad, para la importante afluencia turistica que circula de manera permanente., y para le fomento de nuevos emprendimientos economicos en nuestra Ciudad.",,,,,
2024,1110104000,16,0,0,2023-11-29 11:18:06,"Seguiremos trabajando para mantener una sociedad sana y activa, con el fortalecimiento de los centros de atencion primariaen la prevencio. Se espera la apertura del nuevo Centro de Atencion Primaria del Barrio Norte, lo que nos permitira acercar nuevas actividades de terreno, cercanas a la gente.
Continuaremos desarrollando las charlas en las escuelas y en distintos ambitos de la sociedad, como las de salud sexual integral, prevencion de la transmision de enfermedades infectocontagiosas, enfermedades zoonoticas, habitos saludables vinculados a la salud y el deporte.
Daremos continuidad y propiciaremos acciones de fortalecimiento del calendario de vacunacion, tanto en el vacunatorio Municipal como en las acciones de terreno en el ambito publico.
En el ambito profesional se continuara con las capacitaciones para los equipos de salud y seguiremos apostando a los convenios de reciprocidad con el Ministerio de Salud de la Provincia y las Universidades. (Universidad Nacional de La Plata, Universidad Nacional de Mar del Plata y FASTA, y Universidad Nacional de Buenos Aires.)",,,,,
2024,1110111000,23,0,0,2023-11-17 12:10:04,"Mantenimiento y mejoramiento de la red vial,  teniendo presente la conservacion de la red, recuperacion, rehabilitacion y apertura de caminos, trabajos en canales y complementarios, plan de mejoras, y reparacion de alcantarillas.
La superficie del partido segun la Direccion de Geodesia de la Provincia de Bs. As, es de 286.288 Has.; la cantidad a las cuales se aplica la tasa vial es sensiblemente menor por descuentos de sectores a los cuales no estan afectados.
La Red esta dividida segun analisis efectuado: 
PRIMARIA 155,59 KM/SECUNDARIA 162,25 KM/TERCIARIA 353,67 KM/SERVIDUMBRE 48,70 KM.
",,,,,
2024,1110108000,29,0,0,2023-11-17 08:42:37,"Estimulo para el desarrollo, la producción y el empleo
Capacitación laboral y empresarial para nuestra comunidad
PROFOMICO
EMPRETEC
Programa de Huerteros
BOLSA DE EMPLEO MUNICIPAL
Mercado de la Estacion
Sabores de mi Pago 
CEPIT
Programa de capacitaciones permanentes
CAMARA DE PROMOCION ECONOMICA
",,,,,
2024,1110109000,47,0,0,2023-11-01 09:21:06,"Apunta a la inclusiòn social y deportiva de niños y personas de la tercera edad. Se genera la interrelaciòn con otras ciudades.
Se realizan  tres etapas: local, zonal y provincial  en dos categorìas: juveniles y abuelos.",,,,,
2024,1110109000,28,0,0,2023-11-01 09:21:06,"Se promocionan las actividades deportivas
Se apoya a los deportistas y delegaciones que participan en competencias en las que representan a nuestra ciudad.
Se dictan talleres mediante la modalidad de horas catedras a cargo de docentes de diferentes disciplinas deportivas, tanto en el centro de la ciudad como en los barrios.",,,,,
2024,1110109000,46,0,0,2023-11-01 09:21:06,"Se realizan actividades tanto deportivas como culturales, destinadas a las personas mayores de la Terceda Edad.",,,,,
2024,1110106000,45,0,0,2023-11-01 09:21:06,"Programa de iniciativa provincial, ejecutado por la Secretaria de Desarrollo Social, en complementacion con las tareas de campo junto con las Trabajadora Sociales.",,,,,
2024,1110106000,46,0,0,2023-11-01 09:21:06,"Equipo interdisciplinario para atender la problematica de la niñez y las denuncias de los vecinos.
Intervienen Profesionales de la Salud y apoyo legal.",,,,,
2024,1110106000,47,0,0,2023-11-01 09:21:06,"Equipo interdisplinario de profesionales para atender la problematica de violencia,con el trabajo interdisplinario de profesionales de la Salud, y profesionales abogados.",,,,,
2024,1110106000,49,0,0,2023-11-01 09:21:06,"Es un espacio destinado al abordaje del tratamiento del consumo problematico de sustancias psicoactivas por parte de jovenes y adultos en situacion de exclusion y/o vulnerabilidad social, con el fin de ampliar las oportunidades de integracion comunitaria, ofreciendo un ambito accesible y convocante para el tratamiento de dichas probematicas. 
Se busca generar un ambito donde la persona reciba un soporte psicologico, psiquiatrico y emocional a fin de promover habitos y conductas saludables, para luego evaluar cada caso en particular, con la finalidad de obtener un diagnostico, y asi establecer un tratamiento para el abordaje de dicha problematica y un seguimiento de su evolucion.",,,,,
2025,1110106000,49,0,0,2024-10-21 08:29:58,"Es un espacio destinado al abordaje del tratamiento del consumo problematico de sustancias psicoactivas por parte de jovenes y adultos en situacion de exclusion y/o vulnerabilidad social, con el fin de ampliar las oportunidades de integracion comunitaria, ofreciendo un ambito accesible y convocante para el tratamiento de dichas probematicas. 
Se busca generar un ambito donde la persona reciba un soporte psicologico, psiquiatrico y emocional a fin de promover habitos y conductas saludables, para luego evaluar cada caso en particular, con la finalidad de obtener un diagnostico, y asi establecer un tratamiento para el abordaje de dicha problematica y un seguimiento de su evolucion.",,,,,
2025,1110106000,42,0,0,2024-11-11 08:57:39,"La Secretaría se encuentra abocada constantemente a la concreción y obtención de estrategias y herramientas para canalizar las necesidades de los vecinos y dar soluciones estructurales, sostenidas en la equidad social y protección de los derechos humanos . Se trabaja para lograr el crecimiento y desarrollo saludable de toda la comunidad , superando dificultades y construyendo futuro para lo cual se realizan múltiples y variadas actividades e intervenciones, algunas de las cuales y en el marco del FFPS, se enuncian a continuación:
°  Niñez: El Servicio Local funciona como anexo de la Secretaría, toma intervención en las profundas problemáticas que transitan muchas de nuestras familias con niños y adolescentes de hasta 18 años de edad. El esfuerzo del equipo de trabajo  está destinado  a garantizar y proteger a esos niños en situación de vulneración de sus derechos como consecuencia de diferentes factores (violencia, abuso , abandono, consumo de sustancias,etc ).Se  está trabajando y tomando intervención con un alto número de situaciones,  cada una de ellas con su respectivo legajo. 
°  Proyecto Economía  social y productiva: Proyecto Sembrar para Crecer . Huertas Familiares. Entrega  para cría de pollitas ponedoras.
°  Proyecto Seguridad  Alimentaria: Programa Alimentario Municipal. El mismo cuenta con diferentes planes  especialmente diseñados  cada uno para canalizar la ayuda de alimentos a las personas con necesidad económica.Uno de dichos planes es el de Esfuerzo Solidario a través del cual se asiste a personas vulnerables que se encuentran en riesgo social, para cubrir aunque sea en parte , una necesidad básica como es la alimentación. Se asiste con alimentos que incluye alimentos frescos y productos de higiene y limpieza, los cuales se entregan acorde a un cronograma. Asimismo se efectiviza entrega urgente de alimentos  en cada situación que lo amerite y en el momento inmediato que surge. Colabora en el Área  una Licenciada en Nutrición"," para asesoramiento en la elección de los productos alimenticios con los cuales se asiste. Se entregan recetas. Ofrece Charlas a través de Talleres en referencia a alimentación y hábitos saludables en establecimientos educativos, en taller de embarazadas , taller de pacientes  diabéticos, entre otros. 
Se trabaja con Huertas familiares concientizando sobre productos alimenticios frescos y naturales, basados en una producción sustentable y saludable. Articulación con INTA/Pro-Huerta.
°  Proyecto Promoción de Derechos:  -Juventud. Programa Envión.
                                                            - Adultos Mayores:Proyecto :  "" Adultos Mayores....Nuestra Huella"" .                                                          
                                                             -  Género e inclusión de la Mujer: articulación con Comisaría de la Mujer y la Familia.
                                                               -Proyecto ""Denuncia y Compromiso"" del Psicólogo del equipo de abordaje a la Violencia masculina.
°  Proyecto Discapacidad: -Trámites de Pases de transporte y de Pensiones No Contributivas.
                                          - Proyecto "" Por una Sociedad Inclusiva para todos"" / Actividades lúdica recreativas :  "" Caminos a la INCLUSIÓN"".
En el transcurso del 2025 se continuará  implementando e intensificando el  trabajo en red con otras Áreas municipales y también con otros organismos oficiales o privados, ONG, Instituciones intermedias, etc.
° Proyecto Vivienda y Hábitat: Compra de Materiales y mano de obra para construcciones y reparaciones.
° Proyecto Asistencia Crítica: Intervención inmediata en las emergencias. Articulación con Defensa Civil, bomberos.

",,,,
2025,1110106000,43,0,0,2024-10-21 08:29:58,"La ""Casa del Adolescente"" es uno de los anexos de la Secretaría en cuyo espacio concurren jóvenes de 12 a 21 años de edad, incorporados al Programa Provincial ENVIÓN, asisten diariamente entre 10 y 30 jóvenes los cuales por alguna circunstancia han sido vulnerdos en sus derechos, quedando en riesgo social. Un equipo técnico les brinda sostén emocional, educación y contención; acompañandólos hacia un futuro más alentador para ellos, promoviendo el estudio y trabajo como herramientas escenciales para la vida digna de toda persona. Todas las intervenciones tienden a crear conductas saludables para modificar su situación y así producir algún cambio en su propia historia, fortaleciendo su identidad y promoviendo su protagonismo en la construcción de su vida presente y futura.
El equipo mantiene articulación con los establecimientos escolares de cada adolescente, con los profesionales de salud y con sus familias.
Se realizan talleres varios (apoyo escolar, inglés, guitarra, murga, teatro, educación física, etc). Tambien han innovado con un Taller ""Tata Garaje"" que es de produccion de juguetes realizados por ellos mismos y luego la participacion en eventos y ferias para la muestra y venta de los mismos.

",,,,,
2026,1110102000,33,0,0,2025-10-15 11:37:19,"Mantenimiento y refaccion en la casa principal del centro de estudiantes de Mar del Plata y de Tandil.
Trabajo articulado mediante convenio con la UADE por becas al mèrito para la ciudadanìa y becas para empleados municipales.
Organizacion de  la expo educativa.
Control y administracion de las becas de ayuda econòmica a jòvenes de nuestra ciudad de marzo a diciembre.
Organizacion del festival para el dìa del niño y dìa de la primavera en el que se convocaron miles de jòvenes.
Continuar con el marco de formacion y capacitacion para mejorar la oferta laboral de la Ciudad.
Dictado de cursos con profesionales de la zona, sobre tematicas con salida laboral.



 ",,,,,
2026,1110102000,35,0,0,2025-10-15 11:37:19,"La Delegaciòn Municipal Paraje Macedo, fue creada mediante Ordenanza Municipal con el objetivo de generar un nexo entre los habitantes del Paraje con nuestro Municipio, marcando presencia en cada una de las acciones y gestiones municipales que se lleven adelante, sintièndose estos parte de las mismas a pesar de la distancia; 
Con un desarrollo continuo de actividades: capacitaciones y eventos.
",,,,,
2026,1110102000,52,0,0,2025-10-15 11:37:19,"La Delegacion del Frente de Ruta comercial fue creada con el objetivo de permitir al vecino y comerciante la aglilizacion de cualquier tipo de tramite municipal, dado la distancia con la Administracion Central.
Permite mediante un trabajo en conjunto con el area de Inspeccion y Obras Publicas, una mayor presencia municipal en el frente comercial.
Se plantea un centro neuralgico para la realizacion de reuniones de agenda comun junto con las Localidades de Pinamar y Villa Gesell.
Su presencia es fundamental, como cara visible de la Municipalidad, para la importante afluencia turistica que circula de manera permanente., y para el fomento de nuevos emprendimientos economicos en nuestra Ciudad.",,,,,
2026,1110103000,51,0,0,2025-11-17 12:07:03,"
Para el año 2026 se prevén ejecutar las siguientes Obras:


Continuacion de la Iluminación Frente de Ruta. 
Cordon cuneta en distintos barrios de la Ciudad.
Presupuesto Participativo.
Finalizacion del Polo Informatico
Finalizacion de la Sala de Extraccion de Miel
Plan de Conexion Luminarias LED
Obras en distintas Instituciones Educativas en conjunto con el Cjo. Escolar
Racambio Piso Polideportivo Municipal
",,,,,
2026,1110104000,16,0,0,2025-10-15 11:37:19,"Seguiremos trabajando para mantener una sociedad sana y activa, con el fortalecimiento de los centros de atencion primaria en la prevencion. 
Continuaremos desarrollando las charlas en las escuelas y en distintos ambitos de la sociedad, como las de salud sexual integral, prevencion de la transmision de enfermedades infectocontagiosas, enfermedades zoonoticas, habitos saludables vinculados a la salud y el deporte.
Daremos continuidad y propiciaremos acciones de fortalecimiento del calendario de vacunacion, tanto en el vacunatorio Municipal como en las acciones de terreno en el ambito publico.
En el ambito profesional se continuara con las capacitaciones para los equipos de salud y seguiremos apostando a los convenios de reciprocidad con el Ministerio de Salud de la Provincia y las Universidades. (Universidad Nacional de La Plata, Universidad Nacional de Mar del Plata y FASTA, y Universidad Nacional de Buenos Aires.)",,,,,
2026,1110104000,17,0,0,2025-11-17 12:09:42,"Se dara continuidad a las tareas que se vienen realizando en controles de alimentos en comercios y trasportes. Se continuara con la intesiva campaña de castracion de mascotas que se viene realizando tanto en la Sede como en los distintos barrios, acompañada de las acciones de vacunacion para control de la rabia y administracion de antiparasitarios.
Se dictaran los cursos de Manipulacion de Alimentacion, tenencia responsable de mascotas, lavado de manos y zoonosis urbanas entre otras, con el fin de brindar herramientas para el desarrollo de una comunidad saludable. Esto va acompañado de los analisis para la deteccion de triquinosis.
Continuaremos con la fumigacion de espacios publicos y establecimientos educativos. Se continuara con el control y vigilancia de plagas, como son la colocacion de cebos rodenticidas y vigilancia de larvitrampas. Tambien se continuara con las capacitaciones y toma de muestras para controles de agua.
",,,,,
2026,1110105000,30,0,0,2025-10-15 11:37:19,"Tiene como fin promover a General Madariaga como destino turistico de manera sustentable, manteniendo la identidad local y protegiendo el patrimonio. Busca impulsar el turismo como factor de desarrollo economico y social de la comunidad.
Se busca:
Desarrollar productos turisticos innovadores.
Fortalecer el servicio de informacion turistica.
Impulsar la investigacion, innovacion y calidad turistica.
Posicionar Madariaga como destino turistico.
Promover la concientizacion y capacitacion turistica.
Fomentar el desarrollo del emprendedor turistico.",,,,,
2026,1110105000,50,0,0,2025-11-17 12:13:17,"El Programa se centra en el fomento de practicas culturales locales y regionales, potenciando la estimulacion de vivencias y tradiciones del vecino y de cada sector comunitario.
En la socializacion y el intercambio de las producciones culturales y artisticas, asi como en la promocion de lo educativo y los sujetos sociales puediendo conocer y participar de la riqueza del patrimonio, reforzando por un lado, su sentido de pertenencia y por el otro, el descubrimiento de nuevos codigos y de nuevas practicas que hacen a la diversidad en todas sus formas.
La Direccion abarca la Escuela Municipal de Bellas Artes con todos sus talleres, el Museo Tuyu Mapu y el Museo Historico del Tuyu.",,,,,
2026,1110113000,43,0,0,2025-10-15 11:37:19,"Atiende las necesidades de la Policia Comunal en el marco del convenio con el Ministerio de Justicia y Seguridad de la Provincia de Buenos Aires, apoyando en la dotacion de los elementos necesarios para su funcionamiento.
Ademas se asiste a otras dependencias descentralizadas como la Comisaria de la Mujer y la Familia, DDI,DDA,CPR y los  destacamentos rurales.
Durante el año se realizaron reparaciones de todos los vehiculos policiales, asi como mantenimiento permanente de la Comisaria comunal. ",,,,,
2026,1110113000,47,0,0,2025-10-15 11:37:19,De acuerdo a la Ordenanza Fiscal e Impositiva se transfiere un % de lo recuadado por la Tasa de Seguridad Municipal a los Bomberos Voluntarios de Gral. Madariaga.,,,,,
2026,1110117000,34,0,0,2025-10-15 11:37:19,"+Modernizacion del Estado Municipal:
-Gabinete integrado, gobierno inteligente y ventanilla unica de tramites
-Adopcion de nuevas tecnologias, mejoras de comunicacion
-Informatizacion, despapelizacion, simplificacion y agilizacion de tramites
-Expediente electronico y firma digital
-Asesoramiento, seguimiento y control de actividades
-Planificacion y medicion de resultados
-Capacitacion permanente

+Justicia de Faltas Municipal

 +Oficina Municipal de Informacion al Consumidor (OMIC)

+Comision Paritaria de Negociacion Municipal ",,,,,
2024,1110106000,42,0,0,2023-11-29 06:26:36,"La Secretaría se encuentra abocada constantemente a la concreción y obtención de estrategias y herramientas para canalizar las necesidades de los vecinos y dar soluciones estructurales, sostenidas en la equidad social y protección de los derechos humanos . Se trabaja para lograr el crecimiento y desarrollo saludable de toda la comunidad , superando dificultades y construyendo futuro para lo cual se realizan múltiples y variadas actividades e intervenciones, algunas de las cuales y en el marco del FFPS, se enuncian a continuación:
°  Niñez: El Servicio Local funciona como anexo de la Secretaría, toma intervención en las profundas problemáticas que transitan muchas de nuestras familias con niños y adolescentes de hasta 18 años de edad. El esfuerzo del equipo de trabajo  está destinado  a garantizar y proteger a esos niños en situación de vulneración de sus derechos como consecuencia de diferentes factores (violencia, abuso , abandono, consumo de sustancias,etc ).Se  está trabajando y tomando intervención con un alto número de situaciones,  cada una de ellas con su respectivo legajo. 
°  Proyecto Economía  social y productiva: Proyecto Sembrar para Crecer . Huertas Familiares. Entrega  para cría de pollitas ponedoras.
°  Proyecto Seguridad  Alimentaria: Programa Alimentario Municipal. El mismo cuenta con diferentes planes  especialmente diseñados  cada uno para canalizar la ayuda de alimentos a las personas con necesidad económica.Uno de dichos planes es el de Esfuerzo Solidario a través del cual se asiste a personas vulnerables que se encuentran en riesgo social, para cubrir aunque sea en parte , una necesidad básica como es la alimentación. Se asiste con alimentos que incluye alimentos frescos y productos de higiene y limpieza, los cuales se entregan acorde a un cronograma. Asimismo se efectiviza entrega urgente de alimentos  en cada situación que lo amerite y en el momento inmediato que surge. Colabora en el Área  una Licenciada en Nutrición"," para asesoramiento en la elección de los productos alimenticios con los cuales se asiste. Se entregan recetas. Ofrece Charlas a través de Talleres en referencia a alimentación y hábitos saludables en establecimientos educativos, en taller de embarazadas , taller de pacientes  diabéticos, entre otros. 
Se trabaja con Huertas familiares concientizando sobre productos alimenticios frescos y naturales, basados en una producción sustentable y saludable. Articulación con INTA/Pro-Huerta.
°  Proyecto Promoción de Derechos:  -Juventud. Programa Envión.
                                                            - Adultos Mayores:Proyecto :  "" Adultos Mayores....Nuestra Huella"" .                                                          
                                                             -  Género e inclusión de la Mujer: articulación con Comisaría de la Mujer y la Familia.
                                                               -Proyecto ""Denuncia y Compromiso"" del Psicólogo del equipo de abordaje a la Violencia masculina.
°  Proyecto Discapacidad: -Trámites de Pases de transporte y de Pensiones No Contributivas.
                                          - Proyecto "" Por una Sociedad Inclusiva para todos"" / Actividades lúdica recreativas :  "" Caminos a la INCLUSIÓN"".
En el transcurso del 2024 se continuará  implementando e intensificando el  trabajo en red con otras Áreas municipales y también con otros organismos oficiales o privados, ONG, Instituciones intermedias, etc.
° Proyecto Vivienda y Hábitat: Compra de Materiales y mano de obra para construcciones y reparaciones.
° Proyecto Asistencia Crítica: Intervención inmediata en las emergencias. Articulación con Defensa Civil, bomberos.

",,,,
2024,1110106000,43,0,0,2023-11-01 09:21:06,"La ""Casa del Adolescente"" es uno de los anexos de la Secretaría en cuyo espacio concurren jóvenes de 12 a 21 años de edad, incorporados al Programa Provincial ENVIÓN, asisten diariamente entre 10 y 30 jóvenes los cuales por alguna circunstancia han sido vulnerdos en sus derechos, quedando en riesgo social. Un equipo técnico les brinda sostén emocional, educación y contención; acompañandólos hacia un futuro más alentador para ellos, promoviendo el estudio y trabajo como herramientas escenciales para la vida digna de toda persona. Todas las intervenciones tienden a crear conductas saludables para modificar su situación y así producir algún cambio en su propia historia, fortaleciendo su identidad y promoviendo su protagonismo en la construcción de su vida presente y futura.
El equipo mantiene articulación con los establecimientos escolares de cada adolescente, con los profesionales de salud y con sus familias.
Se realizan talleres varios (apoyo escolar, inglés, guitarra, murga, teatro, educación física, etc). Tambien han innovado con un Taller ""Tata Garaje"" que es de produccion de juguetes realizados por ellos mismos y luego la participacion en eventos y ferias para la muestra y venta de los mismos.

",,,,,
2024,1110106000,24,0,0,2023-11-29 06:24:18,"Se brinda asistencia con Planes alimentarios, entrega de cargas de Gas envasado, realización de perforaciones de agua, desagote de pozos; provisión de elementos para instalaciones eléctricas en domicilios; trámites de pase de transporte por discapacidad, se da asesoramiento y se es nexo administrativo en gestión de Pensiones no Contributivas a nivel Provincial, se asiste para trámites de documentación personal. Se da ayuda para pasajes por citaciones judiciales, subsidios para satisfacer necesidades inmediatas ( sepelios, pagos de luz , pagos de alquileres por falta de vivienda y/o por desalojos ,  pago de hospedajes por variadas circunstancias ); entrega de elementos para cubrir necesidades básicas( ropa, calzados, frazadas , colchones, pañales, abrigos, elementos escolares); compra de materiales para la construcción. Reparación , refacción de Viviendas. Construcción de Módulos Sociales de emergencia. Articulación permanente con distintas Instituciones para dar una mejor respuesta a nuestros vecinos en forma integral; priorizando siempre a los más vulnerables. Cabe destacar que particularmente se ha constatado un incremento muy notorio en las ayudas con las cuales se debe asistir para afrontar los pagos de luz y alquiler; y también en relación a solicitudes por necesidades para las mejoras habitacionales
Se mantiene una fluida comunicación y trabajo en red con la Casa del Adolescente, Programa Envión, SLPPD, CPA, Juzgado de Paz, Comisaría de la Mujer y la Familia, Equipo Interdisciplinario para el Abordaje de la Violencia Masculina,  Oficina Municipal de Empleo, Oficina de Vivienda, OMIC , Merenderos, ONG, Sociedades De Fomento, Clubes, Instituciones religiosas, Escuelas , Granja De Contención y otras.















 
























",,,,,
2024,1110102000,33,0,0,2023-11-01 09:21:06,"Mantenimiento y refaccion en la casa principal del centro de estudiantes de Mar del Plata y de Tandil.
Trabajo articulado mediante convenio con la UADE por becas al mèrito para la ciudadanìa y becas para empleados municipales.
Organizacion de  la expo educativa.
Control y administracion de las becas de ayuda econòmica a jòvenes de nuestra ciudad de marzo a diciembre.
Organizacion del festival para el dìa del niño y dìa de la primavera en el que se convocaron miles de jòvenes.
Continuar con el marco de formacion y capacitacion para mejorar la oferta laboral de la Ciudad.
Dictado de cursos con profesionales de la zona, sobre tematicas con salida laboral.



 ",,,,,
2024,1110102000,35,0,0,2023-11-29 07:43:55,"La Delegaciòn Municipal Paraje Macedo, fue creada mediante Ordenanza Municipal con el objetivo de generar un nexo entre los habitantes del Paraje con nuestro Municipio, marcando presencia en cada una de las acciones y gestiones municipales que se lleven adelante, sintièndose estos parte de las mismas a pesar de la distancia; 
Con un desarrollo continuo de actividades: capacitaciones y eventos, como la  FIesta Regional del Kiwi y la puesta en valor del Almacen del Paraje, la Iglesia, la comisaria y la Delegacion.
",,,,,
