ANIO_PRESUP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,DESAGREGA,DENOMINACION,DENOMINACION_AB,CODIGO_UE,EJECUTADO,ESTIMADO,PROGRAMADO,CODIGO_PRESTAMO,FINALIDAD,FUNCION,SUBFUNCION,CREDITO_INIC,CREDITO_MODIF,PREVENTIVO,COMPROMISO,DEVENGADO,PAGADO,PPG,PPG_PORCEN
2016,1110103000,51,85,0,N,Obras Presupuesto Participativo Ramon Carrillo,Obras Ramon Carrillo,3,0.0,0.0,0.0,,3,9,1,220800.0,0.0,31000.0,0.0,31000.0,0.0,,
2016,1110106000,47,0,0,N,Programa Uno,Programa Uno,7,0.0,0.0,0.0,,3,2,0,146250.0,0.0,0.0,0.0,0.0,0.0,,
2016,1110103000,51,74,0,N,Construcción Vivienda Social,Constr. Vivienda Social,3,0.0,0.0,0.0,,3,7,0,0.0,0.0,3029467.09,0.0,9327995.72,0.0,,
2016,1110106000,44,0,0,N,Programa Esfuerzo Solidario,Esfuerzo Solidario,7,0.0,0.0,0.0,,3,2,0,224800.0,0.0,103883.15,0.0,74565.35,0.0,,
2016,1110103000,51,92,0,N,Pavimentación,Pavimentación,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,0.0,0.0,0.0,0.0,,
2016,1110103000,51,57,0,N,Centro de Integración Comunitaria (Barrio Quintanilla),CIC Barrio Quintanilla,3,0.0,0.0,0.0,,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,,
2016,1110103000,51,55,0,N,Residencia de Escuela Agraria,Residencia de Escuela Agr,3,0.0,0.0,0.0,,3,4,3,0.0,0.0,0.0,0.0,0.0,0.0,,
2016,1110105000,45,0,0,N,Torneos Bonaerenses Cultura,Torneos Bonaerenses Cultu,6,0.0,0.0,0.0,,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,
2016,1110109000,47,0,0,N,Torneos Bonaerenses Deportes,Torneos Bonaerenses,13,0.0,0.0,0.0,,3,4,2,0.0,0.0,134100.0,0.0,121248.45,0.0,,
2016,1110106000,43,0,0,N,Programa Envión,Programa Envión,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,196987.4,0.0,197214.86,0.0,,
2016,1110103000,51,95,0,N,Construcción Jardín Maternal,C. Jard. Maternal,3,0.0,0.0,0.0,,3,4,1,0.0,0.0,1689493.85,0.0,659967.85,0.0,,
2016,1110104000,49,0,0,N,Prevención y educación de la Salud,Prevención Salud,5,0.0,0.0,0.0,,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,,
2016,1110102000,37,0,0,N,Inspeccion de Comercios y Expedicion de Carnet de Conductor,Inspeccion de Comercios,2,0.0,0.0,0.0,,1,3,0,0.0,0.0,37137.12,0.0,1189054.12,0.0,,
2016,1110106000,1,0,0,N,Conduccion y administracion de la secretaria de Planificacion Social,Conduccion y administraci,7,0.0,0.0,0.0,,1,3,0,0.0,0.0,2217.0,0.0,30388.71,0.0,,
2016,1110113000,1,0,0,N,Conduccion y Administracion de Secretaria de Prevencion de la Seguridad,Conduccion y Adm,20,0.0,0.0,0.0,,1,3,0,0.0,0.0,17526.99,0.0,353359.65,0.0,,
2016,1110115000,36,0,0,N,Direccion de Informatica,Direccion de Informatica,22,0.0,0.0,0.0,,1,3,0,0.0,0.0,430155.77,0.0,781859.05,0.0,,
2016,1110116000,1,0,0,N,Conduccion y Administracion de la Secretaria de Espacios Publicos y Medio Ambiente,Conduccion y Adm,23,0.0,0.0,0.0,,1,3,0,0.0,0.0,47005.71,0.0,567891.19,0.0,,
2016,1110116000,39,0,0,N,Servicios de Mantenimiento de Espacios Verdes y Arbolado,Servicios de Man,23,0.0,0.0,0.0,,3,9,9,0.0,0.0,1323447.73,0.0,3111693.02,0.0,,
2016,1110116000,40,0,0,N,Plan de Iluminacion,Plan de Iluminacion,23,0.0,0.0,0.0,,1,3,0,0.0,0.0,7585.88,0.0,2819.0,0.0,,
2016,1110116000,42,0,0,N,Saneamiento Ambiental y Gestion de residuos solidos,Saneamiento Ambiental,23,0.0,0.0,0.0,,1,3,0,0.0,0.0,589083.59,0.0,1764964.75,0.0,,
2016,1110116000,43,0,0,N,Servicios de Alumbrado Publico,Servicios de Alumbrado Pu,23,0.0,0.0,0.0,,1,3,0,0.0,0.0,83380.5,0.0,75970.5,0.0,,
2016,1110117000,34,0,0,N,Conduccion y modernizacion administrativa,Conduccion y modernizacio,24,0.0,0.0,0.0,,1,3,0,0.0,0.0,276018.43,0.0,2845557.04,0.0,,
2016,1110117000,35,0,0,N,Direccion de Asuntos Legales,Direccion de Asuntos,24,0.0,0.0,0.0,,1,3,0,0.0,0.0,53159.41,0.0,64712.9,0.0,,
2016,1110118000,1,0,0,N,Conduccion y Administracion de la Secretaria de Servicios Generales y Mantenimiento,Conduccion y Adm,25,0.0,0.0,0.0,,1,3,0,0.0,0.0,69859.83,0.0,994192.24,0.0,,
2016,1110118000,41,0,0,N,Recoleccion y disposicion final de Residuos,Recoleccion y Dis,25,0.0,0.0,0.0,,3,9,3,0.0,0.0,1182592.48,0.0,2291767.05,0.0,,
2016,1110118000,44,0,0,N,Servicios de Barrido,Servicios de Barrido,25,0.0,0.0,0.0,,3,9,3,0.0,0.0,19307.0,0.0,1872400.79,0.0,,
2016,1110118000,45,0,0,N,Servicios de Cementerio,Servicios de Cementerio,25,0.0,0.0,0.0,,3,9,4,0.0,0.0,43635.32,0.0,754081.64,0.0,,
2016,1110118000,46,0,0,N,Servicios Urbanos en General,Servicios Urbanos,25,0.0,0.0,0.0,,3,9,3,0.0,0.0,4411044.51,0.0,11687976.98,0.0,,
2017,1110200000,1,0,0,N,Legislación Municipal,Legislación Municipal,8,0.0,0.0,0.0,,1,1,0,6805066.94,0.0,346103.95,0.0,7431571.93,0.0,,
2017,1110101000,1,0,0,N,Fijación de Objetivos de Política Gubernamental,Política Gubernamental,1,0.0,0.0,0.0,,1,3,0,2603498.3,0.0,2174653.56,0.0,4537810.62,0.0,,
2017,1110104000,16,0,0,N,Atención Médica Primaria y Asistencial,Hospital,5,0.0,0.0,0.0,,3,1,0,143617567.55,0.0,25494570.26,0.0,160782697.25,0.0,,
2017,1110104000,17,0,0,N,Servicios de Control Bromatológico y zoonosis,Bromatologia,11,0.0,0.0,0.0,,3,1,0,2786218.36,0.0,373987.03,0.0,3734599.05,0.0,,
2017,1110103000,1,0,0,N,Conducción y Administración de la Secretaria de Obras y Servicios Públicos,Conducción,3,0.0,0.0,0.0,,3,9,1,5100638.47,0.0,538968.61,0.0,15987255.15,0.0,,
2017,1110103000,51,83,0,N,Alimentador electrico sector industrial,Aliment. sec. industrial,3,0.0,0.0,0.0,,3,9,2,0.0,0.0,10335945.58,0.0,7885167.95,0.0,,
2017,1110103000,51,91,0,N,Parque de la Estacion,Parque de la Estacion,3,0.0,0.0,0.0,,3,4,6,0.0,0.0,1239365.43,0.0,1062881.36,0.0,,
2017,1110103000,51,92,0,N,Ejecucion 3100mts. vereda accesos,Vereda accesos,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,4785664.75,0.0,4542920.01,0.0,,
2017,1110103000,51,93,0,N,Derivador vial para 5 calles Melon Gil,Derivador Melon Gil,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,0.0,0.0,0.0,0.0,,
2017,1110103000,51,94,0,N,Derivador vial para 3 calles Illia Pellegrini,Derivador Illia Pellegrin,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,10109364.68,0.0,1657775.2,0.0,,
2017,1110111000,23,0,0,N,Conservación y Mejorado de Caminos Rurales,Conservación de Caminos,3,0.0,0.0,0.0,,4,3,0,8834453.54,0.0,11243065.64,0.0,14132028.95,0.0,,
2017,1110106000,24,0,0,N,Desarrollo Social,Desarrollo Social,7,0.0,0.0,0.0,,3,2,0,7774786.5,0.0,4850219.39,0.0,12806002.98,0.0,,
2017,1110106000,25,0,0,N,Desarrollo Infantil,Desarrollo Infanitl,7,0.0,0.0,0.0,,3,4,2,2798803.28,0.0,298148.36,0.0,3606525.69,0.0,,
2017,1110105000,27,0,0,N,Fomento de la Cultura y la Educación,Cultura,6,0.0,0.0,0.0,,3,4,1,10468716.0,0.0,6538671.44,0.0,17208326.07,0.0,,
2017,1110109000,28,0,0,N,Promoción del Deporte,Promoción del Deporte,13,0.0,0.0,0.0,,3,4,2,6856219.92,0.0,716349.74,0.0,7152177.26,0.0,,
2017,1110108000,29,0,0,N,Estimulación Para el Desarrollo de la Producción y el empleo,Producción,14,0.0,0.0,0.0,,4,5,0,3647004.58,0.0,548490.37,0.0,3514079.19,0.0,,
2017,1110107000,93,0,0,N,Deuda Flotante,Deuda Flotante,2,0.0,0.0,0.0,,5,1,0,8721678.0,0.0,0.0,0.0,9882239.1,9617241.76,,
2017,1110110000,30,0,0,N,Fomento y Promoción del Turismo,Promoción del Turismo,12,0.0,0.0,0.0,,4,7,0,319700.0,0.0,0.0,0.0,258193.06,0.0,,
2017,1110103000,51,80,0,N,2700 mts. cordon cuneta calle 8,Cordon cuneta calle 8,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,0.0,0.0,244934.12,0.0,,
2017,1110107000,91,0,0,N,Devolución de Tributos,Devolución de Tributos,2,0.0,0.0,0.0,99998,5,1,0,6500.0,0.0,0.0,0.0,0.0,0.0,,
2017,1110103000,51,0,0,S,PLAN DE OBRAS MUNICIPALES,PLAN DE OBRAS MUNICIPALES,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1110109000,48,0,0,N,Programa Nuestros Chicos,Prog. Nuestros Chicos,13,0.0,0.0,0.0,,3,4,6,405000.0,0.0,515823.5,0.0,202869.61,0.0,,
2017,1110102000,1,0,0,N,Conducción Superior,Conducción Superior,2,0.0,0.0,0.0,,1,3,0,9763742.57,0.0,4146148.24,0.0,18356629.11,0.0,,
2018,1110103000,51,72,0,N,Obra Cisterna Agua Potable,Cisterna agua potable,3,0.0,0.0,0.0,,3,8,0,209000.0,0.0,235600.47,0.0,941146.27,0.0,,
2017,1110113000,42,0,0,N,Protección Ciudadana,Seguridad,20,0.0,0.0,0.0,,2,1,0,16436579.15,0.0,6156388.33,0.0,20896526.97,0.0,,
2017,1110112000,1,0,0,N,Administración Financiera,Administración Financiera,19,0.0,0.0,0.0,,1,6,0,10728461.86,0.0,1034026.78,0.0,12975915.69,0.0,,
2017,1110109000,46,0,0,N,Promocion de la Tercera Edad,Tercera Edad,13,0.0,0.0,0.0,,3,4,2,726530.37,0.0,24300.0,0.0,633908.49,0.0,,
2017,1110113000,43,0,0,N,Atención de Policia Comunal,Atención Policia Comunal,20,0.0,0.0,0.0,,2,1,0,1563600.0,0.0,5018916.18,0.0,5114533.91,0.0,,
2017,1110114000,1,0,0,N,Planeamiento Estratégico y Gestión de la Delegación,Planeam. de la Delegación,21,0.0,0.0,0.0,,1,3,0,1263914.19,0.0,1094613.21,0.0,1169452.49,0.0,,
2017,1110115000,1,0,0,N,Coordinación General y Modernizacion del estado,Coordinación General,22,0.0,0.0,0.0,,3,4,1,1002867.69,0.0,228159.7,0.0,1486834.51,0.0,,
2017,1110113000,47,0,0,N,Apoyo a Bomberos Voluntarios,Apoyo a Bomberos,20,0.0,0.0,0.0,,2,1,0,440698.0,0.0,0.0,0.0,273658.34,0.0,,
2018,1110106000,45,0,0,N,Operadores Barriales,Operadores Barriales,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,192500.0,0.0,175000.0,0.0,,
2018,1110106000,46,0,0,N,EQUIPOS INTERDISCIPLINARIOS,EQUIPOS INTERDISCIPLINARI,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,2734286.57,0.0,2637593.17,0.0,,
2017,1110113000,31,0,0,N,Defensa Civil,Defensa Civil,20,0.0,0.0,0.0,,3,4,1,874838.4,0.0,88380.44,0.0,2027467.65,0.0,,
2017,1110113000,32,0,0,N,Ordenamiento y Control de la Circulacion en la via publica,Ord. Via Publica,20,0.0,0.0,0.0,,2,1,0,2673919.32,0.0,9529.4,0.0,4204646.59,0.0,,
2017,1110102000,33,0,0,N,Promocion de la Juventud,Promocion de la Juventud,2,0.0,0.0,0.0,,3,4,3,1912406.82,0.0,2799388.78,0.0,1968552.3,0.0,,
2017,1110103000,51,82,0,N,Obras Presupuesto Participativo Barrio Quintanilla,Obras Barrio Quintanilla,3,0.0,0.0,0.0,,3,9,1,731200.0,0.0,975592.07,0.0,959387.88,0.0,,
2017,1110106000,42,0,0,N,Fortalecimiento Programas Sociales,Fortal. Prog. Sociales,7,0.0,0.0,0.0,,3,2,0,750000.0,0.0,644128.42,0.0,656363.42,0.0,,
2017,1110103000,51,86,0,N,Obras Presupuesto Participativo Barrio Martin Fierro,Obras Barrio M Fierro,3,0.0,0.0,0.0,,3,9,1,620800.0,0.0,412495.47,0.0,347955.86,0.0,,
2017,1110103000,51,87,0,N,Obras Presupuesto Participativo Barrio Norte,Obras Barrio Norte,3,0.0,0.0,0.0,,3,9,1,731200.0,0.0,231272.97,0.0,152784.92,0.0,,
2017,1110103000,51,81,0,N,Obras Presupuesto Participativo Barrio Belgrano,Obras B.Belgrano,3,0.0,0.0,0.0,,3,9,1,1102000.0,0.0,1317790.0,0.0,1132590.0,0.0,,
2017,1110103000,48,0,0,N,Mejoramiento Infraestructura y vías de comunicación,Mejorar. Infraestructura,3,0.0,0.0,0.0,,3,9,1,22700.0,0.0,2690423.08,0.0,4104311.4,0.0,,
2017,1110103000,51,88,0,N,Obras Presupuesto Participativo Barrio San Martin B y Los Pinos,O.B S Martin B y Los Pino,3,0.0,0.0,0.0,,3,9,1,1102000.0,0.0,2307175.61,0.0,2019823.94,0.0,,
2018,1110103000,51,84,0,N,Obra Polideportivo Municipal,Polideportivo Municipal,3,0.0,0.0,0.0,,3,4,6,680000.0,0.0,881792.51,0.0,915913.3,0.0,,
2017,1110103000,51,79,0,N,Obras Presupueto Participativo San Martin A,Obras San Martin A,3,0.0,0.0,0.0,,3,9,1,1102000.0,0.0,559439.0,0.0,432183.0,0.0,,
2017,1110103000,51,89,0,N,Obras Presupuesto Participativo Barrio Kennedy,Obras Barrio Kennedy,3,0.0,0.0,0.0,,3,9,1,676000.0,0.0,164351.68,0.0,164351.68,0.0,,
2017,1110103000,51,85,0,N,Obras Presupuesto Participativo Ramon Carrillo,Obras Ramon Carrillo,3,0.0,0.0,0.0,,3,9,1,620800.0,0.0,0.0,0.0,0.0,0.0,,
2018,1110200000,1,0,0,N,Legislación Municipal,Legislación Municipal,8,0.0,0.0,0.0,,1,1,0,7454853.88,0.0,151893.6,0.0,9156982.75,0.0,,
2017,1110103000,51,74,0,N,Construcción Vivienda Social,Constr. Vivienda Social,3,0.0,0.0,0.0,,3,7,0,2600000.0,0.0,72430733.75,0.0,12959233.98,0.0,,
2017,1110106000,44,0,0,N,Programa Esfuerzo Solidario,Esfuerzo Solidario,7,0.0,0.0,0.0,,3,2,0,400000.02,0.0,0.0,0.0,0.0,0.0,,
2017,1110109000,47,0,0,N,Torneos Bonaerenses Deportes,Torneos Bonaerenses,13,0.0,0.0,0.0,,3,4,2,0.0,0.0,807230.0,0.0,851605.4,0.0,,
2017,1110106000,43,0,0,N,Programa Envión,Programa Envión,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,296781.87,0.0,340551.26,0.0,,
2017,1110103000,51,95,0,N,Construcción Jardín Maternal,C. Jard. Maternal,3,0.0,0.0,0.0,,3,4,1,3000000.01,0.0,10471104.7,0.0,2656020.74,0.0,,
2017,1110102000,37,0,0,N,Inspeccion de Comercios y Expedicion de Carnet de Conductor,Inspeccion de Comercios,2,0.0,0.0,0.0,,1,3,0,2209534.69,0.0,44292.02,0.0,2241576.62,0.0,,
2017,1110106000,1,0,0,N,Conduccion y administracion de la secretaria de Planificacion Social,Conduccion y administraci,7,0.0,0.0,0.0,,1,3,0,1991045.88,0.0,0.0,0.0,1227201.51,0.0,,
2017,1110113000,1,0,0,N,Conduccion y Administracion de Secretaria de Prevencion de la Seguridad,Conduccion y Adm,20,0.0,0.0,0.0,,1,3,0,1855522.92,0.0,275444.86,0.0,1111920.0,0.0,,
2017,1110115000,36,0,0,N,Direccion de Informatica,Direccion de Informatica,22,0.0,0.0,0.0,,1,3,0,1121096.32,0.0,1094968.35,0.0,2051203.85,0.0,,
2017,1110116000,1,0,0,N,Conduccion y Administracion de la Secretaria de Espacios Publicos y Medio Ambiente,Conduccion y Adm,23,0.0,0.0,0.0,,1,3,0,1445779.27,0.0,1210787.28,0.0,2265299.11,0.0,,
2017,1110116000,39,0,0,N,Servicios de Mantenimiento de Espacios Verdes y Arbolado,Servicios de Man,23,0.0,0.0,0.0,,3,9,9,3334753.51,0.0,3385398.72,0.0,6467429.13,0.0,,
2017,1110116000,40,0,0,N,Plan de Iluminacion,Plan de Iluminacion,23,0.0,0.0,0.0,,1,3,0,0.0,0.0,82433.36,0.0,81993.36,0.0,,
2017,1110116000,42,0,0,N,Saneamiento Ambiental y Gestion de residuos solidos,Saneamiento Ambiental,23,0.0,0.0,0.0,,1,3,0,649769.91,0.0,4504024.78,0.0,5325623.36,0.0,,
2017,1110116000,43,0,0,N,Servicios de Alumbrado Publico,Servicios de Alumbrado Pu,23,0.0,0.0,0.0,,1,3,0,0.0,0.0,2788.0,0.0,2788.0,0.0,,
2017,1110117000,34,0,0,N,Conduccion y modernizacion administrativa,Conduccion y modernizacio,24,0.0,0.0,0.0,,1,3,0,3783699.47,0.0,259547.83,0.0,4870607.45,0.0,,
2017,1110117000,35,0,0,N,Direccion de Asuntos Legales,Direccion de Asuntos,24,0.0,0.0,0.0,,1,3,0,0.0,0.0,421815.51,0.0,402487.21,0.0,,
2017,1110118000,1,0,0,N,Conduccion y Administracion de la Secretaria de Servicios Generales y Mantenimiento,Conduccion y Adm,25,0.0,0.0,0.0,,1,3,0,1940015.21,0.0,3393710.26,0.0,4506771.68,0.0,,
2017,1110118000,41,0,0,N,Recoleccion y disposicion final de Residuos,Recoleccion y Dis,25,0.0,0.0,0.0,,3,9,3,3130010.36,0.0,1405732.63,0.0,3311451.07,0.0,,
2017,1110118000,44,0,0,N,Servicios de Barrido,Servicios de Barrido,25,0.0,0.0,0.0,,3,9,3,2986521.56,0.0,358295.66,0.0,3504255.61,0.0,,
2017,1110118000,45,0,0,N,Servicios de Cementerio,Servicios de Cementerio,25,0.0,0.0,0.0,,3,9,4,1365277.88,0.0,51470.22,0.0,1481931.73,0.0,,
2017,1110118000,46,0,0,N,Servicios Urbanos en General,Servicios Urbanos,25,0.0,0.0,0.0,,3,9,3,8763768.64,0.0,5333232.02,0.0,18280643.06,0.0,,
2017,1110105000,30,0,0,N,Fomento y Promocion del Turismo,Promocion del turismo,6,0.0,0.0,0.0,,4,7,0,1851739.26,0.0,1074948.19,0.0,2951344.76,0.0,,
2017,1110102000,35,0,0,N,Delegacion Macedo,Deleg. Macedo,2,0.0,0.0,0.0,,1,3,0,667249.56,0.0,173848.19,0.0,144204.96,0.0,,
2017,1110103000,51,75,0,N,Obra Agua Corriente Triangulo Sur,Agua cte. triángulo sur,3,0.0,0.0,0.0,,3,8,0,1150000.0,0.0,1502336.39,0.0,1836842.12,0.0,,
2017,1110103000,51,76,0,N,Obra Cloacas Barrio Ramon Carrillo,Cloacas Bo. Ramon Carril,3,0.0,0.0,0.0,,3,9,9,3500000.0,0.0,5120021.05,0.0,3180987.76,0.0,,
2017,1110103000,51,77,0,N,Ampliacion Avenida El Tala,Avda. El Tala,3,0.0,0.0,0.0,,3,9,1,1400000.0,0.0,3485585.56,0.0,2974994.88,0.0,,
2017,1110103000,51,90,0,N,Obra Desague Planta Depuradora,Planta Depuradora,3,0.0,0.0,0.0,,3,9,1,1250000.0,0.0,12000.0,0.0,12000.0,0.0,,
2018,1110101000,1,0,0,N,Fijación de Objetivos de Política Gubernamental,Política Gubernamental,1,0.0,0.0,0.0,,1,3,0,4958611.36,0.0,2958179.73,0.0,7482188.47,0.0,,
2018,1110104000,16,0,0,N,Atención Médica Primaria y Asistencial,Hospital,5,0.0,0.0,0.0,,3,1,0,177948355.34,0.0,38507022.13,0.0,204178932.18,0.0,,
2018,1110104000,17,0,0,N,Servicios de Control Bromatológico y zoonosis,Bromatologia,11,0.0,0.0,0.0,,3,1,0,4180000.0,0.0,1176785.95,0.0,5554682.07,0.0,,
2018,1110103000,1,0,0,N,Conducción y Administración de la Secretaria de Obras y Servicios Públicos,Conducción,3,0.0,0.0,0.0,,3,9,1,6040191.6,0.0,5620687.98,0.0,16998133.84,0.0,,
2018,1110103000,51,83,0,N,Alimentador electrico sector industrial,Aliment. sec. industrial,3,0.0,0.0,0.0,,3,9,2,2580000.0,0.0,22000.0,0.0,2472777.63,0.0,,
2018,1110103000,51,91,0,N,Parque de la Estacion,Parque de la Estacion,3,0.0,0.0,0.0,,3,4,6,2861000.0,0.0,17594.95,0.0,18794.8,0.0,,
2018,1110103000,51,92,0,N,Ejecucion 3100mts. vereda accesos,Vereda accesos,3,0.0,0.0,0.0,,3,9,1,1500000.0,0.0,338930.9,0.0,455116.27,0.0,,
2018,1110103000,51,93,0,N,Derivador vial para 5 calles Melon Gil,Derivador Melon Gil,3,0.0,0.0,0.0,,3,9,1,2950000.0,0.0,483554.51,0.0,675319.4,0.0,,
2018,1110103000,51,94,0,N,Derivador vial para 3 calles Illia Pellegrini,Derivador Illia Pellegrin,3,0.0,0.0,0.0,,3,9,1,2850000.0,0.0,289801.27,0.0,7115258.47,0.0,,
2018,1110111000,23,0,0,N,Conservación y Mejorado de Caminos Rurales,Conservación de Caminos,3,0.0,0.0,0.0,,4,3,0,16348814.3,0.0,8739141.72,0.0,14648655.95,0.0,,
2018,1110106000,24,0,0,N,Desarrollo Social,Desarrollo Social,7,0.0,0.0,0.0,,3,2,0,12623016.52,0.0,4527246.59,0.0,15494945.56,0.0,,
2018,1110106000,25,0,0,N,Desarrollo Infantil,Desarrollo Infanitl,7,0.0,0.0,0.0,,3,4,2,4150000.0,0.0,348224.96,0.0,4344429.26,0.0,,
2018,1110105000,27,0,0,N,Fomento de la Cultura y la Educación,Cultura,6,0.0,0.0,0.0,,3,4,1,16111909.89,0.0,3221911.18,0.0,14804376.33,0.0,,
2018,1110109000,28,0,0,N,Promoción del Deporte,Promoción del Deporte,13,0.0,0.0,0.0,,3,4,2,6200484.12,0.0,995654.33,0.0,8423609.12,0.0,,
2018,1110108000,29,0,0,N,Estimulación Para el Desarrollo de la Producción y el empleo,Producción,14,0.0,0.0,0.0,,4,5,0,4858042.88,0.0,493625.53,0.0,4061277.43,0.0,,
2018,1110107000,93,0,0,N,Deuda Flotante,Deuda Flotante,2,0.0,0.0,0.0,,5,1,0,15636406.0,0.0,0.0,0.0,28563814.58,28556814.58,,
2018,1110110000,30,0,0,N,Fomento y Promoción del Turismo,Promoción del Turismo,12,0.0,0.0,0.0,,4,7,0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1110103000,51,80,0,N,2700 mts. cordon cuneta calle 8,Cordon cuneta calle 8,3,0.0,0.0,0.0,,3,9,1,900000.0,0.0,0.0,0.0,0.0,0.0,,
2018,1110107000,91,0,0,N,Devolución de Tributos,Devolución de Tributos,2,0.0,0.0,0.0,99998,5,1,0,0.0,0.0,0.0,0.0,5340.22,0.0,,
2018,1110103000,51,0,0,S,PLAN DE OBRAS MUNICIPALES,PLAN DE OBRAS MUNICIPALES,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1110102000,1,0,0,N,Conducción Superior,Conducción Superior,2,0.0,0.0,0.0,,1,3,0,17258379.95,0.0,5834331.05,0.0,25263937.15,0.0,,
2018,1110113000,42,0,0,N,Protección Ciudadana,Seguridad,20,0.0,0.0,0.0,,2,1,0,18729278.01,0.0,3687648.15,0.0,22075041.31,0.0,,
2018,1110112000,1,0,0,N,Administración Financiera,Administración Financiera,19,0.0,0.0,0.0,,1,6,0,12819136.89,0.0,1639207.65,0.0,17696222.04,0.0,,
2018,1110109000,46,0,0,N,Promocion de la Tercera Edad,Tercera Edad,13,0.0,0.0,0.0,,3,4,2,935588.08,0.0,42464.0,0.0,612065.11,0.0,,
2018,1110113000,43,0,0,N,Atención de Policia Comunal,Atención Policia Comunal,20,0.0,0.0,0.0,,2,1,0,1200000.0,0.0,1352687.93,0.0,1325210.77,0.0,,
2018,1110114000,1,0,0,N,Planeamiento Estratégico y Gestión de la Delegación,Planeam. de la Delegación,21,0.0,0.0,0.0,,1,3,0,1344787.86,0.0,63837.21,0.0,1589050.09,0.0,,
2018,1110115000,1,0,0,N,Coordinación General y Modernizacion del estado,Coordinación General,22,0.0,0.0,0.0,,3,4,1,1231997.68,0.0,81415.86,0.0,1196901.53,0.0,,
2018,1110113000,47,0,0,N,Apoyo a Bomberos Voluntarios,Apoyo a Bomberos,20,0.0,0.0,0.0,,2,1,0,650000.0,0.0,0.0,0.0,407598.15,0.0,,
2018,1110113000,31,0,0,N,Defensa Civil,Defensa Civil,20,0.0,0.0,0.0,,3,4,1,2070701.02,0.0,368040.49,0.0,3097097.38,0.0,,
2018,1110113000,32,0,0,N,Ordenamiento y Control de la Circulacion en la via publica,Ord. Via Publica,20,0.0,0.0,0.0,,2,1,0,4455469.65,0.0,217013.45,0.0,5534159.63,0.0,,
2018,1110102000,33,0,0,N,Promocion de la Juventud,Promocion de la Juventud,2,0.0,0.0,0.0,,3,4,3,2233131.6,0.0,292241.46,0.0,2441871.83,0.0,,
2018,1110103000,51,82,0,N,Obras Presupuesto Participativo Barrio Quintanilla,Obras Barrio Quintanilla,3,0.0,0.0,0.0,,3,9,1,400000.0,0.0,1400031.68,0.0,1328747.68,0.0,,
2018,1110106000,42,0,0,N,Fortalecimiento Programas Sociales,Fortal. Prog. Sociales,7,0.0,0.0,0.0,,3,2,0,1381000.0,0.0,158797.64,0.0,158797.64,0.0,,
2018,1110103000,51,86,0,N,Obras Presupuesto Participativo Barrio Martin Fierro-AGUA CORRIENTE,Obras Barrio M Fierro,3,0.0,0.0,0.0,,3,9,1,400000.0,0.0,998110.14,0.0,922609.8,0.0,,
2018,1110103000,51,87,0,N,Obras Presupuesto Participativo Barrio Norte,Obras Barrio Norte,3,0.0,0.0,0.0,,3,9,1,400000.0,0.0,457600.0,0.0,426300.0,0.0,,
2018,1110103000,51,81,0,N,Obras Presupuesto Participativo Barrio Belgrano,Obras B.Belgrano,3,0.0,0.0,0.0,,3,9,1,550000.0,0.0,844839.0,0.0,798325.5,0.0,,
2018,1110108000,30,0,0,N,Sector Industrial Planificado,Sector Industrial Planifi,14,0.0,0.0,0.0,,4,6,0,0.0,0.0,164771.0,0.0,82355.5,0.0,,
2019,1110103000,51,92,0,S,Obras Fondo Educativo Dto 1256-19,O. F. Educativo Dto1256,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1110103000,51,92,1,N,Escuela Secundaria nº6,Escuela Secundaria nº6,3,0.0,0.0,0.0,,3,4,2,0.0,0.0,710810.92,0.0,622810.26,0.0,,
2019,1110103000,51,92,2,N,Escuela Primaria nº2 paredon,Escuela Primaria nº2,3,0.0,0.0,0.0,,3,4,2,0.0,0.0,622990.0,0.0,622990.0,0.0,,
2019,1110103000,51,92,3,N,Jardin de Infantes nº904,Jardin de Infantes nº 904,3,0.0,0.0,0.0,,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1110103000,51,92,4,N,Escuela Primaria nº2 gas,Escuela Primaria nº2,3,0.0,0.0,0.0,,3,4,2,0.0,0.0,34357.09,0.0,34357.09,0.0,,
2019,1110103000,51,92,5,N,Escuela Domingo Faustino Sarmiento,Escuela Domingo Faustino,3,0.0,0.0,0.0,,3,4,2,0.0,0.0,531925.9,0.0,465470.56,0.0,,
