EJERCICIO,NUM_PED,LUG_EMI,FECH_EMI,NUM_PED_ORI,FECH_EMI_ORI,CODIGO_DEP,CODIGO_UE,JURISDICCION,COSTO_TOT,OBSERVACIONES,PED_ESTADO,CANT_IMP,FECH_MODI_ULT,CODIGO_FF,COD_LUG_ENT,PLAZO_ENT,PER_CONSUMO,FECH_ING_COMP,RESP_RETIRA_PED
2026,1016,GMADA,2026-03-11 00:00:00,,,HOSP,5,1110104000,75210.0,IVANPER REPUESTOS - PRESUPUESTO N°8243  PARA AMBULANCIA DOMINIO PAA334 - PARA COMPRESOR DE PLANTA OXIGENO - PARA MINIBUS AF591SU,G,0,2026-03-11 12:02:54,131,2,000000,,,
2026,1019,GMADA,2026-03-11 00:00:00,,,HOSP,5,1110104000,77500.0,IVANPER REPUESTOS - PRESUPUESTO N° 8105 DOMINIO AG180HE - LAMAPRA AMBULANCIA DOMINIO AA775QWDOMINIO AG180HE - LAMAPARA AMBULANCIA DOMINIO AB039OIQW,N,0,2026-03-11 12:13:43,131,2,000000,,,
2026,1015,GMADA,2026-03-11 00:00:00,,,HOSP,5,1110104000,970305.0,TODO POLLO - PRESUPUESTO N° 84 SEMANA DEL 02/03/2026 AL 09/03/2026,G,0,2026-03-11 11:57:23,131,2,000000,,,
2026,1022,GMADA,2026-03-11 00:00:00,,,HOGANC,5,1110104000,78460.44,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2528,G,0,2026-03-14 10:32:29,131,H.ANC,000000,,,
2026,1017,GMADA,2026-03-11 00:00:00,,,BROM,11,1110104000,82500.0,IVANPER REPUESTOS - PRESUPUESTO N°8310 VEHICULO DOMINIO AB437WY,G,0,2026-03-11 12:03:54,110,13,000000,,,
2026,1024,GMADA,2026-03-11 00:00:00,,,HOSP,5,1110104000,1785000.0,MATAFUEGOS AVELLANEDA - PRESUPUESTO N° 1-7271 MATAFUEGOS NUEVOS POR VENCIMIENTO DE LOS  CILINDRO,G,0,2026-03-11 12:26:56,131,2,000000,,,
2026,1021,GMADA,2026-03-11 00:00:00,,,HOSP,5,1110104000,876000.0,MATAFUEGOS RUTA 11 - PRESUPUESTO N°9308  REVISION Y CARGAS MATAFUEGOS,G,0,2026-03-11 12:14:49,131,2,000000,,,
2026,1043,GMADA,2026-03-13 00:00:00,,,COC,5,1110104000,171000.0,PEREZ JORGE  PRESUPUESTO 22982002 SEMANA DEL 01/01/2026 AL 07/01/2026,G,0,2026-03-14 08:25:25,131,2,000000,,,
2026,1023,GMADA,2026-03-11 00:00:00,,,LAV,5,1110104000,638481.85,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2514,G,0,2026-03-11 12:24:44,131,2,000000,,,
2026,1042,GMADA,2026-03-13 00:00:00,,,COC,5,1110104000,414000.0,"CARACCIOLI EDUARDO - PRESUPUESTO N° 27978, 27983, 27985 Y 27986 (COCINA Y HOGAR HOSPITAL)",G,0,2026-03-14 08:20:38,131,2,000000,,,
2026,1045,GMADA,2026-03-13 00:00:00,,,HOGANC,5,1110104000,57000.0,PEREZ JORGE - PRESUPUESTO 22982004 SEMANA DEL 12/01/26 AL 19/1/26,G,0,2026-03-14 08:29:33,131,H.ANC,000000,,,
2026,1047,GMADA,2026-03-13 00:00:00,,,COC,5,1110104000,157500.0,PEREZ JORGE - PRESUPUESTO 22982007 SEMANA DEL 29/01/2026 AL 06/ 02/2026,G,0,2026-03-14 08:39:38,131,2,000000,,,
2026,1044,GMADA,2026-03-13 00:00:00,,,COC,5,1110104000,95000.0,PEREZ JORGE - PRESUPUESTO 2982003 SEMANA  DEL 12 AL/01/26 AL 19/1/26,G,0,2026-03-14 08:27:57,131,2,000000,,,
2026,1049,GMADA,2026-03-13 00:00:00,,,HOGANC,5,1110104000,65100.0,PEREZ JORGE - PRESUPUESTO 22982009  SEMANA DEL 06/02/26 AL  13/2/26,G,0,2026-03-14 08:53:33,131,H.ANC,000000,,,
2026,1046,GMADA,2026-03-13 00:00:00,,,HOGANC,5,1110104000,57750.0,PEREZ JORGE - PRESUPUESTO 22982005 SEMANA DEL 22/01/26 AL  29/1/26,G,0,2026-03-14 08:31:38,131,H.ANC,000000,,,
2026,1051,GMADA,2026-03-13 00:00:00,,,COC,5,1110104000,157500.0,PEREZ JORGE - PRESUPUESTO 22982010 DEL 18/02/2026 AL 25/2/26,G,0,2026-03-14 09:08:35,131,2,000000,,,
2026,1048,GMADA,2026-03-13 00:00:00,,,COC,5,1110104000,190000.0,PEREZ JORGE - PRESUPUESTO 22982008 SEMANA DEL 05/02/2026 AL 12/2/26,G,0,2026-03-14 08:51:34,131,2,000000,,,
2026,1080,GMADA,2026-03-17 00:00:00,,,BROM,11,1110104000,137978.1,AGROVETERINARIA MARZULLO - PRESUPUESTO N° 1-1178 (BROMATOLOGIA),N,0,2026-03-17 15:51:15,110,13,000000,,,
2026,1050,GMADA,2026-03-13 00:00:00,,,HOGANC,5,1110104000,76000.0,PEREZ JORGE - PRESUPUESTO  22982006 SEMANA DEL 28/01/2026 AL 04/02/26,G,0,2026-03-14 08:59:31,131,H.ANC,000000,,,
2026,1078,GMADA,2026-03-17 00:00:00,,,HOSP,5,1110104000,80000.0,IMPRENTA EL ARGENTINO - PRESUPUESTO N° 558 (HEMOTERAPIA HOSPITAL),N,0,2026-03-17 15:45:26,131,2,000000,,,
2026,1052,GMADA,2026-03-13 00:00:00,,,HOGANC,5,1110104000,134750.0,PEREZ JORGE - PRESUPUESTO 22982011 SEMAN DEL 20/02/2026 AL 27/2/26,G,0,2026-03-14 09:12:29,131,H.ANC,000000,,,
2026,1079,GMADA,2026-03-17 00:00:00,,,HOSP,5,1110104000,527339.43,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2532 (LAVADERO HOSPITAL),N,0,2026-03-17 15:48:26,131,2,000000,,,
2026,1081,GMADA,2026-03-17 00:00:00,,,HOSP,5,1110104000,134576.0,DURANTE EDUARDO - PRESUPUESTO N° 1-867 (HOSPITAL),N,0,2026-03-17 15:53:57,131,2,000000,,,
2026,725,GMADA,2026-02-13 00:00:00,,,TURIS,6,1110105000,640000.0,Cueli Miguel. Alojamiento Rally. DECRETO 78/26.,G,0,2026-02-13 11:43:47,110,TURIS,000000,,,
2026,727,GMADA,2026-02-13 00:00:00,,,TURIS,6,1110105000,540000.0,Marcelo Pasini - Hotel London. Alojamiento Rally. decreto 78/26,G,0,2026-02-13 11:50:28,110,TURIS,000000,,,
2026,726,GMADA,2026-02-13 00:00:00,,,TURIS,6,1110105000,300000.0,Marcelo Pasini - Hotel London - Alojamiento Rally. decreto 78/26,G,0,2026-02-13 11:47:35,110,TURIS,000000,,,
2026,729,GMADA,2026-02-13 00:00:00,,,TURIS,6,1110105000,675000.0,Marcelo Pasini - Hotel London. Alojamiento rally. Decreto 78/26,G,0,2026-02-13 11:56:27,110,TURIS,000000,,,
2026,731,GMADA,2026-02-13 00:00:00,,,TURIS,6,1110105000,450000.0,Liliana Señorans - Parroquinos departamentos. Alojamiento rally. Decreto 78/26,G,0,2026-02-13 12:06:28,110,TURIS,000000,,,
2026,728,GMADA,2026-02-13 00:00:00,,,TURIS,6,1110105000,540000.0,Marcelo Pasini - Hotel London. Alojamiento Rally. Decreto 78/26,G,0,2026-02-13 11:53:17,110,TURIS,000000,,,
2026,915,GMADA,2026-03-04 00:00:00,,,DEP,13,1110109000,140000.0,PRESUPUESTO N° 0394 - COLOMBRARO - SILLAS PLASTICAS PARA SER UTILIZADAS EN DIFERENTES DISCIPLINAS DURANTE EL AÑO,G,0,2026-03-09 09:39:20,110,9,000000,,,
2026,730,GMADA,2026-02-13 00:00:00,,,TURIS,6,1110105000,880000.0,Daniel Goñi. Alojamiento Rally. Decreto 78/26,G,0,2026-02-13 12:02:08,110,TURIS,000000,,,
2026,766,GMADA,2026-02-20 00:00:00,,,FARM,5,1110104000,5916739.18,PILOÑA- PRESUPUESTO N° 5/02/26,G,0,2026-02-20 11:47:22,131,2,000000,,,
2026,767,GMADA,2026-02-20 00:00:00,,,FARM,5,1110104000,2463332.93,MAX CONTINENTAL- PRESUPUESTO N° 20/02/2026,G,0,2026-02-20 12:33:53,131,2,000000,,,
2026,844,GMADA,2026-02-26 00:00:00,,,DEP,13,1110109000,192140.0,PRESUPUESTO 0002-46079 CASA HARISGARAT - RALLY,G,0,2026-02-26 10:37:34,110,9,000000,,,
2026,914,GMADA,2026-03-04 00:00:00,,,DEP,13,1110109000,42550.0,PRESUPUESTO N° 1031 - TERRANOVA QUIMICA - ARTICULOS PARA TAREAS DE LIMPIEZA EN EL POLIDEPORTIVO,G,0,2026-03-04 09:32:35,110,32,000000,,,
2026,985,GMADA,2026-03-09 00:00:00,,,BARU,25,1110118000,4270000.0,PROV. CASA ELICEIRY GAS OIL PARA MAQUINAS DE PREDIO DISPOSICION FINAL DE RESIDUOS RUTA 11 KM 405.5,G,0,2026-03-09 11:21:45,132,3,000000,,,
2026,925,GMADA,2026-03-05 00:00:00,,,COC,5,1110104000,67760.0,PROVEEDURIA LA ILUSION- PRESUPUESTO N° 21425,G,0,2026-03-05 08:34:21,131,2,000000,,,
2026,917,GMADA,2026-03-04 00:00:00,,,DEP,13,1110109000,20000.0,PRESUPUESTO N° 6995- BATERIAS LA PRIMERA - ACEITE QUEMADO PARA MANTENIMIENTO DE QUEBRACHOS EN PARQUE ANCHORENA Y POLIDEPORTIVO,N,0,2026-03-04 10:05:32,110,9,000000,,,
2026,927,GMADA,2026-03-05 00:00:00,,,COC,5,1110104000,758900.0,TODO POLLO- PRESUPUESTO N° 82 ( SEMANA DEL 26/02 HASTA EL 5/03/26),G,0,2026-03-05 08:48:51,131,2,000000,,,
2026,929,GMADA,2026-03-05 00:00:00,,,HOSP,5,1110104000,958575.56,PINAMAR HIGIENE INSTITUCIONAL SRL- PRESUPUESTO N° 0016-00002427/2428/2496/2511/2512 (COCINA-LAVADERO- OFFICE DE MUCAMAS),G,0,2026-03-05 09:21:14,131,2,000000,,,
2026,973,GMADA,2026-03-09 00:00:00,,,000SU,25,1110118000,380000.0,PROV.ATMOSFERICO LA PRIMERA PRESUP.0246 DESTAPE DE CAÑERIA Y REGISTRO EN CORRALON MUNICIPAL,G,0,2026-03-09 07:21:58,110,3,000000,,,
2026,978,GMADA,2026-03-09 00:00:00,,,000SU,25,1110118000,267470.0,"PROV. SILVIA MAISTEGUI PRESUP.5922 PARA REPARAR TARIMAS,RAMPA DE RALLY,REPARACION EN VIVERO",G,0,2026-03-09 09:55:53,110,3,000000,,,
2026,981,GMADA,2026-03-09 00:00:00,,,000SU,25,1110118000,234650.0,"PROV.IVAN PERICO PRESUP.8088,8237,8241 REPEUSTOS PARA KYV355 LED010, SVN719",G,0,2026-03-09 10:53:35,110,3,000000,,,
2026,984,GMADA,2026-03-09 00:00:00,,,000SU,25,1110118000,10248000.0,PROV. CASA ELICEIY GAS OIL PARA FLOTA VEHICULAR DE ESTA SECRETARIA,G,0,2026-03-09 10:56:36,132,3,000000,,,
2026,992,GMADA,2026-03-09 00:00:00,,,000SU,25,1110118000,430000.0,PROV. YANINA PECORARI PRESUP.5090 BARETIA PARA LED013,G,0,2026-03-09 11:29:00,110,3,000000,,,
2026,988,GMADA,2026-03-09 00:00:00,,,000SU,25,1110118000,780000.0,PROV.ROCIO MORALES PRESUP.09.03 REPARACION PARA LED013N ASZ490,G,0,2026-03-09 11:10:44,110,3,000000,,,
2026,993,GMADA,2026-03-09 00:00:00,,,000SU,25,1110118000,787121.82,"PROV.MERCEDES LA PLATA PRESUP.0216 REPUESTOS PARA XNE245,DMI232,LAN557,LED013",G,0,2026-03-09 11:42:12,110,3,000000,,,
2026,1028,GMADA,2026-03-11 00:00:00,,,FARM,5,1110104000,5609805.61,DROGUERIA PERDOMINICI- PRESUPUESTO N° 26/02/206,G,0,2026-03-11 12:56:47,131,2,000000,,,
2026,565,GMADA,2026-02-04 00:00:00,,,000SU,25,1110118000,8000000.0,PROV. ATREUCO PUEL COMBUSTIBLES PARA MAQUINAS CORTA PASTO Y CAMION VW 17260 AF947IJ,G,0,2026-02-04 07:14:45,132,3,000000,,,
2026,563,GMADA,2026-02-04 00:00:00,,,000SU,25,1110118000,9756000.0,PROV. CASA ELICEIRY GAS OIL PARA FLOTA VEHICULAR DE ESTA SECRETARIA,G,0,2026-02-04 07:02:42,132,3,000000,,,
2026,702,GMADA,2026-02-12 00:00:00,,,CAS,3,1110111000,4000000.0,"PREVISION, FURNO VANESA SOLEDAD",G,0,2026-02-12 11:07:17,131,6,000000,,,
2026,564,GMADA,2026-02-04 00:00:00,,,BARU,25,1110118000,2926800.0,PROV. CASA ELICEIRY GASOIL PARA MAQUINAS DE PREDIOS DISPOSICION FINAL DE RESIDUOS RUTA 11 KM 405.5,G,0,2026-02-04 07:07:54,132,,000000,,,
2026,636,GMADA,2026-02-11 00:00:00,,,CAS,3,1110111000,815489.79,"PRESUPUESTO 0001-00007390, ZMG ARGENTINA",G,0,2026-02-11 07:20:15,131,6,000000,,,
2026,566,GMADA,2026-02-04 00:00:00,,,000SU,25,1110118000,65000.0,PROV. DUENDE AZUL PRESUP.2641 COMISION A LA PLATA POR REPUESTOS,G,0,2026-02-04 07:19:12,110,3,000000,,,
2026,570,GMADA,2026-02-04 00:00:00,,,HOSP,5,1110104000,1751500.0,PRESUPUESTO 803 MARTIN FERNANDO,G,0,2026-02-04 11:44:37,131,2,000000,,,
2026,669,GMADA,2026-02-11 00:00:00,,,INT,1,1110101000,8000.0,"PRESUPUESTO 4014, PASO AGUSTIN",G,0,2026-02-11 10:43:55,110,1,000000,,,
2026,639,GMADA,2026-02-11 00:00:00,,,HOSP,5,1110104000,500000.0,"PREVISION, ANDRES PONSA S.A",G,0,2026-02-11 07:37:43,131,2,000000,,,
2026,762,GMADA,2026-02-20 00:00:00,,,CONTAD,19,1110112000,220000.0,hosting alojamiento de portal de proveedores,N,0,2026-02-20 09:04:17,110,,,,,
2026,761,GMADA,2026-02-20 00:00:00,,,CONTAD,19,1110112000,3630000.0,desarrollo de software portal de proveedores,G,0,2026-02-20 08:28:40,110,27,000300,,,
2026,779,GMADA,2026-02-23 00:00:00,,,SECSEG,20,1110113000,595000.0,"Miguel Lopez, presupuesto (COM)",G,0,2026-02-23 11:09:54,110,25,000000,,,
2026,790,GMADA,2026-02-24 00:00:00,,,HOGANC,5,1110104000,1780668.0,MADA POY - PRESUPUESTO 1-965 SEMANA DEL 16/01/26 AL 22/01/26,G,0,2026-02-24 11:27:38,131,H.ANC,000000,,,
2026,789,GMADA,2026-02-24 00:00:00,,,COC,5,1110104000,115200.0,PROVEDURIA LA ILUSION - PRESUPUESTO N° 21424 (COCINA HOSPITAL),N,0,2026-02-24 08:22:08,131,2,000000,,,
2026,792,GMADA,2026-02-24 00:00:00,,,COC,5,1110104000,1035799.0,MADA POY - PRESUPUESTO N° 1-978 SEMANA DEL 02/02/26 AL 09/02/26,G,0,2026-02-24 11:30:32,131,2,000000,,,
2026,795,GMADA,2026-02-24 00:00:00,,,CAPSN,5,1110104000,287777.01,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2451,G,0,2026-02-24 11:10:23,131,2,000000,,,
2026,791,GMADA,2026-02-24 00:00:00,,,COC,5,1110104000,1310844.0,MADA POY - PRESUPUESTO N° 1-966 SEMANA DEL 23/01/26 AL 30/01/2026,G,0,2026-02-24 11:13:22,131,2,000000,,,
2026,798,GMADA,2026-02-24 00:00:00,,,CONEX,5,1110104000,191750.12,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2480,G,0,2026-02-24 11:09:14,131,2,000000,,,
2026,793,GMADA,2026-02-24 00:00:00,,,HOGANC,5,1110104000,185293.58,JUAN MARTIN CORREA LORENTE - PRESUPUESTO N° 1-73,G,0,2026-02-24 11:12:10,131,H.ANC,000000,,,
2026,800,GMADA,2026-02-24 00:00:00,,,INTER,5,1110104000,203339.51,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2497 (HOSPITAL),G,0,2026-02-24 11:05:31,131,2,000000,,,
2026,796,GMADA,2026-02-24 00:00:00,,,LAV,5,1110104000,497777.59,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2455,G,0,2026-02-24 11:09:38,131,2,000000,,,
2026,812,GMADA,2026-02-24 00:00:00,,,DEP,13,1110109000,340000.0,PRESUPUESTO TISERA SANITARIOS PORTATILES,G,0,2026-03-09 07:28:00,110,9,000000,,,
2026,799,GMADA,2026-02-24 00:00:00,,,LAV,5,1110104000,244535.63,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2481,G,0,2026-02-24 11:08:45,131,2,000000,,,
2026,808,GMADA,2026-02-24 00:00:00,,,DEP,13,1110109000,500000.0,PREVISION SIN N° - LAGOS - HIDRATACION EN EVENTOS DEPORTIVOS PRIMER SEMESTRE,G,0,2026-02-24 12:06:19,110,9,000000,,,
2026,822,GMADA,2026-02-25 00:00:00,,,SECSEG,20,1110113000,600000.0,"Ricciuto, presupuesto 0022 (AB038FH)",G,0,2026-02-25 10:09:10,110,25,000000,,,
2026,810,GMADA,2026-02-24 00:00:00,,,DEP,13,1110109000,166500.0,PRESUPUESTO N° 1864 - HISPANOGRAF - SEÑALETICA RALLY 2026,G,0,2026-02-24 12:21:57,110,9,000000,,,
2026,819,GMADA,2026-02-25 00:00:00,,,PROD,14,1110108000,120000.0,PROV.HOTEL SAN CARLOS - PRES. N°25/02/2026- SEC. PRODUCCION,G,0,2026-02-25 09:17:25,110,8,000000,,,
2026,821,GMADA,2026-02-25 00:00:00,,,SECSEG,20,1110113000,45749.7,"Papelera Alpa, presupuesto 3874 (inspeccion)",G,0,2026-02-25 10:00:41,110,25,000000,,,
2026,825,GMADA,2026-02-25 00:00:00,,,CONTRA,19,1110112000,25000.0,"PRESUPUESTO 046, LOMBERA CARLOS",G,0,2026-02-25 10:27:44,110,CONTR,000000,,,
2026,705,GMADA,2026-02-12 00:00:00,,,QUI,5,1110104000,37000.0,IMPRENTA EL ARGENTINO - PRESUPUESTO N° 555,G,0,2026-02-12 12:53:27,131,2,000000,,,
2026,572,GMADA,2026-02-04 00:00:00,,,COMPR,19,1110112000,296235.93,CORRESPONDE PRESUPUESTO N° 0002-00003858/0002-00003859/0002-00003863/00003868/0002-00003865 - MATIENZO PAOLA A.,G,0,2026-02-04 12:42:35,110,26,000000,,,
2026,640,GMADA,2026-02-11 00:00:00,,,CAS,3,1110111000,1109600.0,Corresponde presupuesto N° 0001-00004043/000004038/00004029/00004021/00004018/00004015/00004046/00004049/00004053/00004045 PASO AGUSTIN,G,0,2026-02-20 10:32:33,131,6,000000,,,
2026,573,GMADA,2026-02-04 00:00:00,,,DESP,2,1110102000,29483.0,CORRESPONDE PRESUPUESTO N ° 00030122 - SUC DANNUNZIO,G,0,2026-02-04 12:49:58,110,DESPA,000000,,,
2026,675,GMADA,2026-02-11 00:00:00,,,JARD,7,1110106000,263500.0,"PRESUPUESTO de Labatut, Marcelo de ""LA FRUTERIA"" enero 2026",G,0,2026-02-11 11:35:43,132,JARDM,000000,,,
2026,707,GMADA,2026-02-12 00:00:00,,,QUI,5,1110104000,82628.0,SERVIMED - PRESUPUESTO N° 298/26 CAJA INSTRUMENTAL PARA SUTURAS,G,0,2026-02-12 12:47:58,131,2,000000,,,
2026,723,GMADA,2026-02-13 00:00:00,,,TURIS,6,1110105000,960000.0,Miguel Cueli. Alojamiento Rally. DECRETO 78/26,G,0,2026-02-13 11:37:55,110,TURIS,000000,,,
2026,706,GMADA,2026-02-12 00:00:00,,,HOSP,5,1110104000,16000.0,NEUMATICOS PASO - PRESUPUESTO N° 1-4051/823  VEHICULO DOMINIO AF545GL,G,0,2026-02-20 12:32:00,131,2,000000,,,
2026,720,GMADA,2026-02-13 00:00:00,,,TURIS,6,1110105000,1456000.0,Marta Cristina Zaupa - Alquiler alojamiento Rally. DECRETO 78/26,G,0,2026-02-13 11:19:05,110,TURIS,000000,,,
2026,722,GMADA,2026-02-13 00:00:00,,,TURIS,6,1110105000,360000.0,Leonardo Soraire - Alojamiento para rally. Decreto 78/26,G,0,2026-02-13 11:25:51,110,TURIS,000000,,,
2026,774,GMADA,2026-02-23 00:00:00,,,000SU,25,1110118000,2343000.0,PROV. CASA ELICEIRY PRESUP.23/02/2026 ACEITES Y LUBRICANTES PARA FLOTA VEHICULAR DE ESTA SECRETARIA,G,0,2026-02-23 08:26:24,132,3,000000,,,
2026,680,GMADA,2026-02-11 00:00:00,,,ESTH,5,1110104000,44296.45,Copia de 2026/649 ALPA - PRESUPUESTO N° 2-3873 (ADMINISTRACION HOSPITAL),N,0,2026-02-11 12:34:35,131,2,000000,,,
2026,891,GMADA,2026-03-03 00:00:00,,,HOSP,5,1110104000,766400.0,PANADERIA ALEM DE GARCIA GLADYS- PRESUPUESTO N° 6939053 HOSPITAL Y HOGAR DE ANCIANOS (DESDE EL 28/02 HASTA EL 14/03/2026),G,0,2026-03-03 09:36:44,131,2,000000,,,
2026,883,GMADA,2026-03-02 00:00:00,,,INT,1,1110101000,1575.0,Presupuesto N° 0002-00003884   Proveedor Matienzo Paola,G,0,2026-03-02 11:15:59,110,1,000000,,,
2026,893,GMADA,2026-03-03 00:00:00,,,HOGANC,5,1110104000,6500.0,SANTA PAULA- PRESUPUESTO N° 0001-00002180 (SEMANA DEL 11/02 HASTA EL 18/02/26),G,0,2026-03-03 09:46:20,131,H.ANC,000000,,,
2026,892,GMADA,2026-03-03 00:00:00,,,HOGANC,5,1110104000,6000.0,SANTA PAULA- PRESUPUESTO N° 0001-00002178 (DIARIO),G,0,2026-03-03 09:41:34,131,H.ANC,000000,,,
2026,896,GMADA,2026-03-03 00:00:00,,,HOGANC,5,1110104000,1225473.99,DURANTE JAVIER- PRESUPUESTO N° 0001-0000847 ( DESDE EL 9/02/26 HASTA EL 9/03/26),G,0,2026-03-03 12:14:55,131,H.ANC,000000,,,
2026,898,GMADA,2026-03-03 00:00:00,,,HOSP,5,1110104000,150000.0,BATERIAS LA PRIMERA - PRESUPUESTO N° 7008 VEHICULOL FORD KA AE619QS,G,0,2026-03-05 08:12:42,131,2,000000,,,
2026,895,GMADA,2026-03-03 00:00:00,,,LAB,5,1110104000,1330541.03,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00015176 (LABORATORIO DE ANALISIS),G,0,2026-03-03 10:38:17,131,2,000000,,,
2026,897,GMADA,2026-03-03 00:00:00,,,HOGANC,5,1110104000,513900.0,TODO POLLO - PRESUPUESTO N° 81 ( SEMANA  DEL 26/02/26 AL  5/03/26),G,0,2026-03-05 08:56:07,131,2,000000,,,
2026,900,GMADA,2026-03-03 00:00:00,,,HOGANC,5,1110104000,86148.0,DURANTE JAVIER - PRESUPUESTO N° 1-855 DEL 01/02/2026 AL 28/02/2026,G,0,2026-03-05 08:49:25,131,H.ANC,000000,,,
2026,903,GMADA,2026-03-03 00:00:00,,,LAV,5,1110104000,627166.83,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2500,G,0,2026-03-05 08:55:14,131,2,000000,,,
2026,899,GMADA,2026-03-03 00:00:00,,,CAPSN,5,1110104000,140000.0,AC REFRIGERACION - CATALDO ADOLFO PRESUPUESTO N° 380 AIRE ACONDIONADO CONSULTORIO DE CLINICA,G,0,2026-03-05 08:16:32,131,31,000000,,,
2026,901,GMADA,2026-03-03 00:00:00,,,COC,5,1110104000,1083309.96,DURANTE JAVIER- PRESUPUESTO N° 1-858 DEL 18/02/26 AL 25/02/26,G,0,2026-03-07 09:38:50,131,2,000000,,,
2026,963,GMADA,2026-03-06 00:00:00,,,000SU,25,1110118000,633330.0,PROV. SILVIA MAISTEGUI PRESUP.5948 ARTICULSO DE FERRETERIA PARA USO EN CORRALON Y PINTURA DE CORDON ILLIA Y PELEGRINI Y BS.AS Y PELEGRINI,G,0,2026-03-06 10:16:28,110,3,000000,,,
2026,902,GMADA,2026-03-03 00:00:00,,,HOSP,5,1110104000,1747360.48,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,G,0,2026-03-07 09:46:13,131,2,000000,,,
2026,936,GMADA,2026-03-05 00:00:00,,,CULTUR,6,1110105000,2723.33,"PRESUPUESTO 000, USS SERVICIO DE SEGURIDAD DIFERENCIA OC 574",N,0,2026-03-13 08:32:45,132,5,000000,,,
2026,908,GMADA,2026-03-04 00:00:00,,,CULTUR,6,1110105000,250000.0,MATIAS LIGARI    FINAL FOLKLORE EN LOS BARRIOS   EXPTE 224/26,G,0,2026-03-10 11:06:58,110,5,000000,,,
2026,962,GMADA,2026-03-06 00:00:00,,,000SU,25,1110118000,329200.0,PROV. ANA PAOLA RODRIGUEZ PRESUP.0192 REPUSTOS PARA MUSTANG BMV14,G,0,2026-03-06 10:04:31,110,3,000000,,,
2026,987,GMADA,2026-03-09 00:00:00,,,COC,5,1110104000,13000.0,SANTA PAULA - PRESUPUESTO N° 1-2192,G,0,2026-03-10 07:44:05,131,2,000000,,,
2026,966,GMADA,2026-03-06 00:00:00,,,DECI,25,1110118000,353626.0,PROV.SILVA MAISTEGUI  PRESUP.7204 PARA ARREGLOS  DE DEFENSA CIVIL,G,0,2026-03-06 12:04:09,110,22,000000,,,
2026,964,GMADA,2026-03-06 00:00:00,,,DECI,25,1110118000,629362.0,PROV.SILVIA MAISTEGUI PRESUP.5943 PARA   PINTURA DE CORDONES Y PREPARATIVOS PARA EL RALLY,G,0,2026-03-06 12:02:36,110,DEFCI,000000,,,
2026,986,GMADA,2026-03-09 00:00:00,,,HOSP,5,1110104000,203112.0,PINTURERIA FERRETERIA TODO COLOR - PRESUPUESTO N° 5949  REPARACIONES EN DIFERENTES SECTORES DEL HOSPITAL,G,0,2026-03-10 07:36:01,131,2,000000,,,
2026,991,GMADA,2026-03-09 00:00:00,,,COC,5,1110104000,3270700.0,LA FRUTERIA - PRESUPUESTO S/N FECHA 26/2/26   HOSPITAL - HOGAR DE ANCIANOS,G,0,2026-03-10 07:50:45,131,2,000000,,,
2026,990,GMADA,2026-03-09 00:00:00,,,HOSP,5,1110104000,3048800.0,LA FRUTERIA - PRESUPUESTO S/N FECHA 26/2/26 HOSPITAL - HOGAR DE ANCIANOS,G,0,2026-03-10 08:00:16,131,2,000000,,,
2026,996,GMADA,2026-03-10 00:00:00,,,000SU,25,1110118000,51620.0,"PROV. IVAN  PERICO PRESP. 8086 REPUESTOS PARA  DMI 232, FSL723, PJY978",G,0,2026-03-10 07:46:13,110,3,000000,,,
2026,997,GMADA,2026-03-10 00:00:00,,,000SU,25,1110118000,69420.0,PROV.IVAN PERICO PRESUP.8270 REPEUSTOS PARA LAN557 LED010,G,0,2026-03-10 08:09:51,110,3,000000,,,
2026,998,GMADA,2026-03-10 00:00:00,,,SECSEG,20,1110113000,467800.0,"Rodamientos Tuyu, presupuesto 3048 (OIG 911-AE704AW-AE331IY-AB038FH)",G,0,2026-03-10 08:22:55,110,25,000000,,,
2026,1060,GMADA,2026-03-13 00:00:00,,,DEP,13,1110109000,280000.0,PRESUPUESTO S/N°   COTTINI MARTIN -  ORGANIZACION CARRERA DE LA MUJER,G,0,2026-03-13 12:14:25,110,9,000000,,,
2026,623,GMADA,2026-02-10 00:00:00,,,JARD,7,1110106000,136500.0,"PRESUPUESTO N° X 0001-00001028 / 1035 / 1039 / de Tatano Harisgarat S.R.L. de ""CASA HARISGARAT"" Para arreglo en baño y tanque de agua",G,0,2026-02-10 10:04:30,132,JARDM,000000,,,
