COD_PROV,COD_IMP,COD_ACTIV,COEF_CONV_MULTI
1903,PLIBE,EXENT,1.0
1913,PLIBE,EXENT,1.0
1915,PLIBE,EXENT,1.0
1931,PLIBE,EXENT,1.0
1937,PLIBE,EXENT,1.0
1946,PLIBE,EXENT,1.0
1948,PLIBE,EXENT,1.0
1961,PLIBE,EXENT,1.0
1976,PLIBE,EXENT,1.0
1994,PLIBE,EXENT,1.0
2016,PLIBE,EXENT,1.0
2020,PLIBE,EXENT,1.0
2026,PLIBE,EXENT,1.0
2040,PLIBE,EXENT,1.0
2041,PLIBE,EXENT,1.0
2045,PLIBE,EXENT,1.0
2050,PLIBE,EXENT,1.0
2051,PLIBE,EXENT,1.0
2053,PLIBE,EXENT,1.0
2062,PLIBE,EXENT,1.0
2071,PLIBE,EXENT,1.0
2097,PLIBE,EXENT,1.0
2102,PLIBE,EXENT,1.0
2107,PLIBE,EXENT,1.0
2117,PLIBE,EXENT,1.0
2118,PLIBE,EXENT,1.0
2123,PLIBE,EXENT,1.0
2127,PLIBE,EXENT,1.0
2131,PLIBE,EXENT,1.0
2139,PLIBE,EXENT,1.0
2147,PLIBE,EXENT,1.0
2164,PLIBE,EXENT,1.0
2168,PLIBE,EXENT,1.0
2170,PLIBE,EXENT,1.0
2187,PLIBE,EXENT,1.0
2189,PLIBE,EXENT,1.0
2208,PLIBE,EXENT,1.0
2215,PLIBE,EXENT,1.0
2224,PLIBE,EXENT,1.0
2226,PLIBE,EXENT,1.0
2243,PLIBE,EXENT,1.0
2252,PLIBE,EXENT,1.0
2254,PLIBE,EXENT,1.0
2262,PLIBE,EXENT,1.0
2271,PLIBE,EXENT,1.0
2276,PLIBE,EXENT,1.0
2280,PLIBE,EXENT,1.0
2283,PLIBE,EXENT,1.0
2290,PLIBE,EXENT,1.0
2294,PLIBE,EXENT,1.0
2312,PLIBE,EXENT,1.0
2313,PLIBE,EXENT,1.0
2322,PLIBE,EXENT,1.0
2323,PLIBE,EXENT,1.0
2324,PLIBE,EXENT,1.0
2327,PLIBE,EXENT,1.0
2353,PLIBE,EXENT,1.0
2375,PLIBE,EXENT,1.0
2378,PLIBE,EXENT,1.0
2381,PLIBE,EXENT,1.0
2385,PLIBE,EXENT,1.0
2401,PLIBE,EXENT,1.0
2402,PLIBE,EXENT,1.0
2409,PLIBE,EXENT,1.0
2419,PLIBE,EXENT,1.0
2426,PLIBE,EXENT,1.0
2435,PLIBE,EXENT,1.0
2438,PLIBE,EXENT,1.0
2469,PLIBE,EXENT,1.0
2472,PLIBE,EXENT,1.0
2485,PLIBE,EXENT,1.0
2496,PLIBE,EXENT,1.0
2506,PLIBE,EXENT,1.0
2511,PLIBE,EXENT,1.0
2524,PLIBE,EXENT,1.0
2530,PLIBE,EXENT,1.0
2539,PLIBE,EXENT,1.0
2550,PLIBE,EXENT,1.0
2558,PLIBE,EXENT,1.0
2561,PLIBE,EXENT,1.0
2564,PLIBE,EXENT,1.0
2572,PLIBE,EXENT,1.0
2575,PLIBE,EXENT,1.0
2576,PLIBE,EXENT,1.0
2580,PLIBE,EXENT,1.0
2586,PLIBE,EXENT,1.0
2594,PLIBE,EXENT,1.0
2615,PLIBE,EXENT,1.0
2617,PLIBE,EXENT,1.0
2622,PLIBE,EXENT,1.0
2634,PLIBE,EXENT,1.0
2640,PLIBE,EXENT,1.0
2642,PLIBE,EXENT,1.0
2643,PLIBE,EXENT,1.0
50045,PLIBE,EXENT,1.0
50048,PLIBE,EXENT,1.0
50059,PLIBE,EXENT,1.0
50076,PLIBE,EXENT,1.0
50082,PLIBE,EXENT,1.0
50087,PLIBE,EXENT,1.0
50095,PLIBE,EXENT,1.0
50098,PLIBE,EXENT,1.0
50116,PLIBE,EXENT,1.0
50118,PLIBE,EXENT,1.0
50126,PLIBE,EXENT,1.0
50142,PLIBE,EXENT,1.0
50146,PLIBE,EXENT,1.0
50147,PLIBE,EXENT,1.0
50157,PLIBE,EXENT,1.0
50167,PLIBE,EXENT,1.0
50169,PLIBE,EXENT,1.0
50172,PLIBE,EXENT,1.0
50183,PLIBE,EXENT,1.0
50187,PLIBE,EXENT,1.0
50197,PLIBE,EXENT,1.0
50198,PLIBE,EXENT,1.0
50241,PLIBE,EXENT,1.0
50249,PLIBE,EXENT,1.0
50275,PLIBE,EXENT,1.0
50289,PLIBE,EXENT,1.0
50294,PLIBE,EXENT,1.0
50297,PLIBE,EXENT,1.0
50317,PLIBE,EXENT,1.0
50326,PLIBE,EXENT,1.0
50338,PLIBE,EXENT,1.0
50348,PLIBE,EXENT,1.0
50350,PLIBE,EXENT,1.0
50352,PLIBE,EXENT,1.0
50355,PLIBE,EXENT,1.0
50368,PLIBE,EXENT,1.0
50374,PLIBE,EXENT,1.0
50378,PLIBE,EXENT,1.0
50380,PLIBE,EXENT,1.0
50388,PLIBE,EXENT,1.0
50389,PLIBE,EXENT,1.0
50392,PLIBE,EXENT,1.0
50398,PLIBE,EXENT,1.0
50401,PLIBE,EXENT,1.0
50402,PLIBE,EXENT,1.0
50411,PLIBE,EXENT,1.0
50415,PLIBE,EXENT,1.0
50418,PLIBE,EXENT,1.0
50486,PLIBE,EXENT,1.0
50489,PLIBE,EXENT,1.0
50491,PLIBE,EXENT,1.0
50494,PLIBE,EXENT,1.0
50495,PLIBE,EXENT,1.0
50497,PLIBE,EXENT,1.0
50505,PLIBE,EXENT,1.0
50512,PLIBE,EXENT,1.0
50516,PLIBE,EXENT,1.0
50524,PLIBE,EXENT,1.0
50529,PLIBE,EXENT,1.0
50530,PLIBE,EXENT,1.0
50532,PLIBE,EXENT,1.0
50534,PLIBE,EXENT,1.0
50535,PLIBE,EXENT,1.0
50541,PLIBE,EXENT,1.0
50542,PLIBE,EXENT,1.0
50543,PLIBE,EXENT,1.0
50546,PLIBE,EXENT,1.0
2655,PLIBE,EXENT,1.0
2662,PLIBE,EXENT,1.0
2665,PLIBE,EXENT,1.0
2670,PLIBE,EXENT,1.0
2671,PLIBE,EXENT,1.0
2674,PLIBE,EXENT,1.0
2691,PLIBE,EXENT,1.0
2790,PLIBE,EXENT,1.0
2795,PLIBE,EXENT,1.0
2826,PLIBE,EXENT,1.0
2828,PLIBE,EXENT,1.0
2832,PLIBE,EXENT,1.0
2834,PLIBE,EXENT,1.0
2838,PLIBE,EXENT,1.0
2841,PLIBE,EXENT,1.0
2847,PLIBE,EXENT,1.0
2849,PLIBE,EXENT,1.0
2869,PLIBE,EXENT,1.0
2874,PLIBE,EXENT,1.0
2885,PLIBE,EXENT,1.0
2905,PLIBE,EXENT,1.0
2914,PLIBE,EXENT,1.0
2920,PLIBE,EXENT,1.0
2932,PLIBE,EXENT,1.0
50919,PLIBE,EXENT,1.0
50920,PLIBE,EXENT,1.0
50927,PLIBE,EXENT,1.0
50944,PLIBE,EXENT,1.0
50951,PLIBE,EXENT,1.0
50954,PLIBE,EXENT,1.0
50962,PLIBE,EXENT,1.0
50963,PLIBE,EXENT,1.0
50966,PLIBE,EXENT,1.0
50970,PLIBE,EXENT,1.0
50973,PLIBE,EXENT,1.0
50986,PLIBE,EXENT,1.0
50993,PLIBE,EXENT,1.0
50994,PLIBE,EXENT,1.0
50996,PLIBE,EXENT,1.0
50997,PLIBE,EXENT,1.0
51005,PLIBE,EXENT,1.0
51017,PLIBE,EXENT,1.0
50002,PLIBE,EXENT,1.0
50009,PLIBE,EXENT,1.0
50022,PLIBE,EXENT,1.0
50026,PLIBE,EXENT,1.0
50037,PLIBE,EXENT,1.0
50042,PLIBE,EXENT,1.0
2711,PLIBE,EXENT,1.0
2725,PLIBE,EXENT,1.0
2728,PLIBE,EXENT,1.0
2734,PLIBE,EXENT,1.0
2741,PLIBE,EXENT,1.0
2759,PLIBE,EXENT,1.0
2761,PLIBE,EXENT,1.0
50547,PLIBE,EXENT,1.0
50561,PLIBE,EXENT,1.0
50584,PLIBE,EXENT,1.0
50587,PLIBE,EXENT,1.0
50901,PLIBE,EXENT,1.0
50903,PLIBE,EXENT,1.0
50907,PLIBE,EXENT,1.0
50909,PLIBE,EXENT,1.0
50911,PLIBE,EXENT,1.0
50915,PLIBE,EXENT,1.0
2951,PLIBE,EXENT,1.0
2955,PLIBE,EXENT,1.0
2964,PLIBE,EXENT,1.0
2968,PLIBE,EXENT,1.0
2992,PLIBE,EXENT,1.0
2993,PLIBE,EXENT,1.0
2998,PLIBE,EXENT,1.0
3007,PLIBE,EXENT,1.0
77,PLIBE,EXENT,1.0
113,PLIBE,EXENT,1.0
116,PLIBE,EXENT,1.0
120,PLIBE,EXENT,1.0
121,PLIBE,EXENT,1.0
128,PLIBE,EXENT,1.0
134,PLIBE,EXENT,1.0
144,PLIBE,EXENT,1.0
147,PLIBE,EXENT,1.0
155,PLIBE,EXENT,1.0
157,PLIBE,EXENT,1.0
189,PLIBE,EXENT,1.0
194,PLIBE,EXENT,1.0
207,PLIBE,EXENT,1.0
209,PLIBE,EXENT,1.0
213,PLIBE,EXENT,1.0
217,PLIBE,EXENT,1.0
218,PLIBE,EXENT,1.0
222,PLIBE,EXENT,1.0
235,PLIBE,EXENT,1.0
252,PLIBE,EXENT,1.0
263,PLIBE,EXENT,1.0
271,PLIBE,EXENT,1.0
286,PLIBE,EXENT,1.0
290,PLIBE,EXENT,1.0
297,PLIBE,EXENT,1.0
299,PLIBE,EXENT,1.0
307,PLIBE,EXENT,1.0
316,PLIBE,EXENT,1.0
327,PLIBE,EXENT,1.0
330,PLIBE,EXENT,1.0
353,PLIBE,EXENT,1.0
356,PLIBE,EXENT,1.0
366,PLIBE,EXENT,1.0
369,PLIBE,EXENT,1.0
378,PLIBE,EXENT,1.0
379,PLIBE,EXENT,1.0
386,PLIBE,EXENT,1.0
387,PLIBE,EXENT,1.0
394,PLIBE,EXENT,1.0
424,PLIBE,EXENT,1.0
435,PLIBE,EXENT,1.0
450,PLIBE,EXENT,1.0
457,PLIBE,EXENT,1.0
459,PLIBE,EXENT,1.0
462,PLIBE,EXENT,1.0
469,PLIBE,EXENT,1.0
470,PLIBE,EXENT,1.0
475,PLIBE,EXENT,1.0
494,PLIBE,EXENT,1.0
518,PLIBE,EXENT,1.0
522,PLIBE,EXENT,1.0
529,PLIBE,EXENT,1.0
534,PLIBE,EXENT,1.0
536,PLIBE,EXENT,1.0
541,PLIBE,EXENT,1.0
554,PLIBE,EXENT,1.0
558,PLIBE,EXENT,1.0
560,PLIBE,EXENT,1.0
573,PLIBE,EXENT,1.0
580,PLIBE,EXENT,1.0
588,PLIBE,EXENT,1.0
599,PLIBE,EXENT,1.0
605,PLIBE,EXENT,1.0
607,PLIBE,EXENT,1.0
608,PLIBE,EXENT,1.0
620,PLIBE,EXENT,1.0
631,PLIBE,EXENT,1.0
636,PLIBE,EXENT,1.0
642,PLIBE,EXENT,1.0
651,PLIBE,EXENT,1.0
3267,PLIBE,EXENT,1.0
3267,SUSS,APATR,1.0
3267,TMUNI,EXENT,1.0
3268,GANAN,MONOL,1.0
3268,IVA,MONO,1.0
3268,PLIBE,EXENT,1.0
3268,SUSS,EXENT,1.0
3268,TMUNI,EXENT,1.0
3269,GANAN,MONOL,1.0
3269,IVA,RESPO,1.0
3269,PLIBE,EXENT,1.0
3269,SUSS,APATR,1.0
3269,TMUNI,EXENT,1.0
3270,GANAN,EXENT,1.0
3270,IVA,MONO,1.0
3270,PLIBE,EXENT,1.0
3270,SUSS,EXENT,1.0
3270,TMUNI,EXENT,1.0
3271,GANAN,EXENT,1.0
3271,IVA,MONO,1.0
3271,PLIBE,EXENT,1.0
3271,SUSS,EXENT,1.0
3271,TMUNI,EXENT,1.0
3272,GANAN,MONOL,1.0
3272,IVA,MONO,1.0
3272,PLIBE,EXENT,1.0
3272,SUSS,EXENT,1.0
3272,TMUNI,EXENT,1.0
51041,GANAN,EXENT,1.0
51041,INGBR,EXENT,1.0
51041,IVA,EXENT,1.0
51041,PLIBE,EXENT,1.0
51041,SUSS,EXENT,1.0
51041,TMUNI,EXENT,1.0
51042,GANAN,EXENT,1.0
51042,INGBR,EXENT,1.0
51042,IVA,EXENT,1.0
51042,PLIBE,EXENT,1.0
51042,SUSS,EXENT,1.0
51042,TMUNI,EXENT,1.0
3273,GANAN,SERVI,1.0
3273,IVA,RESPO,1.0
3273,PLIBE,EXENT,1.0
3273,SUSS,APATR,1.0
3273,TMUNI,EXENT,1.0
3274,GANAN,VTABI,1.0
3274,IVA,RESPO,1.0
3274,PLIBE,EXENT,1.0
3274,SUSS,APATR,1.0
3274,TMUNI,EXENT,1.0
3275,GANAN,VTABI,1.0
3275,IVA,RESPO,1.0
3275,PLIBE,EXENT,1.0
3275,SUSS,APATR,1.0
3275,TMUNI,EXENT,1.0
3276,GANAN,MONOL,1.0
3276,IVA,MONO,1.0
3276,PLIBE,EXENT,1.0
3276,SUSS,EXENT,1.0
3276,TMUNI,EXENT,1.0
3277,GANAN,SERVI,1.0
3277,IVA,MONO,1.0
3277,PLIBE,EXENT,1.0
3277,SUSS,EXENT,1.0
3277,TMUNI,EXENT,1.0
3278,GANAN,EXENT,1.0
3278,IVA,EXENT,1.0
3278,PLIBE,EXENT,1.0
3278,SUSS,EXENT,1.0
3278,TMUNI,EXENT,1.0
3279,GANAN,EXENT,1.0
3279,IVA,RESPO,1.0
3279,PLIBE,EXENT,1.0
3279,SUSS,EXENT,1.0
3279,TMUNI,EXENT,1.0
3280,GANAN,SERVI,1.0
3280,IVA,RESPO,1.0
3280,PLIBE,EXENT,1.0
3280,SUSS,APATR,1.0
3280,TMUNI,EXENT,1.0
3281,GANAN,MONOL,1.0
3281,IVA,EXENT,1.0
3281,PLIBE,EXENT,1.0
3281,SUSS,EXENT,1.0
3281,TMUNI,EXENT,1.0
3282,GANAN,MONOL,1.0
3282,IVA,MONO,1.0
3282,PLIBE,EXENT,1.0
3282,SUSS,EXENT,1.0
3282,TMUNI,EXENT,1.0
51043,GANAN,EXENT,1.0
51043,INGBR,EXENT,1.0
51043,IVA,EXENT,1.0
51043,PLIBE,EXENT,1.0
51043,SUSS,EXENT,1.0
51043,TMUNI,EXENT,1.0
3283,GANAN,VTABI,1.0
3283,IVA,RESPO,1.0
3283,PLIBE,EXENT,1.0
3283,SUSS,EXENT,1.0
3283,TMUNI,EXENT,1.0
3284,GANAN,SERVI,1.0
3284,IVA,RESPO,1.0
3284,PLIBE,EXENT,1.0
3284,TMUNI,EXENT,1.0
3285,GANAN,SERVI,1.0
3285,IVA,RESPO,1.0
3285,PLIBE,EXENT,1.0
3285,SUSS,EXENT,1.0
3285,TMUNI,EXENT,1.0
3286,GANAN,MONOL,1.0
3286,IVA,MONO,1.0
3286,PLIBE,EXENT,1.0
3286,SUSS,EXENT,1.0
3286,TMUNI,EXENT,1.0
3287,GANAN,SERVI,1.0
3287,IVA,RESPO,1.0
3287,PLIBE,EXENT,1.0
3287,SUSS,APATR,1.0
3287,TMUNI,COMSE,1.0
3288,GANAN,EXENT,1.0
3288,IVA,MONO,1.0
3288,PLIBE,EXENT,1.0
3288,SUSS,EXENT,1.0
3288,TMUNI,EXENT,1.0
3289,GANAN,EXENT,1.0
3289,GANAN,SERVI,1.0
3289,IVA,MONO,1.0
3289,PLIBE,EXENT,1.0
3289,SUSS,EXENT,1.0
3289,TMUNI,EXENT,1.0
3290,GANAN,EXENT,1.0
3290,IVA,MONO,1.0
3290,PLIBE,EXENT,1.0
3290,SUSS,EXENT,1.0
3290,TMUNI,EXENT,1.0
51044,GANAN,EXENT,1.0
51044,INGBR,EXENT,1.0
51044,IVA,EXENT,1.0
51044,PLIBE,EXENT,1.0
51044,SUSS,EXENT,1.0
51044,TMUNI,EXENT,1.0
3291,GANAN,MONOL,1.0
3291,IVA,MONO,1.0
3291,PLIBE,EXENT,1.0
3291,SUSS,EXENT,1.0
3291,TMUNI,EXENT,1.0
3292,GANAN,VTABI,1.0
3292,IVA,MONO,1.0
3292,PLIBE,EXENT,1.0
3292,SUSS,EXENT,1.0
3292,TMUNI,EXENT,1.0
3293,GANAN,SERVI,1.0
3293,IVA,RESPO,1.0
3293,PLIBE,EXENT,1.0
3293,SUSS,EXENT,1.0
3293,TMUNI,EXENT,1.0
2476,GANAN,SERVI,1.0
2476,IVA,RESPO,1.0
3294,GANAN,MONOL,1.0
3294,IVA,MONO,1.0
3294,PLIBE,EXENT,1.0
3294,SUSS,EXENT,1.0
3294,TMUNI,EXENT,1.0
3295,GANAN,SERVI,1.0
3295,IVA,RESPO,1.0
3295,PLIBE,EXENT,1.0
3295,SUSS,APATR,1.0
3295,TMUNI,EXENT,1.0
3296,GANAN,EXENT,1.0
3296,IVA,RESPO,1.0
3296,PLIBE,EXENT,1.0
3296,SUSS,EXENT,1.0
3296,TMUNI,EXENT,1.0
3297,GANAN,EXENT,1.0
3297,IVA,RESPO,1.0
3297,PLIBE,EXENT,1.0
3297,SUSS,EXENT,1.0
3297,TMUNI,EXENT,1.0
51045,GANAN,EXENT,1.0
51045,INGBR,EXENT,1.0
51045,IVA,EXENT,1.0
51045,PLIBE,EXENT,1.0
51045,SUSS,EXENT,1.0
51045,TMUNI,EXENT,1.0
51046,GANAN,EXENT,1.0
51046,INGBR,EXENT,1.0
51046,IVA,EXENT,1.0
51046,PLIBE,EXENT,1.0
51046,SUSS,EXENT,1.0
51046,TMUNI,EXENT,1.0
3298,GANAN,VTABI,1.0
3298,IVA,RESPO,1.0
3298,PLIBE,EXENT,1.0
3298,SUSS,EXENT,1.0
3298,TMUNI,EXENT,1.0
3299,GANAN,SERVI,1.0
3299,IVA,MONO,1.0
3299,PLIBE,EXENT,1.0
3299,SUSS,EXENT,1.0
3299,TMUNI,EXENT,1.0
3301,GANAN,VTABI,1.0
3301,IVA,RESPO,1.0
3301,PLIBE,EXENT,1.0
3301,SUSS,EXENT,1.0
3301,TMUNI,EXENT,1.0
51047,GANAN,EXENT,1.0
51047,INGBR,EXENT,1.0
51047,IVA,EXENT,1.0
51047,PLIBE,EXENT,1.0
51047,SUSS,EXENT,1.0
51047,TMUNI,EXENT,1.0
3302,GANAN,MONOV,1.0
3302,IVA,MONO,1.0
3302,PLIBE,EXENT,1.0
3302,SUSS,EXENT,1.0
3302,TMUNI,COMSE,1.0
51048,GANAN,EXENT,1.0
51048,INGBR,EXENT,1.0
51048,IVA,EXENT,1.0
51048,PLIBE,EXENT,1.0
51048,SUSS,EXENT,1.0
51048,TMUNI,EXENT,1.0
3303,GANAN,VTABI,1.0
3303,IVA,RESPO,1.0
3303,PLIBE,EXENT,1.0
3303,SUSS,APATR,1.0
3303,TMUNI,EXENT,1.0
3304,GANAN,SERVI,1.0
3304,IVA,MONO,1.0
3304,PLIBE,EXENT,1.0
3304,SUSS,EXENT,1.0
3304,TMUNI,EXENT,1.0
3305,GANAN,VTABI,1.0
3305,IVA,RESPO,1.0
3305,PLIBE,EXENT,1.0
3305,SUSS,EXENT,1.0
3305,TMUNI,EXENT,1.0
3306,GANAN,SERVI,1.0
3306,IVA,RESPO,1.0
3306,PLIBE,EXENT,1.0
3306,SUSS,EXENT,1.0
3306,TMUNI,EXENT,1.0
3307,GANAN,SERVI,1.0
3307,IVA,MONO,1.0
3307,PLIBE,EXENT,1.0
3307,SUSS,EXENT,1.0
3307,TMUNI,EXENT,1.0
3308,GANAN,VTABI,1.0
3308,IVA,RESPO,1.0
3308,PLIBE,EXENT,1.0
3308,SUSS,APATR,1.0
3308,TMUNI,EXENT,1.0
3309,GANAN,SERVI,1.0
3309,IVA,RESPO,1.0
3309,PLIBE,EXENT,1.0
3309,SUSS,EXENT,1.0
3309,TMUNI,EXENT,1.0
3310,GANAN,MONOL,1.0
3310,IVA,MONO,1.0
3310,PLIBE,EXENT,1.0
1926,PLIBE,EXENT,1.0
1938,PLIBE,EXENT,1.0
1947,PLIBE,EXENT,1.0
1964,PLIBE,EXENT,1.0
1970,PLIBE,EXENT,1.0
1972,PLIBE,EXENT,1.0
1980,PLIBE,EXENT,1.0
1988,PLIBE,EXENT,1.0
1989,PLIBE,EXENT,1.0
1990,PLIBE,EXENT,1.0
1995,PLIBE,EXENT,1.0
2000,PLIBE,EXENT,1.0
2011,PLIBE,EXENT,1.0
2029,PLIBE,EXENT,1.0
2031,PLIBE,EXENT,1.0
2047,PLIBE,EXENT,1.0
2076,PLIBE,EXENT,1.0
2084,PLIBE,EXENT,1.0
2086,PLIBE,EXENT,1.0
2090,PLIBE,EXENT,1.0
2096,PLIBE,EXENT,1.0
2099,PLIBE,EXENT,1.0
2106,PLIBE,EXENT,1.0
2110,PLIBE,EXENT,1.0
2129,PLIBE,EXENT,1.0
2133,PLIBE,EXENT,1.0
2134,PLIBE,EXENT,1.0
2144,PLIBE,EXENT,1.0
2151,PLIBE,EXENT,1.0
2154,PLIBE,EXENT,1.0
2163,PLIBE,EXENT,1.0
2166,PLIBE,EXENT,1.0
2167,PLIBE,EXENT,1.0
2169,PLIBE,EXENT,1.0
2172,PLIBE,EXENT,1.0
2177,PLIBE,EXENT,1.0
2182,PLIBE,EXENT,1.0
2186,PLIBE,EXENT,1.0
2200,PLIBE,EXENT,1.0
2202,PLIBE,EXENT,1.0
2203,PLIBE,EXENT,1.0
2205,PLIBE,EXENT,1.0
2230,PLIBE,EXENT,1.0
2234,PLIBE,EXENT,1.0
2236,PLIBE,EXENT,1.0
2272,PLIBE,EXENT,1.0
2284,PLIBE,EXENT,1.0
2288,PLIBE,EXENT,1.0
2301,PLIBE,EXENT,1.0
2310,PLIBE,EXENT,1.0
2319,PLIBE,EXENT,1.0
2326,PLIBE,EXENT,1.0
2339,PLIBE,EXENT,1.0
2344,PLIBE,EXENT,1.0
2354,PLIBE,EXENT,1.0
2359,PLIBE,EXENT,1.0
2397,PLIBE,EXENT,1.0
2412,PLIBE,EXENT,1.0
2415,PLIBE,EXENT,1.0
2446,PLIBE,EXENT,1.0
2462,PLIBE,EXENT,1.0
2471,PLIBE,EXENT,1.0
2479,PLIBE,EXENT,1.0
2483,PLIBE,EXENT,1.0
2491,PLIBE,EXENT,1.0
2498,PLIBE,EXENT,1.0
2499,PLIBE,EXENT,1.0
2513,PLIBE,EXENT,1.0
2514,PLIBE,EXENT,1.0
2545,PLIBE,EXENT,1.0
2546,PLIBE,EXENT,1.0
2548,PLIBE,EXENT,1.0
2549,PLIBE,EXENT,1.0
2563,PLIBE,EXENT,1.0
2583,PLIBE,EXENT,1.0
2587,PLIBE,EXENT,1.0
2588,PLIBE,EXENT,1.0
2591,PLIBE,EXENT,1.0
2596,PLIBE,EXENT,1.0
2608,PLIBE,EXENT,1.0
2623,PLIBE,EXENT,1.0
2625,PLIBE,EXENT,1.0
2632,PLIBE,EXENT,1.0
2633,PLIBE,EXENT,1.0
2644,PLIBE,EXENT,1.0
50050,PLIBE,EXENT,1.0
50056,PLIBE,EXENT,1.0
50058,PLIBE,EXENT,1.0
50062,PLIBE,EXENT,1.0
50072,PLIBE,EXENT,1.0
50075,PLIBE,EXENT,1.0
50083,PLIBE,EXENT,1.0
50097,PLIBE,EXENT,1.0
50114,PLIBE,EXENT,1.0
50119,PLIBE,EXENT,1.0
50120,PLIBE,EXENT,1.0
50123,PLIBE,EXENT,1.0
50124,PLIBE,EXENT,1.0
50139,PLIBE,EXENT,1.0
50158,PLIBE,EXENT,1.0
50168,PLIBE,EXENT,1.0
50174,PLIBE,EXENT,1.0
50175,PLIBE,EXENT,1.0
50189,PLIBE,EXENT,1.0
50221,PLIBE,EXENT,1.0
50225,PLIBE,EXENT,1.0
50226,PLIBE,EXENT,1.0
50240,PLIBE,EXENT,1.0
50248,PLIBE,EXENT,1.0
50271,PLIBE,EXENT,1.0
50272,PLIBE,EXENT,1.0
50274,PLIBE,EXENT,1.0
50278,PLIBE,EXENT,1.0
50283,PLIBE,EXENT,1.0
50308,PLIBE,EXENT,1.0
50314,PLIBE,EXENT,1.0
50316,PLIBE,EXENT,1.0
50324,PLIBE,EXENT,1.0
50335,PLIBE,EXENT,1.0
50367,PLIBE,EXENT,1.0
50372,PLIBE,EXENT,1.0
50375,PLIBE,EXENT,1.0
50391,PLIBE,EXENT,1.0
50400,PLIBE,EXENT,1.0
50413,PLIBE,EXENT,1.0
50416,PLIBE,EXENT,1.0
50440,PLIBE,EXENT,1.0
50470,PLIBE,EXENT,1.0
50473,PLIBE,EXENT,1.0
50477,PLIBE,EXENT,1.0
50481,PLIBE,EXENT,1.0
50484,PLIBE,EXENT,1.0
50487,PLIBE,EXENT,1.0
50490,PLIBE,EXENT,1.0
50500,PLIBE,EXENT,1.0
50511,PLIBE,EXENT,1.0
50520,PLIBE,EXENT,1.0
50545,PLIBE,EXENT,1.0
2660,PLIBE,EXENT,1.0
2661,PLIBE,EXENT,1.0
2668,PLIBE,EXENT,1.0
2675,PLIBE,EXENT,1.0
2679,PLIBE,EXENT,1.0
2689,PLIBE,EXENT,1.0
2694,PLIBE,EXENT,1.0
2697,PLIBE,EXENT,1.0
2698,PLIBE,EXENT,1.0
2700,PLIBE,EXENT,1.0
2704,PLIBE,EXENT,1.0
2764,PLIBE,EXENT,1.0
2765,PLIBE,EXENT,1.0
2766,PLIBE,EXENT,1.0
2772,PLIBE,EXENT,1.0
2784,PLIBE,EXENT,1.0
2803,PLIBE,EXENT,1.0
2808,PLIBE,EXENT,1.0
2829,PLIBE,EXENT,1.0
2842,PLIBE,EXENT,1.0
2845,PLIBE,EXENT,1.0
2875,PLIBE,EXENT,1.0
2880,PLIBE,EXENT,1.0
2893,PLIBE,EXENT,1.0
2894,PLIBE,EXENT,1.0
2895,PLIBE,EXENT,1.0
2897,PLIBE,EXENT,1.0
2904,PLIBE,EXENT,1.0
2907,PLIBE,EXENT,1.0
2918,PLIBE,EXENT,1.0
2922,PLIBE,EXENT,1.0
2924,PLIBE,EXENT,1.0
2929,PLIBE,EXENT,1.0
50930,PLIBE,EXENT,1.0
50959,PLIBE,EXENT,1.0
50965,PLIBE,EXENT,1.0
50971,PLIBE,EXENT,1.0
50975,PLIBE,EXENT,1.0
50978,PLIBE,EXENT,1.0
50979,PLIBE,EXENT,1.0
50985,PLIBE,EXENT,1.0
50990,PLIBE,EXENT,1.0
51002,PLIBE,EXENT,1.0
51003,PLIBE,EXENT,1.0
51006,PLIBE,EXENT,1.0
51010,PLIBE,EXENT,1.0
21952,PLIBE,EXENT,1.0
50005,PLIBE,EXENT,1.0
50012,PLIBE,EXENT,1.0
50014,PLIBE,EXENT,1.0
50020,PLIBE,EXENT,1.0
50029,PLIBE,EXENT,1.0
50030,PLIBE,EXENT,1.0
50033,PLIBE,EXENT,1.0
50038,PLIBE,EXENT,1.0
2721,PLIBE,EXENT,1.0
2724,PLIBE,EXENT,1.0
2727,PLIBE,EXENT,1.0
2729,PLIBE,EXENT,1.0
2730,PLIBE,EXENT,1.0
2737,PLIBE,EXENT,1.0
2753,PLIBE,EXENT,1.0
2754,PLIBE,EXENT,1.0
50548,PLIBE,EXENT,1.0
50562,PLIBE,EXENT,1.0
50570,PLIBE,EXENT,1.0
50571,PLIBE,EXENT,1.0
50579,PLIBE,EXENT,1.0
50581,PLIBE,EXENT,1.0
50583,PLIBE,EXENT,1.0
50585,PLIBE,EXENT,1.0
50756,PLIBE,EXENT,1.0
50904,PLIBE,EXENT,1.0
50913,PLIBE,EXENT,1.0
2938,PLIBE,EXENT,1.0
2939,PLIBE,EXENT,1.0
2940,PLIBE,EXENT,1.0
2950,PLIBE,EXENT,1.0
2952,PLIBE,EXENT,1.0
2956,PLIBE,EXENT,1.0
2958,PLIBE,EXENT,1.0
2965,PLIBE,EXENT,1.0
2966,PLIBE,EXENT,1.0
2975,PLIBE,EXENT,1.0
2976,PLIBE,EXENT,1.0
2982,PLIBE,EXENT,1.0
2984,PLIBE,EXENT,1.0
2994,PLIBE,EXENT,1.0
2995,PLIBE,EXENT,1.0
