EJERCICIO,COD_INGRESO,ORDEN,PORCENTAJE,TIPO_INGRESO,TIPO,CLASE,CONCEPTO,SUBCONCEPTO,CODIGO_AXT,JURISDICCION,CUENTA
2013,221,1,100.0,P,17,5,1,8,,1110112000,111220100
2013,222,1,100.0,P,17,5,1,5,,1110112000,111220100
2013,223,1,100.0,P,17,5,1,13,,1110112000,111220100
2013,227,1,100.0,P,17,5,1,11,,1110112000,111220100
2013,228,1,100.0,P,17,5,1,12,,1110112000,111220100
2013,224,1,100.0,P,17,5,1,14,,1110112000,111220700
2013,230,1,100.0,P,17,5,1,15,,1110112000,111220100
2013,231,1,100.0,P,17,5,1,6,,1110112000,111220100
2013,98,1,55.0,P,12,2,3,0,,1110112000,111210124
2013,32,1,100.0,P,17,5,1,16,,1110112000,111220100
2013,33,1,50.0,P,12,6,1,0,,1110112000,111210101
2013,33,2,10.0,E,,,,,71005,,111210111
2013,33,3,20.0,E,,,,,71006,,111210111
2013,33,4,5.0,E,,,,,71008,,111210111
2013,33,5,15.0,E,,,,,71007,,111210111
2013,34,1,100.0,P,12,6,1,0,,1110112000,111210101
2013,96,3,80.0,P,12,6,5,0,,1110112000,111210101
2013,95,1,100.0,P,12,6,5,0,,1110112000,111210112
2013,90,1,100.0,E,,,,,71999,,111210122
2013,89,1,100.0,P,17,5,1,18,,1110112000,111220100
2013,93,1,100.0,P,37,5,2,1,,1110112000,111210113
2013,15,1,100.0,P,12,2,10,3,,1110112000,111210123
2013,35,1,100.0,P,17,5,1,19,,1110112000,111220100
2013,36,1,100.0,P,17,5,1,8,,1110112000,111220100
2013,37,1,80.0,P,12,1,6,0,,1110112000,111210124
2013,38,1,100.0,P,12,1,6,0,,1110112000,111210124
2013,96,2,20.0,E,,,,,71011,,111210112
2013,39,1,100.0,P,12,1,23,0,,1110112000,111210101
2013,40,1,100.0,P,12,2,3,0,,1110112000,111210101
2013,41,1,100.0,P,12,2,2,0,,1110114000,111210101
2013,43,1,55.0,P,12,1,19,2,,1110112000,111210101
2013,42,1,100.0,P,17,5,1,1,,1110112000,111210101
2013,44,1,100.0,P,12,9,3,0,,1110112000,111210101
2013,45,1,100.0,P,12,1,9,0,,1110112000,111210101
2013,46,1,100.0,P,12,9,2,0,,1110112000,111210101
2013,47,1,100.0,P,12,1,14,0,,1110112000,111210101
2013,49,1,100.0,P,12,1,17,2,,1110112000,111210101
2013,37,2,20.0,E,,,,,71015,,111210101
2013,48,1,100.0,P,12,1,20,0,,1110112000,111210101
2013,50,1,100.0,P,12,1,16,0,,1110112000,111210101
2013,51,1,75.0,P,12,1,21,0,,1110112000,111210101
2013,51,2,25.0,E,,,,,73021,,111210115
2013,52,1,50.0,P,12,1,16,0,,1110112000,111210101
2013,52,2,50.0,E,,,,,71010,,111210101
2013,53,1,100.0,P,12,1,19,1,,1110112000,111210101
2013,54,1,100.0,P,12,2,1,0,,1110112000,111210101
2013,55,1,100.0,P,12,2,12,0,,1110112000,111210101
2013,56,1,100.0,E,,,,,73003,,111210101
2013,57,1,100.0,P,12,6,6,0,,1110112000,111210101
2013,58,1,100.0,P,17,5,1,19,,1110112000,111220100
2013,59,1,100.0,P,12,2,11,0,,1110112000,111210101
2013,98,2,45.0,E,,,,,71012,,111221000
2013,60,1,100.0,P,12,2,5,0,,1110112000,111210101
2013,61,1,100.0,P,12,1,17,1,,1110112000,111210107
2013,62,1,100.0,P,12,2,5,0,,1110112000,111210101
2013,64,1,100.0,P,12,1,5,1,,1110112000,111210101
2013,65,1,100.0,P,12,1,19,1,,1110112000,111220100
2013,63,1,100.0,P,12,6,1,0,,1110112000,111210101
2013,66,1,50.0,P,12,6,1,0,,1110112000,111210101
2013,66,2,50.0,E,,,,,71008,,111210111
2013,67,1,100.0,E,,,,,71005,,111210111
2013,68,1,100.0,P,12,1,4,0,,1110112000,111210101
2013,69,1,100.0,P,12,9,2,0,,1110112000,111210101
2013,70,1,100.0,P,11,4,2,0,,1110112000,111210101
2013,71,1,100.0,P,12,1,17,3,,1110112000,111210101
2013,72,1,100.0,E,,,,,74018,,111210124
2013,2,1,100.0,P,12,2,10,1,,1110112000,111210101
2013,73,1,100.0,P,12,2,5,0,,1110112000,111210101
2013,74,1,100.0,P,12,1,2,0,,1110112000,111210101
2013,75,1,100.0,P,12,1,18,0,,1110112000,111210101
2013,76,1,100.0,E,,,,,71999,,111210101
2013,77,1,100.0,P,12,1,14,0,,1110112000,111210101
2013,78,1,100.0,P,12,9,2,0,,1110112000,111210101
2013,79,1,100.0,P,12,2,5,0,,1110112000,111210101
2013,92,1,100.0,P,11,4,4,0,,1110112000,111210101
2013,85,1,100.0,P,17,5,1,2,,1110112000,111210101
2013,91,1,100.0,P,11,4,5,0,,1110112000,111210113
2013,80,1,100.0,P,12,1,5,1,,1110112000,111210101
2013,81,1,100.0,P,12,1,5,2,,1110112000,111210101
2013,82,1,25.0,P,12,1,3,1,,1110112000,111210101
2013,82,2,75.0,P,12,1,3,3,,1110112000,111220900
2013,83,1,25.0,P,12,1,3,2,,1110112000,111210101
2013,83,2,75.0,P,12,1,3,4,,1110112000,111220900
2013,84,1,85.0,P,12,1,25,1,,1110112000,111210101
2013,84,2,15.0,P,12,1,25,2,,1110112000,111210101
2013,86,1,100.0,P,12,1,3,2,,1110112000,111210101
2013,87,1,100.0,P,12,1,15,0,,1110112000,111210101
2013,13,1,100.0,P,12,2,10,2,,1110112000,111210101
2013,1,1,100.0,E,,,,,71013,,111210101
2013,3,1,100.0,P,12,2,11,0,,1110112000,111210101
2013,4,1,100.0,P,12,1,17,4,,1110112000,111210101
2013,5,1,100.0,P,12,1,17,11,,1110112000,111210101
2013,6,1,100.0,P,12,1,17,5,,1110112000,111210101
2013,7,1,100.0,P,12,1,17,6,,1110112000,111210101
2013,8,1,100.0,P,12,1,17,7,,1110112000,111210101
2013,9,1,100.0,P,12,1,17,10,,1110112000,111210101
2013,10,1,100.0,P,12,1,17,8,,1110112000,111210101
2013,11,1,100.0,P,12,1,17,3,,1110112000,111210101
2013,12,1,100.0,P,12,1,17,9,,1110112000,111210101
2013,14,1,100.0,P,12,6,2,0,,1110112000,111210101
2013,94,1,100.0,P,33,1,2,0,,1110112000,111210101
2013,97,1,100.0,P,33,1,1,0,,1110112000,111210101
2013,216,1,100.0,P,16,2,3,0,,1110112000,111210101
2013,220,1,100.0,P,14,1,1,0,,1110112000,111210101
2013,226,1,100.0,P,17,2,1,1,,1110112000,111210101
2013,229,1,100.0,P,17,5,1,10,,1110112000,111210101
2013,232,1,100.0,P,12,6,8,0,,1110112000,111210101
2013,233,1,100.0,P,12,9,4,0,,1110112000,111210101
2013,225,1,100.0,P,12,9,3,0,,1110112000,111210101
2013,234,1,100.0,P,12,1,1,2,,1110112000,111210101
2013,235,1,100.0,E,,,,,72007,,111210101
2013,236,1,50.0,P,12,9,2,0,,1110112000,111210101
2013,236,2,50.0,E,,,,,72002,,111210101
2013,237,1,100.0,P,12,1,1,1,,1110112000,111210101
2013,238,1,100.0,P,12,2,8,0,,1110112000,111210101
2013,239,1,100.0,P,17,5,1,20,,1110112000,111210107
2013,16,1,100.0,P,12,1,3,3,,1110112000,111210101
2013,240,1,65.21,P,12,1,3,3,,1110112000,111210101
2013,240,2,21.74,P,12,1,3,1,,1110112000,111210101
2013,240,3,11.09,P,12,1,25,1,,1110112000,111210101
2013,240,4,1.96,P,12,1,25,2,,1110112000,111210101
2013,241,1,100.0,P,12,1,5,1,,1110112000,111210101
2013,242,1,86.96,P,12,1,1,1,,1110112000,111210101
2013,242,2,11.09,P,12,1,25,1,,1110112000,111210101
2013,242,3,1.95,P,12,1,25,2,,1110112000,111210101
2013,43,2,45.0,E,,,,,71012,,111221000
2013,243,1,100.0,P,12,6,1,0,,1110112000,111210101
2013,244,1,100.0,P,14,1,1,0,,1110112000,111210101
2013,17,1,100.0,P,11,4,6,0,,1110112000,111210113
2013,245,1,100.0,P,11,4,6,0,,1110112000,111210113
2013,246,1,100.0,P,17,5,1,21,,1110112000,111210101
2013,247,1,100.0,P,12,1,28,0,,1110112000,111210101
2013,248,1,100.0,P,12,9,5,0,,1110112000,111210101
2013,88,1,52.0,P,12,1,26,0,,1110112000,111210101
2013,88,2,48.0,E,,,,,71017,,111210101
2013,99,1,52.0,P,12,1,27,0,,1110112000,111210101
2013,99,2,48.0,E,,,,,71017,,111210101
2013,249,1,100.0,P,33,1,3,0,,1110112000,111210101
2013,250,1,100.0,P,12,1,29,0,,1110112000,111210101
2013,251,1,100.0,E,,,,,71018,,111210101
2013,252,1,100.0,P,12,6,9,0,,1110112000,111210101
2013,253,1,100.0,P,11,4,7,0,,1110112000,111210101
2013,254,1,55.0,P,12,6,1,0,,1110112000,111210101
2013,254,2,45.0,E,,,,,71012,,111221000
2013,255,1,55.0,P,12,6,2,0,,1110112000,111210101
2013,255,2,45.0,E,,,,,71012,,111221000
2014,213,1,100.0,P,11,4,1,0,,1110112000,111210113
2014,214,1,100.0,P,11,4,3,1,,1110112000,111210114
2014,215,1,100.0,P,11,4,3,4,,1110112000,111210115
2014,217,1,100.0,P,17,5,1,4,,1110112000,111220100
2014,218,1,100.0,P,11,4,3,2,,1110112000,111220400
2014,219,1,100.0,P,11,9,1,0,,1110112000,111210113
2014,221,1,100.0,P,17,5,1,8,,1110112000,111220100
2014,222,1,100.0,P,17,5,1,5,,1110112000,111220100
2014,223,1,100.0,P,17,5,1,13,,1110112000,111220100
2014,227,1,100.0,P,17,5,1,11,,1110112000,111220100
2014,228,1,100.0,P,17,5,1,12,,1110112000,111220100
2014,224,1,100.0,P,17,5,1,14,,1110112000,111220700
2014,230,1,100.0,P,17,5,1,15,,1110112000,111220100
2014,231,1,100.0,P,17,5,1,6,,1110112000,111220100
2014,98,1,55.0,P,12,2,3,0,,1110112000,111210124
2014,32,1,100.0,P,17,5,1,16,,1110112000,111220100
2014,33,1,50.0,P,12,6,1,0,,1110112000,111210101
2014,33,2,10.0,E,,,,,71005,,111210111
2014,33,3,20.0,E,,,,,71006,,111210111
2014,33,4,5.0,E,,,,,71008,,111210111
2014,33,5,15.0,E,,,,,71007,,111210111
2014,34,1,100.0,P,12,6,1,0,,1110112000,111210101
2014,96,3,80.0,P,12,6,5,0,,1110112000,111210101
2014,95,1,100.0,P,12,6,5,0,,1110112000,111210112
2014,90,1,100.0,E,,,,,71999,,111210122
2014,89,1,100.0,P,17,5,1,18,,1110112000,111220100
2014,93,1,100.0,P,37,5,2,1,,1110112000,111210113
2014,15,1,100.0,P,12,2,10,3,,1110112000,111210123
2014,35,1,100.0,P,17,5,1,19,,1110112000,111220100
2014,36,1,100.0,P,17,5,1,8,,1110112000,111220100
2014,37,1,80.0,P,12,1,6,0,,1110112000,111210124
2014,38,1,100.0,P,12,1,6,0,,1110112000,111210124
2014,96,2,20.0,E,,,,,71011,,111210112
2014,39,1,100.0,P,12,1,23,0,,1110112000,111210101
2014,40,1,100.0,P,12,2,3,0,,1110112000,111210101
2014,41,1,100.0,P,12,2,2,0,,1110114000,111210101
2014,43,1,55.0,P,12,1,19,2,,1110112000,111210101
2014,42,1,100.0,P,17,5,1,1,,1110112000,111210101
2014,44,1,100.0,P,12,9,3,0,,1110112000,111210101
2014,45,1,100.0,P,12,1,9,0,,1110112000,111210101
2014,46,1,100.0,P,12,9,2,0,,1110112000,111210101
2014,47,1,100.0,P,12,1,14,0,,1110112000,111210101
2014,49,1,100.0,P,12,1,17,2,,1110112000,111210101
2014,37,2,20.0,E,,,,,71015,,111210101
2014,48,1,100.0,P,12,1,20,0,,1110112000,111210101
2014,50,1,100.0,P,12,1,16,0,,1110112000,111210101
2014,51,1,75.0,P,12,1,21,0,,1110112000,111210101
2014,51,2,25.0,E,,,,,73021,,111210115
2014,52,1,50.0,P,12,1,16,0,,1110112000,111210101
2014,52,2,50.0,E,,,,,71010,,111210101
2014,53,1,100.0,P,12,1,19,1,,1110112000,111210101
2014,54,1,100.0,P,12,2,1,0,,1110112000,111210101
2014,55,1,100.0,P,12,2,12,0,,1110112000,111210101
2014,56,1,100.0,E,,,,,73003,,111210101
2014,57,1,100.0,P,12,6,6,0,,1110112000,111210101
2014,58,1,100.0,P,17,5,1,19,,1110112000,111220100
2014,59,1,100.0,P,12,2,11,0,,1110112000,111210101
2014,98,2,45.0,E,,,,,71012,,111221000
2014,60,1,100.0,P,12,2,5,0,,1110112000,111210101
2014,61,1,100.0,P,12,1,17,1,,1110112000,111210107
2014,62,1,100.0,P,12,2,5,0,,1110112000,111210101
2014,64,1,100.0,P,12,1,5,1,,1110112000,111210101
2014,65,1,100.0,P,12,1,19,1,,1110112000,111220100
2014,63,1,100.0,P,12,6,1,0,,1110112000,111210101
2014,66,1,50.0,P,12,6,1,0,,1110112000,111210101
2014,66,2,50.0,E,,,,,71008,,111210111
2014,67,1,100.0,E,,,,,71005,,111210111
2014,68,1,100.0,P,12,1,4,0,,1110112000,111210101
2014,69,1,100.0,P,12,9,2,0,,1110112000,111210101
2014,70,1,100.0,P,11,4,2,0,,1110112000,111210101
2014,71,1,100.0,P,12,1,17,3,,1110112000,111210101
2014,72,1,100.0,E,,,,,74018,,111210124
2014,2,1,100.0,P,12,2,10,1,,1110112000,111210101
2014,73,1,100.0,P,12,2,5,0,,1110112000,111210101
2014,74,1,100.0,P,12,1,2,0,,1110112000,111210101
2014,75,1,100.0,P,12,1,18,0,,1110112000,111210101
2014,76,1,100.0,E,,,,,71999,,111210101
2014,77,1,100.0,P,12,1,14,0,,1110112000,111210101
2014,78,1,100.0,P,12,9,2,0,,1110112000,111210101
2014,79,1,100.0,P,12,2,5,0,,1110112000,111210101
2014,92,1,100.0,P,11,4,4,0,,1110112000,111210101
2014,85,1,100.0,P,17,5,1,2,,1110112000,111210101
2014,91,1,100.0,P,11,4,5,0,,1110112000,111210113
2014,80,1,100.0,P,12,1,5,1,,1110112000,111210101
2014,81,1,100.0,P,12,1,5,2,,1110112000,111210101
2014,82,1,25.0,P,12,1,3,1,,1110112000,111210101
2014,82,2,75.0,P,12,1,3,3,,1110112000,111220900
2014,83,1,25.0,P,12,1,3,2,,1110112000,111210101
2014,83,2,75.0,P,12,1,3,4,,1110112000,111220900
2014,84,1,85.0,P,12,1,25,1,,1110112000,111210101
2014,84,2,15.0,P,12,1,25,2,,1110112000,111210101
2014,86,1,100.0,P,12,1,3,2,,1110112000,111210101
2014,87,1,100.0,P,12,1,15,0,,1110112000,111210101
2014,13,1,100.0,P,12,2,10,2,,1110112000,111210101
2014,1,1,100.0,E,,,,,71013,,111210101
2014,3,1,100.0,P,12,2,11,0,,1110112000,111210101
2014,4,1,100.0,P,12,1,17,4,,1110112000,111210101
2014,5,1,100.0,P,12,1,17,11,,1110112000,111210101
2014,6,1,100.0,P,12,1,17,5,,1110112000,111210101
2014,7,1,100.0,P,12,1,17,6,,1110112000,111210101
2014,8,1,100.0,P,12,1,17,7,,1110112000,111210101
2014,9,1,100.0,P,12,1,17,10,,1110112000,111210101
2014,10,1,100.0,P,12,1,17,8,,1110112000,111210101
2014,11,1,100.0,P,12,1,17,3,,1110112000,111210101
2014,12,1,100.0,P,12,1,17,9,,1110112000,111210101
2014,14,1,100.0,P,12,6,2,0,,1110112000,111210101
2014,94,1,100.0,P,33,1,2,0,,1110112000,111210101
2014,97,1,100.0,P,33,1,1,0,,1110112000,111210101
2014,216,1,100.0,P,16,2,3,0,,1110112000,111210101
2014,220,1,100.0,P,14,1,1,0,,1110112000,111210101
2014,226,1,100.0,P,17,2,1,2,,1110112000,111210101
2014,229,1,100.0,P,17,5,1,26,,1110112000,111210101
2014,232,1,100.0,P,12,6,8,0,,1110112000,111210101
2014,233,1,100.0,P,12,9,4,0,,1110112000,111210101
2014,225,1,100.0,P,12,9,3,0,,1110112000,111210101
2014,234,1,100.0,P,12,1,1,2,,1110112000,111210101
2014,235,1,100.0,E,,,,,72007,,111210101
2014,236,1,50.0,P,12,9,2,0,,1110112000,111210101
2014,236,2,50.0,E,,,,,72002,,111210101
2014,237,1,100.0,P,12,1,1,1,,1110112000,111210101
2014,238,1,100.0,P,12,2,8,0,,1110112000,111210101
2014,239,1,100.0,P,17,5,1,20,,1110112000,111210107
2014,16,1,100.0,P,12,1,3,3,,1110112000,111210101
2014,240,1,65.21,P,12,1,3,3,,1110112000,111210101
2014,240,2,21.74,P,12,1,3,1,,1110112000,111210101
2014,240,3,11.09,P,12,1,25,1,,1110112000,111210101
2014,240,4,1.96,P,12,1,25,2,,1110112000,111210101
2014,241,1,100.0,P,12,1,5,1,,1110112000,111210101
2014,242,1,86.96,P,12,1,1,1,,1110112000,111210101
2014,242,2,11.09,P,12,1,25,1,,1110112000,111210101
2014,242,3,1.95,P,12,1,25,2,,1110112000,111210101
2014,43,2,45.0,E,,,,,71012,,111221000
2014,243,1,100.0,P,12,6,1,0,,1110112000,111210101
2014,244,1,100.0,P,14,1,1,0,,1110112000,111210101
2014,17,1,100.0,P,11,4,6,0,,1110112000,111210113
2014,245,1,100.0,P,11,4,6,0,,1110112000,111210113
2014,246,1,100.0,P,17,5,1,21,,1110112000,111210101
2014,247,1,100.0,P,12,1,28,0,,1110112000,111210101
2014,248,1,100.0,P,12,9,5,0,,1110112000,111210101
2014,88,1,52.0,P,12,1,26,0,,1110112000,111210101
2014,88,2,48.0,E,,,,,71017,,111210101
2014,99,1,52.0,P,12,1,27,0,,1110112000,111210101
2014,99,2,48.0,E,,,,,71017,,111210101
2014,249,1,100.0,P,33,1,3,0,,1110112000,111210101
2014,250,1,100.0,P,12,1,29,0,,1110112000,111210101
2014,251,1,100.0,E,,,,,71018,,111210101
2014,252,1,100.0,P,12,6,9,0,,1110112000,111210101
2014,253,1,100.0,P,11,4,7,0,,1110112000,111210101
2014,254,1,55.0,P,12,6,1,0,,1110112000,111210101
2014,254,2,45.0,E,,,,,71012,,111221000
2014,255,1,55.0,P,12,6,2,0,,1110112000,111210101
2014,255,2,45.0,E,,,,,71012,,111221000
2014,256,1,65.21,P,12,1,3,3,,1110112000,111210101
2014,256,2,21.74,P,12,1,3,1,,1110112000,111210101
2014,256,3,11.09,P,12,1,25,1,,1110112000,111210101
2014,256,4,1.96,P,12,1,25,1,,1110112000,111210101
2014,257,1,100.0,P,12,1,5,1,,1110112000,111210101
2014,258,1,86.96,P,12,1,1,1,,1110112000,111210101
2014,258,2,11.09,P,12,1,25,2,,1110112000,111210101
2014,258,3,1.95,P,12,1,25,2,,1110112000,111210101
2017,80,1,100.0,P,12,1,5,1,,1110112000,111210101
2017,81,1,100.0,P,12,1,5,2,,1110112000,111210101
2017,82,1,25.0,P,12,1,3,1,,1110112000,111210101
2017,82,2,75.0,P,12,1,3,3,,1110112000,111220900
2017,83,1,25.0,P,12,1,3,2,,1110112000,111210101
2017,83,2,75.0,P,12,1,3,4,,1110112000,111220900
2017,84,1,85.0,P,12,1,25,1,,1110112000,111210101
2017,84,2,15.0,P,12,1,25,2,,1110112000,111210101
2017,86,1,100.0,P,12,1,3,2,,1110112000,111210101
2017,87,1,100.0,P,12,1,15,0,,1110112000,111210101
2017,13,1,100.0,P,12,2,10,2,,1110112000,111210101
2017,1,1,100.0,E,,,,,71013,,111210101
2017,3,1,100.0,P,12,2,11,0,,1110112000,111210101
2017,4,1,100.0,P,12,1,17,4,,1110112000,111210101
2017,5,1,100.0,P,12,1,17,11,,1110112000,111210101
2017,6,1,100.0,P,12,1,17,5,,1110112000,111210101
2017,7,1,100.0,P,12,1,17,6,,1110112000,111210101
2017,8,1,100.0,P,12,1,17,7,,1110112000,111210101
2017,9,1,100.0,P,12,1,17,10,,1110112000,111210101
2017,10,1,100.0,P,12,1,17,8,,1110112000,111210101
2017,11,1,100.0,P,12,1,17,3,,1110112000,111210101
2017,12,1,100.0,P,12,1,17,9,,1110112000,111210101
2017,14,1,100.0,P,12,6,2,0,,1110112000,111210101
2017,94,1,100.0,P,33,1,2,0,,1110112000,111210101
2017,97,1,100.0,P,33,1,1,0,,1110112000,111210101
2017,216,1,100.0,P,16,2,3,0,,1110112000,111210101
2017,220,1,100.0,P,14,1,1,0,,1110112000,111210101
2017,226,1,100.0,P,17,2,1,2,,1110112000,111210101
2017,229,1,100.0,P,17,5,1,26,,1110112000,111210101
2017,232,1,100.0,P,12,6,8,0,,1110112000,111210101
2017,233,1,100.0,P,12,9,4,0,,1110112000,111210101
2017,225,1,100.0,P,12,9,3,0,,1110112000,111210101
2017,234,1,100.0,P,12,1,1,2,,1110112000,111210101
2017,235,1,100.0,E,,,,,72007,,111210101
2017,236,1,50.0,P,12,9,2,0,,1110112000,111210101
2017,236,2,50.0,E,,,,,72002,,111210101
2017,237,1,100.0,P,12,1,1,1,,1110112000,111210101
2017,238,1,100.0,P,12,2,8,0,,1110112000,111210101
2017,239,1,100.0,P,17,5,1,20,,1110112000,111210107
2017,16,1,100.0,P,12,1,3,3,,1110112000,111210101
2017,240,1,65.21,P,12,1,3,3,,1110112000,111210101
2017,240,2,21.74,P,12,1,3,1,,1110112000,111210101
2017,240,3,11.09,P,12,1,25,1,,1110112000,111210101
2017,240,4,1.96,P,12,1,25,2,,1110112000,111210101
2017,241,1,100.0,P,12,1,5,1,,1110112000,111210101
2017,242,1,86.96,P,12,1,1,1,,1110112000,111210101
2017,242,2,11.09,P,12,1,25,1,,1110112000,111210101
2017,242,3,1.95,P,12,1,25,2,,1110112000,111210101
2017,43,2,45.0,E,,,,,71012,,111221000
2017,243,1,100.0,P,12,6,1,0,,1110112000,111210101
2017,244,1,100.0,P,14,1,1,0,,1110112000,111210101
2017,17,1,100.0,P,11,4,6,0,,1110112000,111210113
2017,245,1,100.0,P,11,4,6,0,,1110112000,111210113
2017,246,1,100.0,P,17,5,1,21,,1110112000,111210101
2017,247,1,90.0,P,12,1,28,0,,1110112000,111210101
2017,248,1,100.0,P,12,9,5,0,,1110112000,111210101
2017,88,1,52.0,P,12,1,26,0,,1110112000,111210101
2017,88,2,48.0,E,,,,,71017,,111210101
2017,99,1,52.0,P,12,1,27,0,,1110112000,111210101
2017,99,2,48.0,E,,,,,71017,,111210101
2017,249,1,100.0,P,33,1,3,0,,1110112000,111210101
2017,250,1,100.0,P,12,1,29,0,,1110112000,111210101
2017,251,1,100.0,E,,,,,71018,,111210101
2017,252,1,100.0,P,12,6,9,0,,1110112000,111210101
2017,253,1,100.0,P,11,4,7,0,,1110112000,111210101
2017,254,1,100.0,P,12,6,1,0,,1110112000,111210101
2017,255,1,55.0,P,12,6,2,0,,1110112000,111210101
2017,255,2,45.0,E,,,,,71012,,111221000
2017,256,1,65.21,P,12,1,3,3,,1110112000,111210101
2017,256,2,21.74,P,12,1,3,1,,1110112000,111210101
2017,256,3,11.09,P,12,1,25,1,,1110112000,111210101
2017,256,4,1.96,P,12,1,25,1,,1110112000,111210101
2017,257,1,100.0,P,12,1,5,1,,1110112000,111210101
2017,258,1,86.96,P,12,1,1,1,,1110112000,111210101
2017,258,2,11.09,P,12,1,25,2,,1110112000,111210101
2017,258,3,1.95,P,12,1,25,2,,1110112000,111210101
2017,259,1,100.0,P,12,2,10,1,,1110112000,111210101
2017,260,1,100.0,P,12,2,10,2,,1110112000,111210101
2017,261,1,100.0,P,12,2,8,0,,1110112000,111210101
2017,262,1,100.0,P,11,4,8,0,,1110112000,111210113
2017,263,1,100.0,P,12,6,1,0,,1110112000,111210114
2017,264,1,100.0,E,,,,,71019,,111220805
2017,247,2,10.0,E,,,,,71999,,111221000
2018,80,1,100.0,P,12,1,5,1,,1110112000,111210101
2018,81,1,100.0,P,12,1,5,2,,1110112000,111210101
2018,82,1,25.0,P,12,1,3,1,,1110112000,111210101
2018,82,2,75.0,P,12,1,3,3,,1110112000,111220900
2018,83,1,25.0,P,12,1,3,2,,1110112000,111210101
2018,83,2,75.0,P,12,1,3,4,,1110112000,111220900
2018,84,1,85.0,P,12,1,25,1,,1110112000,111210101
2018,84,2,15.0,P,12,1,25,2,,1110112000,111210101
2018,86,1,100.0,P,12,1,3,2,,1110112000,111210101
2018,87,1,100.0,P,12,1,15,0,,1110112000,111210101
2018,13,1,100.0,P,12,2,10,2,,1110112000,111210101
2018,1,1,100.0,E,,,,,71013,,111210101
2018,3,1,100.0,P,12,2,11,0,,1110112000,111210101
2018,4,1,100.0,P,12,1,17,4,,1110112000,111210101
2018,5,1,100.0,P,12,1,17,11,,1110112000,111210101
2018,6,1,100.0,P,12,1,17,5,,1110112000,111210101
2018,7,1,100.0,P,12,1,17,6,,1110112000,111210101
2018,8,1,100.0,P,12,1,17,7,,1110112000,111210101
2018,9,1,100.0,P,12,1,17,10,,1110112000,111210101
2018,10,1,100.0,P,12,1,17,8,,1110112000,111210101
2018,11,1,100.0,P,12,1,17,3,,1110112000,111210101
2018,12,1,100.0,P,12,1,17,9,,1110112000,111210101
2018,14,1,100.0,P,12,6,2,0,,1110112000,111210101
2018,94,1,100.0,P,33,1,2,0,,1110112000,111210101
2018,97,1,100.0,P,33,1,1,0,,1110112000,111210101
2018,216,1,100.0,P,16,2,3,0,,1110112000,111210101
2018,220,1,100.0,P,14,1,1,0,,1110112000,111210101
2018,226,1,100.0,P,17,2,1,2,,1110112000,111210101
2018,229,1,100.0,P,17,5,1,26,,1110112000,111210101
2018,232,1,100.0,P,12,6,8,0,,1110112000,111210101
2018,233,1,100.0,P,12,9,4,0,,1110112000,111210101
2018,225,1,100.0,P,12,9,3,0,,1110112000,111210101
2018,234,1,100.0,P,12,1,1,2,,1110112000,111210101
2018,235,1,100.0,E,,,,,72007,,111210101
2018,236,1,50.0,P,12,9,2,0,,1110112000,111210101
2018,236,2,50.0,E,,,,,72002,,111210101
2018,237,1,100.0,P,12,1,1,1,,1110112000,111210101
2018,238,1,100.0,P,12,2,8,0,,1110112000,111210101
2018,239,1,100.0,P,17,5,1,20,,1110112000,111210107
2018,16,1,100.0,P,12,1,3,3,,1110112000,111210101
2018,240,1,65.21,P,12,1,3,3,,1110112000,111210101
2018,240,2,21.74,P,12,1,3,1,,1110112000,111210101
2018,240,3,11.09,P,12,1,25,1,,1110112000,111210101
2018,240,4,1.96,P,12,1,25,2,,1110112000,111210101
2018,241,1,100.0,P,12,1,5,1,,1110112000,111210101
2018,242,1,86.96,P,12,1,1,1,,1110112000,111210101
2018,242,2,11.09,P,12,1,25,1,,1110112000,111210101
2018,242,3,1.95,P,12,1,25,2,,1110112000,111210101
2018,43,2,45.0,E,,,,,71012,,111221000
2018,243,1,100.0,P,12,6,1,0,,1110112000,111210101
2018,244,1,100.0,P,14,1,1,0,,1110112000,111210101
2018,17,1,100.0,P,11,4,6,0,,1110112000,111210113
2018,245,1,100.0,P,11,4,6,0,,1110112000,111210113
2018,246,1,100.0,P,17,5,1,21,,1110112000,111210101
2020,57,1,100.0,P,12,6,6,0,,1110112000,111210101
2020,58,1,100.0,P,17,5,1,19,,1110112000,111220100
2020,59,1,100.0,P,12,2,11,0,,1110112000,111210101
2020,60,1,100.0,P,12,2,5,0,,1110112000,111210101
2020,61,1,100.0,P,12,1,17,1,,1110112000,111210107
2020,62,1,100.0,P,12,2,5,0,,1110112000,111210101
2020,64,1,100.0,P,12,1,1,4,,1110112000,111210101
2020,65,1,100.0,P,12,1,19,1,,1110112000,111220100
2020,63,1,100.0,P,12,6,9,0,,1110112000,111210101
2020,66,1,50.0,P,12,6,1,0,,1110112000,111210101
2020,66,2,50.0,E,,,,,71008,,111210111
2020,67,1,100.0,E,,,,,71005,,111210111
2020,68,1,100.0,P,12,1,4,0,,1110112000,111210101
2020,69,1,100.0,P,12,9,2,0,,1110112000,111210101
2020,70,1,100.0,P,11,4,2,0,,1110112000,111210101
2020,71,1,100.0,P,12,1,17,3,,1110112000,111210101
2020,72,1,100.0,E,,,,,74018,,111210124
2020,2,1,100.0,P,12,2,10,1,,1110112000,111210101
