EJERCICIO,NRO_OP,CODIGO_DEDUC,COD_PROV,PORCENTAJE,IMPORTE,COD_ACTIV
2020,3914,3,2282,100.0,34710.74,HONOR
2020,3936,3,1876,100.0,331.32,VTABI
2020,3936,784,1876,100.0,485.62,APATR
2020,3937,3,1876,100.0,927.27,VTABI
2020,3937,784,1876,100.0,463.64,APATR
2020,3938,784,313,100.0,429.08,APATR
2020,3939,3,163,100.0,385.04,SERVI
2020,3939,784,163,100.0,619.52,APATR
2020,3940,3,163,100.0,1031.74,SERVI
2020,3940,784,163,100.0,515.87,APATR
2020,3941,3,163,100.0,465.55,SERVI
2020,3953,784,2606,100.0,556.6,APATR
2020,3954,784,2606,100.0,456.84,APATR
2020,3958,784,285,100.0,654.67,APATR
2020,3960,3,1735,100.0,450.78,SERVI
2020,3961,3,2301,100.0,4692.83,VTABI
2020,3961,784,2301,100.0,3770.41,APATR
2020,3963,3,2301,100.0,2740.49,VTABI
2020,3963,784,2301,100.0,1370.25,APATR
2020,3967,3,2319,100.0,5812.26,SERVI
2020,3967,784,2319,100.0,3333.13,APATR
2020,3968,784,1492,100.0,403.02,APATR
2020,3969,784,345,100.0,886.56,APATR
2020,4094,3,90,100.0,3221.95,VTABI
2020,4101,784,50023,100.0,1615.55,APATR
2020,4140,3,2209,100.0,877.14,VTABI
2020,4139,3,2209,100.0,826.02,VTABI
2020,4143,3,2209,100.0,412.58,VTABI
2020,4144,3,2334,100.0,187.92,SERVI
2020,4144,784,2334,100.0,520.96,APATR
2020,4145,3,2736,100.0,633.6,SERVI
2020,4145,784,2736,100.0,743.8,APATR
2020,4196,3,1266,100.0,151.78,SERVI
2020,4448,784,2330,100.0,416.43,APATR
2020,4451,3,2218,100.0,61.9,HONOR
2020,4604,3,1612,100.0,967.44,ALQUI
2020,4690,3,1876,100.0,1084.16,VTABI
2020,4690,784,1876,100.0,542.08,APATR
2020,4692,3,2301,100.0,552.79,VTABI
2020,4692,784,2301,100.0,749.83,APATR
2020,4725,3,2301,100.0,522.32,VTABI
2020,4732,784,2606,100.0,594.21,APATR
2020,4733,784,2606,100.0,596.64,APATR
2020,4734,784,1119,100.0,788.84,APATR
2020,4735,784,850,100.0,1209.69,APATR
2020,4737,3,850,100.0,2525.56,VTABI
2020,4737,784,850,100.0,1236.9,APATR
2020,4739,784,771,100.0,828.1,APATR
2020,4753,784,1958,100.0,1781.35,APATR
2020,4798,784,1943,100.0,623.4,APATR
2020,4801,3,88,100.0,1260.07,VTABI
2020,5050,3,1478,100.0,957.43,SERVI
2020,5118,3,2209,100.0,856.06,VTABI
2020,5315,784,89,100.0,475.94,APATR
2020,5808,784,1876,100.0,457.34,APATR
2020,5811,3,90,100.0,3327.14,VTABI
2020,5869,3,90,100.0,8061.86,VTABI
2020,5870,3,90,100.0,5323.05,VTABI
2020,6652,3,163,100.0,1835.69,SERVI
2020,6644,3,163,100.0,1835.69,SERVI
2020,6644,784,163,100.0,917.84,APATR
2020,6645,784,1629,100.0,516.53,APATR
2020,6652,784,163,100.0,917.84,APATR
2020,7779,3,917,100.0,449.93,VTABI
2020,7786,3,917,100.0,865.08,VTABI
2020,7786,784,917,100.0,432.54,APATR
2020,7866,3,50008,100.0,9686.58,EXENT
2020,7934,3,50008,100.0,26621.65,EXENT
2020,7859,3,50008,100.0,38637.94,EXENT
2020,7983,3,50008,100.0,201.53,EXENT
2020,7898,3,50008,100.0,3668.43,EXENT
2020,7865,3,50008,100.0,6548.06,EXENT
2020,7864,3,50008,100.0,2508.1,EXENT
2020,7966,3,50008,100.0,7534.76,EXENT
2020,7940,3,50008,100.0,5995.64,EXENT
2020,7879,3,50008,100.0,11221.31,EXENT
2020,7980,3,50008,100.0,1874.07,EXENT
2020,7958,3,50008,100.0,7549.89,EXENT
2020,7967,3,50008,100.0,2325.37,EXENT
2020,7955,3,50008,100.0,1804.08,EXENT
2020,7961,3,50008,100.0,26279.05,EXENT
2020,7943,3,50008,100.0,8345.75,EXENT
2020,7899,3,50008,100.0,1579.3,EXENT
2020,7952,3,50008,100.0,18531.84,EXENT
2020,7907,3,50008,100.0,17737.03,EXENT
2020,8002,784,160,100.0,454.38,APATR
2020,8010,3,879,100.0,262.13,VTABI
2020,8011,3,879,100.0,485.75,VTABI
2020,8455,784,1876,100.0,689.92,APATR
2020,8456,784,1876,100.0,566.68,APATR
2020,8459,784,1876,100.0,663.69,APATR
2020,8464,784,1876,100.0,737.72,APATR
2020,8465,3,1876,100.0,5600.49,VTABI
2020,8465,784,1876,100.0,2948.93,APATR
2020,8466,3,1876,100.0,3917.36,VTABI
2020,8466,784,1876,100.0,1958.68,APATR
2020,8467,3,1876,100.0,2939.34,VTABI
2020,8467,784,1876,100.0,1469.67,APATR
2020,8471,3,1876,100.0,1781.49,VTABI
2020,8471,784,1876,100.0,832.4,APATR
2020,8472,3,1876,100.0,1392.31,VTABI
2020,8472,784,1876,100.0,696.16,APATR
2020,8677,3,2646,100.0,6417.1,SERVI
2020,8677,784,2646,100.0,3880.25,APATR
2020,8738,3,527,100.0,279.67,SERVI
2020,8743,3,527,100.0,636.36,SERVI
2020,8749,784,850,100.0,746.28,APATR
2020,8853,784,1334,100.0,466.63,APATR
2020,8854,3,2156,100.0,1149.16,SERVI
2020,8854,784,2156,100.0,1246.28,APATR
2020,8855,3,1517,100.0,8218.78,LOCOB
2020,8855,784,1517,100.0,4781.09,APATR
2020,8861,784,917,100.0,827.27,APATR
2020,8862,3,90,100.0,1330.68,VTABI
2020,8864,784,2636,100.0,1115.7,APATR
2020,8868,3,2310,100.0,296.33,SERVI
2020,9369,784,1889,100.0,2145.45,APATR
2020,9394,784,2606,100.0,1346.92,APATR
2020,9397,784,313,100.0,440.75,APATR
2020,9401,3,1119,100.0,1945.03,SERVI
2020,9401,784,1119,100.0,1644.21,APATR
2020,9403,784,850,100.0,1027.43,APATR
2020,9408,784,771,100.0,1219.83,APATR
2020,9409,784,87,100.0,716.12,APATR
2020,9410,784,866,100.0,890.29,APATR
2020,9411,784,866,100.0,672.05,APATR
2020,9412,784,1876,100.0,1074.61,APATR
2020,9414,784,345,100.0,964.97,APATR
2020,9824,3,90,100.0,3190.42,VTABI
2020,10142,784,160,100.0,593.55,APATR
2020,10143,3,160,100.0,534.09,VTABI
2020,10143,784,160,100.0,577.67,APATR
2020,10173,784,2636,100.0,1168.52,APATR
2020,10180,3,160,100.0,395.96,VTABI
2020,10320,784,1334,100.0,1071.01,APATR
2020,10326,784,2595,100.0,515.5,APATR
2020,10336,3,1735,100.0,575.0,SERVI
2021,1790,3,1147,100.0,7825.13,VTABI
2021,1790,784,1147,100.0,3912.57,APATR
2021,1800,784,158,100.0,516.5,APATR
2021,1833,3,866,100.0,1272.79,VTABI
2021,1833,784,866,100.0,636.4,APATR
2021,1834,3,866,100.0,3094.37,VTABI
2021,1834,784,866,100.0,1547.19,APATR
2021,1835,3,866,100.0,2872.55,VTABI
2021,1835,784,866,100.0,1436.27,APATR
2021,1837,3,866,100.0,2324.77,VTABI
2021,1837,784,866,100.0,1162.38,APATR
2021,1838,3,866,100.0,2505.17,VTABI
2021,1838,784,866,100.0,1252.59,APATR
2021,1839,3,866,100.0,2546.64,VTABI
2021,1839,784,866,100.0,1273.32,APATR
2021,1840,3,866,100.0,3321.54,VTABI
2021,1840,784,866,100.0,1660.77,APATR
2021,1842,3,527,100.0,722.72,SERVI
2021,1842,784,527,100.0,1033.06,APATR
2021,1844,3,527,100.0,900.0,SERVI
2021,1844,784,527,100.0,412.89,APATR
2021,1845,3,527,100.0,2276.89,SERVI
2021,1845,784,527,100.0,1138.45,APATR
2021,1846,3,527,100.0,1292.56,SERVI
2021,1846,784,527,100.0,646.28,APATR
2021,1847,3,527,100.0,4624.79,SERVI
2021,1847,784,527,100.0,2312.4,APATR
2021,2564,784,313,100.0,615.36,APATR
2021,2565,784,313,100.0,498.17,APATR
2021,2567,784,332,100.0,2020.85,APATR
2021,2595,3,2777,100.0,603.56,SERVI
2021,2608,784,2772,100.0,1198.0,APATR
2021,2613,784,1876,100.0,1286.32,APATR
2021,2614,784,1840,100.0,1094.63,APATR
2021,2615,3,2825,100.0,2226.85,SERVI
2021,2615,784,2825,100.0,1785.12,APATR
2021,2617,784,527,100.0,430.0,APATR
2021,2619,784,850,100.0,2124.44,APATR
2021,2622,3,850,100.0,260.38,VTABI
2021,2625,3,850,100.0,438.05,VTABI
2021,2626,3,850,100.0,1196.52,VTABI
2021,2626,784,850,100.0,598.26,APATR
2021,2627,3,850,100.0,705.02,VTABI
2021,2628,3,850,100.0,491.5,VTABI
2021,2783,784,1478,100.0,472.15,APATR
2021,2804,3,2808,100.0,1944.79,VTABI
2021,2804,784,2808,100.0,3212.4,APATR
2021,2805,3,2808,100.0,12027.19,VTABI
2021,2805,784,2808,100.0,6013.6,APATR
2021,2807,784,866,100.0,651.15,APATR
2021,2810,784,866,100.0,651.15,APATR
2021,2812,784,866,100.0,927.97,APATR
2021,2813,3,866,100.0,3798.91,VTABI
2021,2813,784,866,100.0,1909.19,APATR
2021,2819,3,1440,100.0,3129.01,VTABI
2021,2824,3,1440,100.0,1261.98,VTABI
2021,2826,3,1440,100.0,2048.11,VTABI
2021,2827,3,1440,100.0,4334.91,VTABI
2021,2828,3,1440,100.0,3309.54,VTABI
2021,2831,3,1440,100.0,3830.4,VTABI
2021,2833,3,1440,100.0,2192.48,VTABI
2021,2839,3,866,100.0,2472.69,VTABI
2021,2839,784,866,100.0,1236.34,APATR
2021,2841,3,866,100.0,4594.18,VTABI
2021,2841,784,866,100.0,2297.09,APATR
2021,2843,3,866,100.0,244.14,VTABI
2021,2847,3,866,100.0,2793.82,VTABI
2021,2847,784,866,100.0,1396.91,APATR
2021,2849,3,866,100.0,1953.69,VTABI
2021,2849,784,866,100.0,976.85,APATR
2021,2851,3,866,100.0,3011.81,VTABI
2021,2851,784,866,100.0,1505.91,APATR
2021,2853,3,866,100.0,18029.86,VTABI
2021,2853,784,866,100.0,9014.93,APATR
2021,2855,3,866,100.0,8305.06,VTABI
2021,2855,784,866,100.0,4152.53,APATR
2021,2858,784,866,100.0,1105.75,APATR
2021,2960,784,117,100.0,898.76,APATR
2021,3001,3,917,100.0,2695.87,VTABI
2021,3001,784,917,100.0,1289.26,APATR
2021,3021,3,2809,100.0,11555.84,VTABI
2021,3021,784,2809,100.0,8017.92,APATR
2021,3079,3,441,100.0,492.52,VTABI
2021,3082,3,441,100.0,455.22,VTABI
2021,3084,3,441,100.0,500.28,VTABI
2021,3441,3,2001,100.0,870.85,VTABI
2021,3461,3,1001,100.0,44445.62,VTABI
2021,3461,784,1001,100.0,24462.81,APATR
2021,3696,784,917,100.0,1289.26,APATR
2021,3707,3,2518,100.0,497.92,LOCOB
2021,3707,784,2518,100.0,920.66,APATR
2021,3715,784,285,100.0,1560.6,APATR
2021,3717,784,866,100.0,1152.78,APATR
2021,3720,784,850,100.0,1400.0,APATR
2021,3721,3,850,100.0,2883.38,VTABI
2021,3721,784,850,100.0,1929.18,APATR
2021,3723,3,527,100.0,318.83,SERVI
2021,3723,784,527,100.0,831.12,APATR
2021,3725,784,1468,100.0,1545.84,APATR
2021,3726,784,1468,100.0,633.19,APATR
2021,3727,784,1876,100.0,1348.39,APATR
2021,3728,3,1876,100.0,1598.36,VTABI
2021,3728,784,1876,100.0,1690.78,APATR
2021,3735,3,395,100.0,3332.5,SERVI
2021,3735,784,395,100.0,1932.19,APATR
2021,3737,3,1235,100.0,600.91,SERVI
2021,3737,784,1235,100.0,450.42,APATR
2021,3740,784,2808,100.0,861.36,APATR
2021,3741,784,87,100.0,452.92,APATR
2021,3742,784,345,100.0,1389.11,APATR
2021,3743,784,345,100.0,925.21,APATR
2021,3744,3,345,100.0,1830.17,VTABI
2021,3744,784,345,100.0,840.77,APATR
2021,3745,3,345,100.0,1474.11,VTABI
2021,3745,784,345,100.0,737.05,APATR
2021,3746,784,89,100.0,722.38,APATR
2021,3751,3,771,100.0,1593.2,VTABI
2021,3751,784,771,100.0,2714.7,APATR
2021,3999,784,387,100.0,1387.19,APATR
2021,3991,784,50022,100.0,497.25,APATR
2021,4120,784,2428,100.0,6132.05,APATR
2021,4017,784,1259,100.0,717.88,APATR
2021,4120,3,2428,100.0,10920.69,SERVI
2021,4415,3,1858,100.0,452.47,SERVI
2021,4415,784,1858,100.0,504.55,APATR
2021,4416,3,1858,100.0,602.48,SERVI
2021,4435,3,866,100.0,4146.45,VTABI
2021,4435,784,866,100.0,2128.59,APATR
2021,4451,784,2833,100.0,1530.81,APATR
2021,4452,3,1468,100.0,2732.95,VTABI
2021,4452,784,1468,100.0,1427.44,APATR
2021,4982,784,313,100.0,1758.67,APATR
2021,4991,784,313,100.0,1758.67,APATR
2021,4995,784,87,100.0,880.64,APATR
2021,4998,3,90,100.0,14684.6,VTABI
2021,5017,3,1141,100.0,428.5,SERVI
2021,5070,784,2310,100.0,779.01,APATR
2021,5090,3,1735,100.0,3223.14,SERVI
2021,5090,784,1735,100.0,1611.57,APATR
2021,5969,784,313,100.0,482.71,APATR
2021,6390,784,158,100.0,806.22,APATR
2021,6393,784,313,100.0,1671.03,APATR
2021,6395,784,313,100.0,836.16,APATR
2021,6407,3,1492,100.0,794.17,SERVI
2021,6408,784,345,100.0,1597.68,APATR
2021,6410,3,1242,100.0,5467.37,VTABI
2021,6413,3,1242,100.0,2579.98,VTABI
2021,6425,3,1492,100.0,794.17,SERVI
2021,6426,3,850,100.0,2555.64,VTABI
2021,6426,784,850,100.0,2460.86,APATR
2021,6429,3,850,100.0,491.51,VTABI
2021,6431,784,285,100.0,1176.3,APATR
2021,6433,3,1440,100.0,3561.42,VTABI
2021,6438,3,1440,100.0,2179.34,VTABI
2021,6441,3,2301,100.0,2728.61,VTABI
2021,6441,784,2301,100.0,3495.25,APATR
2021,6805,784,379,100.0,445.15,APATR
2021,6808,3,279,100.0,2191.74,VTABI
2021,6808,784,279,100.0,991.74,APATR
2021,6809,3,279,100.0,1983.48,VTABI
2021,6809,784,279,100.0,991.74,APATR
2021,6810,3,279,100.0,991.73,VTABI
2021,6810,784,279,100.0,495.87,APATR
2021,6812,3,1141,100.0,1350.36,SERVI
2021,6937,784,1743,100.0,789.43,APATR
2021,6939,784,527,100.0,433.39,APATR
2021,6955,784,2096,100.0,614.05,APATR
2021,6962,784,2251,100.0,915.77,APATR
2021,7051,784,313,100.0,507.22,APATR
2021,8124,784,527,100.0,615.04,APATR
2021,8125,3,527,100.0,1144.2,SERVI
2021,8125,784,527,100.0,628.76,APATR
2021,8128,3,1735,100.0,1677.74,SERVI
2021,8128,784,1735,100.0,1323.13,APATR
2021,8129,3,1440,100.0,2113.05,VTABI
2021,8130,3,1440,100.0,2772.57,VTABI
2021,8131,3,1440,100.0,1541.85,VTABI
2021,8132,784,866,100.0,1379.09,APATR
2021,8134,784,1840,100.0,425.62,APATR
2021,8137,784,2319,100.0,540.41,APATR
2021,8138,3,2319,100.0,1944.2,SERVI
2021,8138,784,2319,100.0,1103.39,APATR
2021,8139,3,2319,100.0,4366.95,SERVI
2021,8139,784,2319,100.0,2183.47,APATR
2021,8140,784,87,100.0,2169.42,APATR
2021,8144,784,771,100.0,403.23,APATR
2021,8145,784,771,100.0,1545.45,APATR
2021,8146,3,771,100.0,1185.96,VTABI
2021,8146,784,771,100.0,2429.75,APATR
2021,8770,784,2586,100.0,820.77,APATR
2021,8771,784,2096,100.0,549.22,APATR
2021,8772,3,2925,100.0,2327.39,VTABI
2021,8787,784,2926,100.0,1247.59,APATR
2021,8788,3,2833,100.0,1173.95,VTABI
2021,8788,784,2833,100.0,2826.97,APATR
2021,8789,3,2833,100.0,2576.52,VTABI
2021,8789,784,2833,100.0,1288.26,APATR
2021,8790,3,1468,100.0,6145.4,VTABI
2021,8790,784,1468,100.0,3072.7,APATR
2021,8791,3,1876,100.0,2387.74,VTABI
2021,8791,784,1876,100.0,1128.1,APATR
2021,8792,784,866,100.0,964.82,APATR
2021,8793,784,866,100.0,819.34,APATR
2021,8795,3,866,100.0,1886.76,VTABI
2021,8795,784,866,100.0,984.95,APATR
2021,8799,3,2869,100.0,975.11,SERVI
2021,8800,3,866,100.0,3506.27,VTABI
2021,8800,784,866,100.0,2738.08,APATR
2021,8801,3,2869,100.0,365.88,SERVI
2021,8802,3,2869,100.0,909.17,SERVI
2023,2511,3,50008,100.0,418670.38,EXENT
2023,2451,3,50008,100.0,126729.2,EXENT
2023,2505,3,50008,100.0,39740.48,EXENT
2023,2523,3,50008,100.0,10668.38,EXENT
2023,2632,900,2873,100.0,11628.1,IVARI
2023,2840,3,1514,100.0,7542.98,VTABI
2023,2841,3,2869,100.0,14436.36,SERVI
2023,4533,3,866,100.0,6039.09,VTABI
2023,5253,3,2209,100.0,2013.9,VTABI
2023,5254,3,2209,100.0,3294.56,VTABI
2023,5748,3,3164,100.0,336875.47,VTABI
2023,6016,3,1977,100.0,993305.79,VTABI
2023,6882,3,2159,100.0,917.36,VTABI
2023,6990,3,1119,100.0,32314.05,SERVI
2023,7004,3,141,100.0,1018.35,VTABI
2023,7005,3,3166,100.0,34951.31,VTABI
2023,7140,3,85,100.0,2561.95,VTABI
2023,7154,3,879,100.0,4177.35,VTABI
2023,7164,3,171,100.0,396.69,VTABI
2023,7165,3,171,100.0,956.69,VTABI
2023,7173,3,441,100.0,305.12,VTABI
2023,7174,3,441,100.0,685.76,VTABI
2023,7176,3,441,100.0,677.86,VTABI
2023,7177,3,441,100.0,3150.88,VTABI
2023,8012,3,195,100.0,2325.22,VTABI
2023,8043,3,1514,100.0,35362.65,VTABI
2023,8044,3,2209,100.0,795.24,VTABI
2023,8086,3,2470,100.0,5751.06,VTABI
2023,8097,3,866,100.0,24432.58,VTABI
2023,8102,3,3163,100.0,11109.85,VTABI
2023,8111,3,3163,100.0,6656.6,VTABI
2023,8503,3,866,100.0,4943.88,VTABI
2023,8504,3,866,100.0,14025.36,VTABI
2023,8505,3,866,100.0,13227.27,VTABI
2023,8506,3,866,100.0,12816.0,VTABI
2023,8507,3,866,100.0,14447.57,VTABI
2023,8510,3,866,100.0,10414.42,VTABI
2023,8511,3,866,100.0,4202.64,VTABI
2023,8512,3,866,100.0,7457.33,VTABI
2023,8513,3,866,100.0,6726.16,VTABI
2023,8514,3,866,100.0,2262.88,VTABI
2023,8515,3,866,100.0,4076.51,VTABI
2023,8521,3,171,100.0,3024.3,VTABI
2023,8534,3,3139,100.0,412.19,VTABI
2023,8945,3,163,100.0,16892.56,SERVI
2023,9283,3,2640,100.0,9553.72,VTABI
2023,9549,3,2747,100.0,10400.0,VTABI
2023,9552,3,2966,100.0,5760.33,SERVI
2023,9562,3,866,100.0,3773.2,VTABI
2023,9563,3,866,100.0,5243.66,VTABI
2023,9564,3,866,100.0,7478.48,VTABI
2023,9565,3,866,100.0,16860.94,VTABI
2023,9566,3,866,100.0,1223.26,VTABI
2023,9567,3,866,100.0,12441.92,VTABI
2023,9569,3,1876,100.0,6028.93,VTABI
2023,9579,3,285,100.0,2204.25,VTABI
2023,9590,3,1943,100.0,6893.67,SERVI
2023,9591,3,1943,100.0,6467.44,SERVI
2023,11050,3,2310,100.0,2768.87,SERVI
2023,11053,3,879,100.0,5271.72,VTABI
2023,11055,3,3287,100.0,4411.9,SERVI
2023,11056,3,3287,100.0,702.48,SERVI
2023,11058,3,3287,100.0,367.77,SERVI
2023,11059,3,3287,100.0,352.06,SERVI
2023,11060,3,3287,100.0,438.85,SERVI
2023,11061,3,3287,100.0,1963.63,SERVI
2023,11074,3,117,100.0,2280.99,VTABI
2023,11076,3,117,100.0,5537.19,VTABI
2023,11091,3,1334,100.0,6024.95,VTABI
2023,11104,3,63,100.0,1918.9,VTABI
2023,11817,3,2833,100.0,18004.19,VTABI
2023,11832,3,90,100.0,8790.74,VTABI
2023,11834,3,2209,100.0,427.97,VTABI
2023,11840,3,3165,100.0,1829.85,VTABI
2023,11855,3,850,100.0,5165.1,VTABI
2023,11856,3,850,100.0,4525.03,VTABI
2023,11857,3,850,100.0,2541.03,VTABI
2023,11858,3,850,100.0,4958.68,VTABI
2023,11859,3,850,100.0,2172.23,VTABI
2023,13018,3,90,100.0,122650.28,VTABI
2023,13050,3,332,100.0,11487.27,VTABI
2023,13136,3,1514,100.0,21902.48,VTABI
2023,13162,3,2869,100.0,398.18,SERVI
2023,13316,3,332,100.0,21487.57,VTABI
2024,123,3,3322,100.0,4549.11,VTABI
2024,693,3,441,100.0,2555.16,VTABI
2024,1498,3,3163,100.0,25217.57,VTABI
2024,1347,3,3274,100.0,18099.01,VTABI
2024,1581,3,527,100.0,82616.37,SERVI
2024,1584,3,1253,100.0,7920.58,VTABI
2024,1585,3,3246,100.0,3505.73,VTABI
2024,1586,3,125,100.0,1984.57,VTABI
2024,1588,3,285,100.0,27711.37,VTABI
2024,1589,3,285,100.0,20632.36,VTABI
2024,1590,3,1977,100.0,375.86,VTABI
2024,1591,3,90,100.0,2470.41,VTABI
2024,1592,3,90,100.0,4175.94,VTABI
2024,1593,3,90,100.0,38005.48,VTABI
2024,1594,3,90,100.0,37983.48,VTABI
2024,1613,3,332,100.0,11690.14,VTABI
2024,1617,3,2663,100.0,111305.45,VTABI
2024,1640,3,1119,100.0,18879.34,SERVI
2024,1654,3,612,100.0,1944.63,VTABI
2024,1655,3,612,100.0,1892.56,VTABI
2024,1658,3,1876,100.0,28136.71,VTABI
2024,1660,3,1334,100.0,8068.74,VTABI
2024,1663,3,3322,100.0,1300.58,VTABI
2024,1664,3,3322,100.0,12840.21,VTABI
2024,1665,3,2663,100.0,2479.33,VTABI
2024,1666,3,2663,100.0,22235.49,VTABI
2024,1672,3,1259,100.0,419.84,VTABI
2024,1673,3,1259,100.0,926.01,VTABI
2024,1678,3,612,100.0,1004.96,VTABI
2024,1684,3,160,100.0,2119.98,VTABI
2024,1687,3,3262,100.0,2136.99,VTABI
2024,1701,3,2209,100.0,250.97,VTABI
2024,1897,3,2142,100.0,4413.22,SERVI
2024,1899,3,1858,100.0,1334.71,SERVI
2024,1901,3,1858,100.0,758.68,SERVI
2024,1904,3,1514,100.0,105173.55,VTABI
2024,1955,3,1489,100.0,1415.63,SERVI
2024,2395,3,2209,100.0,5850.52,VTABI
2024,2256,3,163,100.0,9460.5,SERVI
2024,2396,3,2209,100.0,616.46,VTABI
2024,2397,3,2209,100.0,9368.54,VTABI
2024,2398,3,2209,100.0,10240.71,VTABI
2024,2399,3,2209,100.0,20076.74,VTABI
2024,2400,3,2209,100.0,11721.14,VTABI
2024,2401,3,2209,100.0,6270.82,VTABI
2024,2402,3,2209,100.0,26342.1,VTABI
2024,2403,3,3165,100.0,11668.74,VTABI
2024,2411,3,3165,100.0,37513.08,VTABI
2024,2413,3,3165,100.0,12483.47,VTABI
2024,2415,3,3165,100.0,37167.11,VTABI
2024,2416,3,3165,100.0,32991.65,VTABI
2024,2417,3,3165,100.0,13259.51,VTABI
2024,2419,3,3165,100.0,30530.36,VTABI
2024,2420,3,3165,100.0,27437.36,VTABI
2024,2421,3,3165,100.0,32133.86,VTABI
2024,2456,3,2966,100.0,25734.71,SERVI
2024,2477,3,90,100.0,37953.88,VTABI
2024,2478,3,2330,100.0,1108.2,VTABI
2024,2492,3,2330,100.0,1034.74,VTABI
2024,2542,3,1879,100.0,1187.44,VTABI
2024,2544,3,2747,100.0,24800.0,VTABI
2024,2553,3,2330,100.0,1265.49,VTABI
2024,2599,3,879,100.0,21453.83,VTABI
2024,2601,3,3287,100.0,1421.48,SERVI
2024,3013,3,850,100.0,17740.94,VTABI
2024,3061,3,285,100.0,1384.99,VTABI
2024,3084,3,125,100.0,10903.65,VTABI
2024,3184,3,3163,100.0,26825.75,VTABI
2024,3187,3,2476,100.0,28016.53,SERVI
2024,3189,3,2498,100.0,64301.64,SERVI
2024,3508,3,3003,100.0,31404.96,SERVI
2024,3618,3,3262,100.0,20645.39,VTABI
2024,3670,3,2310,100.0,646.8,SERVI
2024,3675,3,879,100.0,4932.71,VTABI
2024,3676,3,879,100.0,1854.55,VTABI
2024,3677,3,879,100.0,331.74,VTABI
2024,3678,3,879,100.0,260.99,VTABI
2024,3681,3,879,100.0,1719.0,VTABI
2024,3710,3,688,100.0,1937.19,VTABI
2024,3712,3,688,100.0,2049.58,VTABI
2024,3714,3,688,100.0,1709.09,VTABI
2024,3985,3,1876,100.0,16317.57,VTABI
2024,3986,3,1876,100.0,1441.32,VTABI
2024,3987,3,1876,100.0,36789.72,VTABI
2024,3988,3,1876,100.0,13154.71,VTABI
2024,3989,3,2833,100.0,5894.29,VTABI
2024,3991,3,1468,100.0,25862.94,VTABI
2024,3992,3,1468,100.0,466.12,VTABI
2024,3993,3,866,100.0,23506.21,VTABI
2024,3994,3,866,100.0,11248.72,VTABI
2024,3995,3,866,100.0,17067.13,VTABI
2024,3996,3,2869,100.0,5480.46,SERVI
2024,3997,3,2869,100.0,1561.99,SERVI
2024,4018,3,2966,100.0,35734.71,SERVI
2024,4035,3,171,100.0,22373.55,VTABI
2024,4118,3,3165,100.0,12895.08,VTABI
2024,4119,3,3165,100.0,36960.37,VTABI
2024,4120,3,3165,100.0,20356.63,VTABI
2024,4123,3,3165,100.0,29727.03,VTABI
2024,4126,3,3165,100.0,26422.51,VTABI
2024,4127,3,3165,100.0,15300.39,VTABI
2024,4129,3,3165,100.0,25404.19,VTABI
2024,4133,3,1235,100.0,15897.42,SERVI
2024,4138,3,3262,100.0,2509.59,VTABI
2024,4141,3,1858,100.0,4942.15,SERVI
2024,4142,3,1858,100.0,942.15,SERVI
2024,4144,3,2663,100.0,6152.92,VTABI
2024,4145,3,2663,100.0,21407.6,VTABI
2024,4147,3,1977,100.0,23306.74,VTABI
2024,4196,3,717,100.0,1136.14,VTABI
2024,4200,3,3322,100.0,3569.43,VTABI
2024,4201,3,2869,100.0,11370.46,SERVI
2024,4202,3,441,100.0,714.1,VTABI
2024,4204,3,441,100.0,273.86,VTABI
2024,4205,3,441,100.0,8654.11,VTABI
2024,4206,3,441,100.0,329.92,VTABI
2024,4207,3,2869,100.0,2450.64,SERVI
2024,4208,3,2869,100.0,11880.0,SERVI
2024,4209,3,2209,100.0,12914.37,VTABI
2024,4210,3,2209,100.0,10968.87,VTABI
2024,4216,3,3003,100.0,31404.96,SERVI
2024,4217,3,1259,100.0,1469.18,VTABI
2024,4218,3,1259,100.0,913.68,VTABI
2024,4219,3,160,100.0,6726.05,VTABI
2024,4220,3,160,100.0,6726.05,VTABI
2024,4221,3,160,100.0,2215.71,VTABI
2017,3158,3,1849,100.0,226.45,SERVI
2017,3857,3,50008,100.0,270.66,EXENT
2017,4088,3,1196,100.0,3247.21,LOCOB
2017,4088,784,1196,100.0,1923.61,APATR
2017,4159,3,63,100.0,475.88,VTABI
2017,4159,784,63,100.0,434.52,APATR
2017,5376,3,90,100.0,672.91,VTABI
2017,5391,3,63,100.0,6160.26,VTABI
2017,5391,784,63,100.0,3187.53,APATR
2017,5522,784,313,100.0,514.71,APATR
2017,6052,3,1147,100.0,10661.44,VTABI
2017,6052,784,1147,100.0,6330.72,APATR
2017,6054,3,1147,100.0,13540.17,VTABI
2017,6054,784,1147,100.0,6770.08,APATR
2017,6055,3,2181,100.0,58.51,VTABI
2017,6056,3,2181,100.0,129.26,VTABI
2017,6158,3,911,100.0,1004.96,SERVI
2017,6158,784,911,100.0,502.48,APATR
2017,6161,3,1849,100.0,722.31,SERVI
2017,6470,3,50008,100.0,1877.91,EXENT
2017,7040,3,1849,100.0,1222.84,SERVI
2017,7309,3,1196,100.0,494.48,LOCOB
2017,7311,3,1196,100.0,404.12,LOCOB
2017,7314,3,1196,100.0,7643.94,LOCOB
2017,7314,784,1196,100.0,3821.97,APATR
2017,7550,3,2181,100.0,184.05,VTABI
