EJERCICIO,DELEG_SOLIC,NRO_SOLIC,NRO_COTI,COD_PROV,NRO_ADJUDIC,ITEM_REAL,NRO_ALTER,DESCRIPCION,COSTO_UNITARIO,ESPEC_TEC,CANTIDAD,CANT_ADJ,CANT_COTI,OBSERVACIONES,NRO_LLAMADO,PRECIO_MAXIMO
2026,1,501,472,866,469,12,0,ANTIEMETICO - METOCLOPRAMIDA  AMPOLLA - PRESENTACION 2 ML.,540.0,C,1100.0,1100.0,1100.0,,1,0.0
2026,1,501,472,866,469,13,0,ANALGESICOS - DIPIRONA -AMPOLLA 2 ML,648.0,C,500.0,500.0,500.0,,1,0.0
2026,1,501,472,866,469,14,0,ANTIASMATICO ANTIALERGICO - SALMETEROL + FLUTICASONA  25/125 MCG,23940.0,C,1.0,1.0,1.0,,1,0.0
2026,1,501,472,866,469,15,0,ANTIEMETICO - ONDANSETRON 8 MG,1080.0,C,30.0,30.0,30.0,,1,0.0
2026,1,501,472,866,469,16,0,ANTIINFLAMATORIO - DICLOFENAC COMPRIMIDOS 75 ML,40.68,C,1995.0,1995.0,1995.0,,1,0.0
2026,1,501,472,866,469,17,0,BUDESONIDA + FORMOTEROL AEROSOL(160 mcg/45MCG 150 dosis - BUDESONIDA + FORMOTEROL CAPSULAS X 120,59076.05,C,2.0,2.0,2.0,,1,0.0
2026,1,501,472,866,469,18,0,ANALGESICOS - PARACETAMOL COMPRIMIDO 500 MG.,48.42,C,1000.0,1000.0,1000.0,,1,0.0
2026,1,501,472,866,469,19,0,DIURETICOS - HIDROCLOROTIAZIDA COMPRIMIDOS 25 MG,120.44,C,990.0,990.0,990.0,,1,0.0
2026,1,501,472,866,469,20,0,ANESTESICO LOCAL - LIDOCAINA 2% SIN EPINEFRINA S/C - AMPOLLA  5 CC.,702.0,C,45.0,45.0,45.0,,1,0.0
2026,1,501,472,866,469,21,0,MICONAZOL + BETAMETASONA+ GENTAINA CREA X 20 GR - MICONAZOL + BETAMETASONA+ GENTAINA CREMA X 20 GR,2565.0,C,30.0,30.0,30.0,,1,0.0
2026,1,501,472,866,469,22,0,ANTICOAGULANTE - ENOXAPARINA  20 MG JERINGA PRELL X 10,83790.0,C,1.0,1.0,1.0,,1,0.0
2026,1,501,472,866,469,23,0,ANTICOAGULANTE - ENOXAPARINA 40 MG JERINGA PRELL X 10,109440.0,C,2.0,2.0,2.0,,1,0.0
2026,1,501,472,866,469,24,0,HIPOTENSOR - ENALAPRIL 10mg. COMP,49.46,C,1980.0,1980.0,1980.0,,1,0.0
2026,1,501,472,866,469,25,0,HIERRO - SULFATO FERROSO  200 MG.,74.84,C,990.0,990.0,990.0,,1,0.0
2026,1,501,472,866,469,26,0,"OXITOCINA 10 UI, NEOSTIGMINA 0,5 MG AMP, ATORVASTATIN 20 MG COMP. - OXITOCINA 10 UI, AMPOLLAS",396.68,C,300.0,300.0,300.0,,1,0.0
2026,1,501,472,866,469,27,0,IODURO DE POTASIO - CLORURO DE POTASIO AMPOLLAS X 200 Y FENITOINA AMPOLLAS X 100,702.0,C,300.0,300.0,300.0,,1,0.0
2026,1,501,472,866,469,28,0,PATTOGAMMA - T 250 mg. - INMUNOGOBULINA HNA R02 250 mg.,170200.0,C,2.0,2.0,2.0,,1,0.0
2026,1,502,473,3163,470,1,0,CAMARA CCTV HIKVISION BULLET - CAMARA CCTV HIKVISION BULLET,239434.8,C,3.0,3.0,3.0,,1,0.0
2026,1,503,474,117,471,1,0,Pote Nat. 1/4 kg - Pote Nat. 1/2 kg (Genérico): BEMIS x 100.,7250.01,C,10.0,10.0,10.0,,1,0.0
2026,1,503,474,117,471,2,0,ARTICULOS DE LIBRERIA - ARTICULOS DE LIBRERIA (Genérico): Tapa BEMIS T88 x 100.,3300.0,C,10.0,10.0,10.0,,1,0.0
2026,1,504,475,3075,472,1,0,LAVANDINA - LAVANDINA (GENERICO): CONCETRADA MC X 5.,4900.0,C,2.0,2.0,2.0,,1,0.0
2026,1,504,475,3075,472,2,0,FUENTON - FUENTON (Genérico): 54 LTS. SINA.,11412.72,C,1.0,1.0,1.0,,1,0.0
2026,1,504,475,3075,472,3,0,SHAMPOO - SHAMPOO (GENERICO): PLUSBELLE X 1LT NATURAL.,4540.31,C,1.0,1.0,1.0,,1,0.0
2026,1,504,475,3075,472,4,0,ARTICLOS DE FERRETERIA - ARTICLOS DE FERRETERIA (Genérico): CANASTO PARA ROPA CALADO 40 LTS.,10055.04,C,1.0,1.0,1.0,,1,0.0
2026,1,713,670,2110,668,1,0,GASISTA TRABAJOS EN GENERAL - GASISTA TRABAJOS EN GENERAL (Genérico)Instalar calefactor y taponar cuarto bocas de gas.,130000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,539,509,877,505,1,0,SERVICIO DE GRABACION - SERVICIO DE GRABACION (Genérico) Y EDICION DE SECCIONES DURANTE EL AÑO,55000.0,C,30.0,30.0,30.0,,1,0.0
2026,1,540,510,127,506,1,0,SERVICIO DE MONITOREO SATELITAL - SERVICIO DE MONITOREO SATELITAL (Genérico) MENSUAL DE ALARMA,26000.0,C,12.0,12.0,12.0,,1,0.0
2026,1,350,352,2704,507,1,0,"SERVICIOS TECNICOS Y PROFESIONALES - SERVICIOS TECNICOS Y PROFESIONALES (Genérico)
A partir del 01 de enero hasta el 30 de junio 2026, percibiendo la suma de:
- $ 919.291.68 mensual, 108horas mensuales.
- $ 200.000 mensual , en concepto de guardias.",1119291.68,C,6.0,6.0,6.0,,1,0.0
2026,1,542,512,2654,509,1,0,CHIPS MONITOREO FILM - CHIPS MONITOREO FILM MEDICIONES PARA PERSONAL TECNICO Y PROFESIONALES QUE ESTAN EN EXPOSICION RAYOS X,28182.0,C,90.0,90.0,90.0,,1,0.0
2026,1,542,512,2654,509,2,0,DISTRIBUCION DE CORREOS - SERVICIO DE CARTA CERTIFICADA ENVIO DE CHIPS FILM,19490.0,C,6.0,6.0,6.0,,1,0.0
2026,1,543,513,2133,510,1,0,REPARACION Y MANTENIMIENTO DE PROCESADORA DE PELIC. RADIOGRAFICAS Y TOMOGRAFO - SERVICIO MENSUAL MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA EL TOMOGRAFO MARCA NEUSOFT MODELO NEUVIZ ACE SP (32)  CORRESPONDIENTE AL PERIODO 01/01/26 AL 31/03/2026,1466327.0,C,3.0,3.0,3.0,,1,0.0
2026,1,369,586,400,583,1,0,"PUBLICIDAD RADIAL - PUBLICIDAD RADIAL- Corresponde contratacion desde 01 de enero del 2026 hasta el 31 de diciembre del mismo ejercicio, percibiendo una suma mensual de $ 90.000",90000.0,C,12.0,12.0,12.0,,1,0.0
2026,1,269,265,90,597,1,0,"ACEITE COMESTIBLE - TIPO MEZCLA - ENVASE PLASTICO - CAPACIDAD X 1 LT.
x 900 gr
MARCA MAROLIO, MOLTO 
FINANCIADO",1783.9,C,5300.0,5300.0,5300.0,,1,0.0
2026,1,269,265,90,597,2,0,"ACEITE COMESTIBLE - TIPO GIRASOL - ENVASE BOTELLA DE PLASTICO - CAPACIDAD 1 LT.
x 900 gr
LEGITIMO . MAROLIO, MOLTO 
FINANCIADO",2014.6,C,5300.0,5300.0,5300.0,,1,0.0
2026,1,269,265,90,597,3,0,"FIDEOS SECOS - TIPO GUISERO - ENVASE PAQUETE - CAPACIDAD 500 GRS
SANTA ISABEL, DON BERNABEU 
FINANCIADO",473.9,C,8000.0,8000.0,8000.0,,1,0.0
2026,1,269,265,90,597,4,0,"FIDEOS SECOS - TIPO SECO VARIEDAD LARGO - ENVASE PAQUETE - CAPACIDAD X 500 GRS.
SANTA ISABEL - DON BERNABEU 
FINANCIADO",473.9,C,8000.0,8000.0,8000.0,,1,0.0
2026,1,269,265,90,597,5,0,"ARROZ - TIPO GRANO LARGO BLANCO - ENVASE BOLSA PLASTICA - CAPACIDAD POR KILO
DOS CHINOS, PRIMOR 
FINANCIADO",686.3,C,8800.0,8800.0,8800.0,,1,0.0
2026,1,269,265,90,597,6,0,"AZUCAR - TIPO ""A"" COMUN - ESTADO BLANCA MOLIDA - PRESENTACION BOLSA DE POLIETILENO X 1000 GRS. 1° marca
MK, MAROLIO, AZUCEL 
FINANCIADO",810.0,C,8800.0,8800.0,8800.0,,1,0.0
2026,1,269,265,90,597,7,1,"LECHE EN POLVO - LECHE EN POLVO (GENERICO)
Entera Vitamina A y D 1° marca
MK,ARO, MOLICO 
FINANCIADO",5099.9,C,4500.0,4500.0,4500.0,,1,0.0
2026,1,269,265,90,597,8,0,"LECHE LARGA VIDA - LECHE LARGA VIDA (Genérico)
1 lt caja tetra brick 1° marca
ARMONIA, LA ANGELITA 
FINANCIADO",1059.0,C,10500.0,10500.0,10500.0,,1,0.0
2026,1,269,265,90,597,9,0,"HARINA DE TRIGO - TIPO COMUN  000 - PRESENTACION PAQUETE X 1 KG.
paquete clásico
MAROLIO, MK, SAN REMO 
FINANCIADO",483.6,C,7500.0,7500.0,7500.0,,1,0.0
2026,1,269,265,90,597,10,0,"Polenta  cocción rápida - Polenta  cocción rápida (Genérico)
PIANO 
FINANCIADO",342.9,C,4500.0,4500.0,4500.0,,1,0.0
2026,1,269,265,90,597,11,0,"PURE DE TOMATE - PURE DE TOMATE (Genérico)
x 520 gr tetra brick 1° marca
SANTA ISABEL, NOEL 
FINANCIADO",493.3,C,7000.0,7000.0,7000.0,,1,0.0
2026,1,269,265,90,597,12,0,"YERBA MATE X 500GRS. - YERBA MATE X 500GRS. (Genérico)
1° marca
MK, LA TRANQUERA 
FINANCIADO",943.6,C,2500.0,2500.0,2500.0,,1,0.0
2026,1,269,265,90,597,13,0,"MERMELADA - MERMELADA (GENERICO)
x 454 gr  frasco 1° marca
DULCOR, CRIETA 
FINANCIADO",733.6,C,2800.0,2800.0,2800.0,,1,0.0
2026,1,269,265,90,597,14,0,"ARVEJAS - ARVEJAS (GENERICO)
x 340 gr lata
MAROLIO , MK 
FINANCIADO",369.0,C,3500.0,3500.0,3500.0,,1,0.0
2026,1,269,265,90,597,15,0,"LENTEJA - LENTEJA (Genérico)
entera paquete x 400 gr
MAROLIO- MK 
FINANCIADO",719.3,C,4500.0,4500.0,4500.0,,1,0.0
2026,1,21,23,2804,22,1,0,Alimentos para persomas - Alimentos para persomas (Genérico) VERDURAS Y FRUTAS,1500000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,47,24,57,24,1,0,SERVICIO DE IMPRESION - SERVICIO DE IMPRESION (GENERICO): TALONARIOS PLANILLA INFORMACION.,250.0,C,100.0,100.0,100.0,,1,0.0
2026,1,47,24,57,24,2,0,SERVICIO DE IMPRESION - SERVICIO DE IMPRESION (Genérico): PLANILLA DONANTE.,210.0,C,100.0,100.0,100.0,,1,0.0
2026,1,47,24,57,24,3,0,SERVICIO DE IMPRESION - SERVICIO DE IMPRESION (Genérico): CUESTIONARIO CONFIDENCIAL.,180.0,C,100.0,100.0,100.0,,1,0.0
2026,1,47,24,57,24,4,0,SERVICIO DE IMPRESION - SERVICIO DE IMPRESION - PLANILLAS DE DERIVACION TRASLADOS,220.0,C,100.0,100.0,100.0,,1,0.0
2026,1,46,26,2427,26,1,0,MANO DE OBRA - MANO DE OBRA  (Genérico): CAMBVIO DE PREFOSTATO (FARMACIA).,55000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,45,28,216,28,1,0,BOLSA DE RESIDUOS - DIMENSION 45 X 60X100 VERDES.,7000.0,C,8.0,8.0,8.0,,1,0.0
2026,1,45,28,216,28,2,0,BOLSA DE RESIDUOS - DIMENSION 45 X 60X 100 ROJAS.,1600.0,C,8.0,8.0,8.0,,1,0.0
2026,1,45,28,216,28,3,0,BOLSA DE RESIDUOS - DIMENSION 60 X 90X80 ROJAS.,10800.0,C,7.0,7.0,7.0,,1,0.0
2026,1,45,28,216,28,4,0,BOLSA DE RESIDUOS - BOLSA DE RESIDUOS (GENERICO): 80X110X50.,1600.0,C,8.0,8.0,8.0,,1,0.0
2026,1,269,265,90,597,16,0,"GALLETITAS SALVADO (INDIVIDUAL) - GALLETITAS SALVADO (INDIVIDUAL) (Genérico)
Sandwich x 3 paquetes 315 gr
MK- ARO 
FINANCIADO",679.9,C,2800.0,2800.0,2800.0,,1,0.0
2026,1,269,265,90,597,17,0,"TE - TE (GENERICO)
x 25 saquitos / caja
MAROLIO- MK 
FINANCIADO",408.6,C,2000.0,2000.0,2000.0,,1,0.0
2026,1,269,265,90,597,18,0,"FLAN - FLAN (GENERICO)
vainilla caja/estuche x 60 gr
RAVANA, NOEL 
FINANCIADO",467.5,C,1800.0,1800.0,1800.0,,1,0.0
2026,1,98,96,2593,95,1,0,"LLAVE P/CERRADURA - LLAVE P/CERRADURA (GENERICO) TRABAJOS DE CERRAJERIA (COPIA DE LLAVE, CERRADURAS, MARCOS, ENTRE OTROS) DURANTE EL AÑO",150000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,100,99,2973,99,1,0,PRODUCTOS QUIMICOS - PRODUCTOS QUIMICOS  (Genérico) PRODUCTOS QUIMICOS VARIOS PARA MANTENIMIENTO Y LIMPIEZA DE PILETAS EN COLONIA DE VERANO MUNICIPAL,1500000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,101,100,33,100,1,0,"SEGURO TECNICO - SEGURO TECNICO (Genérico)DESDE EL 01/01/2026 AL 31/12/2026, RETRO NEW HOLLAND FAZ81",2029892.68,C,1.0,1.0,1.0,,1,0.0
2026,1,103,102,169,102,1,0,SILICONA - SILICONA (Genérico),10900.0,C,1.0,1.0,1.0,,1,0.0
2026,1,104,103,33,103,1,0,"SEGURO TECNICO - SEGURO TECNICO (Genérico)DESDE EL 01/01/2026 AL 31/12/2026, DE CORTADORAS DE PASTP TORO,INI PALAS BMV14/BLZ66/EPK06/PALA CARGADORA CII58/CARGADORA LIUGONG EFJ00/TRACTOR J DEERE BGZ45/TOPADORA EUF96",28002044.73,C,1.0,1.0,1.0,,1,0.0
2026,1,106,105,33,105,1,0,"SEGUROS DE RESPONSABILIDAD - SEGUROS DE RESPONSABILIDAD (GENERICO) COMPRESIVA DE CAMPO DE DEPORTE Y ESTADIO MUNICIPAL, DESDE EL 01/01/2026 AL 31/12/2026",525687.42,C,1.0,1.0,1.0,,1,0.0
2026,1,105,106,33,106,1,0,"SEGUROS DE RESPONSABILIDAD - DESCRIPCION SEGURO DE RESPONSABILIDADDESDE EL 01/01/2026 AL 31/12/2026, PUESTO DE INVERNADAS",484704.48,C,1.0,1.0,1.0,,1,0.0
2026,1,108,107,33,107,1,0,SEGUROS DE RESPONSABILIDAD - SEGUROS DE RESPONSABILIDAD (GENERICO) COMPRESIVA DESDE EL 01/01/2026 AL 31/12/2026,508355.19,C,1.0,1.0,1.0,,1,0.0
2026,1,137,137,2538,137,1,0,CARGA DE GAS EN AIRE ACONDICIONADO - REVISION DE FUGAS Y CARGA DE GAS COMPLETA PARA AIRE ACONDICIONADO,156000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,138,138,345,138,1,0,HAEMOCGLUCOTEST TIRAS REACTIVAS X 100 NEO,82765.963,C,15.0,15.0,15.0,,1,0.0
2026,1,139,140,1138,140,1,0,PESCADO - MILANESAS KG,9000.0,C,8.0,8.0,8.0,,1,0.0
2026,1,140,146,2627,146,1,0,PASTAS FRESCAS - VARIEDAD SORRENTINO  8X2,1800.0,C,16.0,16.0,16.0,,1,0.0
2026,1,140,146,2627,146,2,0,PASTAS FRESCAS - FIDEOS SOPEROS Kg.,3000.0,C,4.0,4.0,4.0,,1,0.0
2026,1,141,149,2627,148,1,0,PASTAS FRESCAS - TUBOS EMPANADAS 5 DOC,6500.0,C,5.0,5.0,5.0,,1,0.0
2026,1,142,151,2595,151,1,0,SILICONA - SILICONA (Genérico): LIMPIADOR TUF SCHUF.,25000.0,C,2.0,2.0,2.0,,1,0.0
2026,1,142,151,2595,151,2,0,PEGAMENTO - PEGAMENTO (GENERICO): PULPÍTO.,6200.0,C,1.0,1.0,1.0,,1,0.0
2026,1,158,153,441,153,1,0,SELLO - SELLO (base de sello y perilla),2800.0,C,1.0,1.0,1.0,,1,0.0
2026,1,149,157,441,157,1,0,SELLO - SELLO (GENERICO) AUT. 911 38 X 14,8500.0,C,1.0,1.0,1.0,,1,0.0
2026,1,190,161,1266,161,1,0,"SERVICIO DE ALARMA Y MONITOREO - SERVICIO DE ALARMA Y MONITOREO (Genérico)DESDE EL 01/01/2026 AL 30/04/2026, ABONOS 5544/5579, CON COMUNICADOR EN COMODATO",59200.0,C,8.0,8.0,8.0,,1,0.0
2026,1,192,165,1266,165,1,0,SERVICIO DE ALARMA Y MONITOREO - SERVICIO DE ALARMA Y MONITOREO (Genérico)DESDE EL 01/01/2026 AL 30/04/2026.ABONO 5546 CON COMUNICADOR EN COMODATO,59200.0,C,4.0,4.0,4.0,,1,0.0
2026,1,195,167,1266,167,1,0,"SERVICIO DE ALARMA Y MONITOREO - SERVICIO DE ALARMA Y MONITOREO (Genérico)DESDE EL 01/01/2026 AL 30/04/2026,ABONO B084 CON COUNICADOR EN COMODATO",59200.0,C,4.0,4.0,4.0,,1,0.0
2026,1,249,186,3430,186,1,0,"TONER VARIOS - (70) 408284COMP $727.650
(144) TN1060COMP $406296 
(24) DR1060COMP $ 128.304
(40) CB435A-436A-CE285AUNIVCOMP $172.260 
(40) CF283ACOMP $171.666
(15) CE505A-CF280AUNIVCOMP $98.010 
(5) CE310A-CF350AUNIVCOMP $23.982,75 
(5) CE311A-CF351AUNIVCOMP $ 23982,75 
(5) CE313A-CF353UNIVCOMP $ 23982,75 
(2) INKDYEC1000 $9444,60 
(2) INKDYEM1000 $9444,60",2200997.5,C,1.0,1.0,1.0,,1,0.0
2026,1,182,188,33,188,1,0,"SEGURO AUTOMOTOR - DESCRIPCION TODO RIESGO S/FRANQUICIA, TERCEROS, DE MOTONIVELADORAS(BGZ34/CGS18/BGZ53), CARGADORAS(EPK07/FAZ81), CAMIONETAS(AB597ZF/AF451OS),NIVELADORA DE ARRASTRE, CASILLAS RODANTES,TRACTORES(ABD99/EFJ10/EFJ11)",6332135.0,C,1.0,1.0,1.0,,1,0.0
2026,1,183,191,1527,191,1,0,PARCHE P/CAMARA - PARCHE P/CAMARA (af471zq-oig911- af349oi- af496mn- af245ct-af747pm- ae704aw- ae331iy),154000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,184,194,71,194,1,0,RULEMAN - RULEMAN,4000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,187,195,1063,195,1,0,REPARACION DE EQUIPOS DE COMUNICACIÓN - REPARACION DE EQUIPOS DE COMUNICACIÓN (Genérico) FUENTE  INTEGRADORA DE ALIMENTACION EQUIPO MOTOEBO 6145,1120000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,185,197,413,197,1,0,"PARCHE P/CAMARA - PARCHE P/CAMARA (GENERICO)Parche 19,5 x 24 New Hollnd BMU 02 ($30.000),parche 23.1 Pauny EFJ 10($40.000)parche 165/65/17 (auxilio casillla ($10.000),parche y desarme Amarok AB597ZF ($18.000)parche Motoniveladora Volvo CGS 18 ($30.000) parche 255/70/16 Motoniveladora 255/70/16 ($10.000)1 parche 1400 x 24 CGS 18 ($35.000),2 parches 255/80/16 Amarok AB 597 ZF ($10.000),1 parche 215/16 BMU 02 ($10.000)1 parche 23.1 x 30 Pauny N°1 EFJ 11 ($35.000).",263000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,308,292,33,291,1,0,"SEGURO INTEGRAL - SEGURO INTEGRAL (Genérico)DESDE EL 01/01/2026 AL 31/12/2026, CASA DE LA CULTURA",552679.0,C,1.0,1.0,1.0,,1,0.0
2026,1,309,293,33,292,1,0,"SEGURO INTEGRAL - SEGURO INTEGRAL (Genérico)DESDE EL 01/01/206 AL 31/12/202, CASA CHICA CASA GDE Y HOGAR PROTECCION INTEGRAL",367866.0,C,1.0,1.0,1.0,,1,0.0
2026,1,310,294,33,293,1,0,"SEGURO INTEGRAL - SEGURO INTEGRAL (Genérico)DESDE EL 01/01/2026 AL 31/12/2026, SALA 1° AUX. B° SM",502262.0,C,1.0,1.0,1.0,,1,0.0
2026,1,311,295,33,294,1,0,"SEGURO INTEGRAL - SEGURO INTEGRAL (Genérico)DESDE EL 01/01/2026 AL 31/12/2026, CAPS B° QUINTANILLA",493506.0,C,1.0,1.0,1.0,,1,0.0
2026,1,312,296,33,295,1,0,"SEGURO INTEGRAL - SEGURO INTEGRAL (Genérico)DESDE EL 01/01/2026 AL 31/12/2026, MUSEO HISTORICO",290490.0,C,1.0,1.0,1.0,,1,0.0
2026,1,313,297,33,296,1,0,"SEGURO INTEGRAL - SEGURO INTEGRAL (Genérico)DESDE EL 01/01/2026 AL 31/12/2026, MUNICIPALIDAD",1330489.0,C,1.0,1.0,1.0,,1,0.0
2026,1,307,298,1259,297,1,0,TUBO LED - TUBO LED,5128.2,C,2.0,2.0,2.0,,1,0.0
2026,1,307,298,1259,297,2,0,LISTON P/TUBO LED - LISTON P/TUBO LED,6969.2,C,1.0,1.0,1.0,,1,0.0
2026,1,307,298,1259,297,3,0,PORTALAMPARA - PORTALAMPARA,3168.2,C,2.0,2.0,2.0,,1,0.0
2026,1,307,298,1259,297,4,0,Lampara led - Lampara led,17144.4,C,6.0,6.0,6.0,,1,0.0
2026,1,307,298,1259,297,5,0,CINTA AISLANTE - CINTA AISLANTE,5465.6,C,1.0,1.0,1.0,,1,0.0
2026,1,307,298,1259,297,6,0,TERM. AISL. 2.5/4mm - TERM. AISL. 2.5/4mm,770.0,C,5.0,5.0,5.0,,1,0.0
2026,1,306,299,1259,298,1,0,CONECTOR - CONECTOR AMERICANO,417.87,C,15.0,15.0,15.0,,1,0.0
2026,1,306,299,1259,298,2,0,CINTA AISLANTE - CINTA AISLANTE,5838.54,C,1.0,1.0,1.0,,1,0.0
2026,1,306,299,1259,298,3,0,TIMBRE INALAMBRICO - TIMBRE INALAMBRICO,23708.3,C,2.0,2.0,2.0,,1,0.0
2026,1,306,299,1259,298,4,0,Pila - Pila AA,1944.69,C,6.0,6.0,6.0,,1,0.0
2026,1,305,300,1810,299,1,0,SERVICE - SERVICE (Genérico): RECARGA DE GAS REFRIGERANTE A.A.,120000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,304,301,2627,300,1,0,PASTAS FRESCAS - SORRENTINO  X PLANCHA. 9 X2,2000.0,C,18.0,18.0,18.0,,1,0.0
2026,1,304,301,2627,300,2,0,PASTAS FRESCAS - FIDEOS AL HUEVO N° 2 KG,4000.0,C,4.0,4.0,4.0,,1,0.0
2026,1,303,302,125,301,1,0,MEDICAMENTOS - MEDICAMENTOS DISPENSADOS EL 23 Y 24/12/25,44517.6,C,1.0,1.0,1.0,,1,0.0
2026,1,292,303,3356,302,1,0,PESCADO - FILET KG,8500.0,C,7.0,7.0,7.0,,1,0.0
2026,1,315,306,33,305,1,0,"SEGURO INTEGRAL - SEGURO INTEGRAL (Genérico)DESDE EL 01/01/2026  AL 31/12/2026, DEPOSITO TURISMO, EST. DE TREN",335917.0,C,1.0,1.0,1.0,,1,0.0
2026,1,314,308,33,307,1,0,"SEGURO INTEGRAL - SEGURO INTEGRAL (Genérico)DESDE EL 01/01/2026 AL 31/12/2026, DELEGACION SUR",588764.0,C,1.0,1.0,1.0,,1,0.0
2026,1,302,311,33,309,1,0,"SEGURO AUTOMOTOR - SEGURO AUTOMOTOR (GENERICO)3° DESDE EL 01/01/2026 AL 31/12/2026, MOTOS DOMINIOS 750HBT/592KZK/AO291TH/AO97RWF/A097RWE/A097RWJ/A097RWI",783604.0,C,1.0,1.0,1.0,,1,0.0
2026,1,301,312,33,311,1,0,SEGURO INTEGRAL - SEGURO INTEGRAL (Genérico)DESDE EL 01/01/2026 AL 31/12/2026,3352728.0,C,1.0,1.0,1.0,,1,0.0
2026,1,300,313,33,312,1,0,SEGURO INTEGRAL - SEGURO INTEGRAL (Genérico)DESDE EL 01/01/2026 AL 31/12/2026,318241.0,C,1.0,1.0,1.0,,1,0.0
2026,1,299,314,33,313,1,0,SEGURO INTEGRAL - SEGURO INTEGRAL (Genérico)DESDE EL 10/01/2026 AL 31/12/2026,837666.0,C,1.0,1.0,1.0,,1,0.0
2026,1,298,315,33,314,1,0,"SEGURO INTEGRAL - SEGURO INTEGRAL (Genérico)DESDE EL 01/01/2026 AL 31/12/2026, PROG. ENVION",1131077.0,C,1.0,1.0,1.0,,1,0.0
2026,1,330,320,2369,319,8,0,EXTREMO DE DIRECCION P/AUTO - TIPO MECANICA - LADO CORTO - MODELO RASTROJERO.,78446.1392,C,3.0,3.0,3.0,,1,0.0
2026,1,330,320,2369,319,9,0,REMACHE P/CINTA DE FRENO - REMACHE P/CINTA DE FRENO (GENERICO),62.073,C,1000.0,1000.0,1000.0,,1,0.0
2026,1,330,320,2369,319,10,0,MANGUERA P/AUTOMOTOR - MARCA PEUGEOT - DESTINO SALIDA DE RADIADOR - MODELO 405.,13721.4,C,2.0,2.0,2.0,,1,0.0
2026,1,330,320,2369,319,11,0,VALVULA - VALVULA (GENERICO),48852.54,C,2.0,2.0,2.0,,1,0.0
2026,1,330,320,2369,319,12,0,MANGUERA P/AUTOMOTOR - MARCA RENAULT - DESTINO ENTRADA DE RADIADOR - MODELO 21.,111404.7,C,1.0,1.0,1.0,,1,0.0
2026,1,330,320,2369,319,13,0,BRIDA - BRIDA (GENERICO),108360.32,C,1.0,1.0,1.0,,1,0.0
2026,1,330,320,2369,319,14,0,DIFERENCIAL P/TRACTOR 22 HP. - DIFERENCIAL P/TRACTOR 22 HP. (Genérico),75032.1,C,1.0,1.0,1.0,,1,0.0
2026,1,330,320,2369,319,15,0,CILINDROS - CILINDROS (GENERICO),58370.4,C,1.0,1.0,1.0,,1,0.0
2026,1,330,320,2369,319,1,0,PULMON PARA FRENOS - PULMON PARA FRENOS (GENERICO),104544.0,C,2.0,2.0,2.0,,1,0.0
2026,1,158,153,441,153,2,0,PAPEL P/FOTOGRAFIA - PAPEL P/FOTOGRAFIA (papel opalina),18000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,160,155,688,155,1,0,FILTRO DE ACEITE P/VEHICULO - FILTRO DE ACEITE P/VEHICULO (jch069),10000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,160,155,688,155,2,0,ACEITE MOTOR - ACEITE MOTOR (10 litros),95000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,160,155,688,155,3,0,FILTRO HABITACULO - FILTRO HABITACULO (af747pm),15500.0,C,1.0,1.0,1.0,,1,0.0
2026,1,330,320,2369,319,2,0,BISAGRA METALICA - PIVOTE LIBRE - SUJECION CON TORNILLOS - ALA IGUALES - MATERIAL HIERRO - LONGITUD 75MM.,155956.9,C,5.0,5.0,5.0,,1,0.0
2026,1,330,320,2369,319,3,0,RULEMAN - RULEMAN (GENERICO),63815.4,C,1.0,1.0,1.0,,1,0.0
2026,1,330,320,2369,319,4,0,SOPORTE P/ BOBINA - SOPORTE P/ BOBINA (Genérico),43596.8082,C,1.0,1.0,1.0,,1,0.0
2026,1,330,320,2369,319,5,0,REGULADOR DE EMBRAGUE P/AUTO - REGULADOR DE EMBRAGUE P/AUTO (GENERICO),65198.43,C,1.0,1.0,1.0,,1,0.0
2026,1,330,320,2369,319,6,0,"REPUESTO - REPUESTO (Genérico) PURGADOR
",17233.2556,C,2.0,2.0,2.0,,1,0.0
2026,1,330,320,2369,319,7,0,SOPORTE - SOPORTE (Genérico),19793.1195,C,2.0,2.0,2.0,,1,0.0
2026,1,331,322,441,321,1,0,Banda elástica - INDUCA CLASICA X 500 GRS,7500.0,C,2.0,2.0,2.0,,1,0.0
2026,1,332,324,441,322,1,0,LIBRO DE ACTAS - LIBRO DE ACTAS (GENERICO): 2 Manos 2224/A.,9200.01,C,2.0,2.0,2.0,,1,0.0
