EJERCICIO,UNI_COMPRA,NRO_OC,ITEM_OC,DELEG_SOLIC,NRO_SOLIC,ITEM_REAL,DESCRIPCION,CANTIDAD,IMP_UNITARIO,CANT_RECIB,IMPORTE_EJER,COD_PROV,OC_FECH_OC,OC_OBSERVACIONES,ESTADO_OC,SG_JURISDICCION
2026,1,990,1,1,1025,1,TRABAJO DE PLOMERIA - TRABAJO DE PLOMERIA (Genérico) DESTAPE DE CAÑERIA CLOACAL EN CORRALON MUNICIPAL,1,380000,0,380000,68,2026-03-11 00:00:00,PROV.ATMOSFERICO LA PRIMERA PRESUP.0246 DESTAPE DE CAÑERIA Y REGISTRO EN CORRALON MUNICIPAL,R,1110118000
2026,1,993,10,1,1026,10,TRANS GPT. COLOR 200 WIENER - GPT. COLOR 200 ML WIENER,1,89790.72,0,89790.72,285,2026-03-11 00:00:00,RADIOGRAFICAOESTE - PRESUPUESTO N° 100053327,R,1110104000
2026,1,993,9,1,1026,9,REACTIVO - TUBO HEMOLISIS PP 400400,100,119.32,0,11932,285,2026-03-11 00:00:00,RADIOGRAFICAOESTE - PRESUPUESTO N° 100053327,R,1110104000
2026,1,993,8,1,1026,8,REACTIVO - TAPON PLAST ALETA 13 MM,100,58.86,0,5886,285,2026-03-11 00:00:00,RADIOGRAFICAOESTE - PRESUPUESTO N° 100053327,R,1110104000
2026,1,993,7,1,1026,7,REACTIVO - GOT UV AA LIQ 200 ML,1,89790.72,0,89790.72,285,2026-03-11 00:00:00,RADIOGRAFICAOESTE - PRESUPUESTO N° 100053327,R,1110104000
2026,1,993,6,1,1026,6,TIPS PARA MICROPIPETA - TUBO ACT COAG 3 ML,100,202.56,0,20256,285,2026-03-11 00:00:00,RADIOGRAFICAOESTE - PRESUPUESTO N° 100053327,R,1110104000
2026,1,993,5,1,1026,5,REACTIVO - TUBO ACT COAG 10 ML,200,251.37,0,50274,285,2026-03-11 00:00:00,RADIOGRAFICAOESTE - PRESUPUESTO N° 100053327,R,1110104000
2026,1,993,4,1,1026,4,REACTIVO - PIPETA PASTEUR PLAST 3 ML,500,46.14,0,23070,285,2026-03-11 00:00:00,RADIOGRAFICAOESTE - PRESUPUESTO N° 100053327,R,1110104000
2026,1,993,3,1,1026,3,TUBO F/RED. C/ LITIO - TIPS AM 5-200 UI X 1000 U,20,1721.44,0,34428.8,285,2026-03-11 00:00:00,RADIOGRAFICAOESTE - PRESUPUESTO N° 100053327,R,1110104000
2026,1,993,2,1,1026,2,TUBO EDTA 3 K 1 ml. - TIPS AM 200 UI X 1000,2,21861.74,0,43723.48,285,2026-03-11 00:00:00,RADIOGRAFICAOESTE - PRESUPUESTO N° 100053327,R,1110104000
2026,1,993,1,1,1026,1,REACTIVO - SANGRE 10 PLACAS,1,48445.56,0,48445.56,285,2026-03-11 00:00:00,RADIOGRAFICAOESTE - PRESUPUESTO N° 100053327,R,1110104000
2026,1,1060,1,1,1027,1,"REP.AIRE ACONDICIONADO - CAMBIO COMPRESOR
CAMBIO CONDENSADOR (ADAPTADO X UNO MAS GRANDE)
LIMPIEZA CAÑERIA CON GAS LIMPIANTE 
LIMPIEZA DE VALVULAS EXPNSION X 2
LIMPIEZA DE EVAPORADOR CON GAS LIMPIANTE X 2
PRUEBA PRESION 
CARGA DE GAS EQUIPO DOBLE 
CARGA ACEITE EQU DOBLE
REVISION FILTRO HABITACULO
RECORRIDO ELECTRICO (FALTA DE ALIMENTACION EQUIPO TRASERO) CAMBIO DE TECLA DE RESISTENCIA DE ELECTRO VENTILADOR DE MOTOR",1,2847000,0,2847000,3511,2026-03-17 00:00:00,PRESUPUESTO ESPINOSA MARIA SILVIA  SERVICIO AUTOMOTOR AMBULANCIA DOMINIO PAA 334,N,1110104000
2026,1,964,1,1,1027,1,"REP.AIRE ACONDICIONADO - CAMBIO COMPRESOR
CAMBIO CONDENSADOR (ADAPTADO X UNO MAS GRANDE)
LIMPIEZA CAÑERIA CON GAS LIMPIANTE 
LIMPIEZA DE VALVULAS EXPNSION X 2
LIMPIEZA DE EVAPORADOR CON GAS LIMPIANTE X 2
PRUEBA PRESION 
CARGA DE GAS EQUIPO DOBLE 
CARGA ACEITE EQU DOBLE
REVISION FILTRO HABITACULO
RECORRIDO ELECTRICO (FALTA DE ALIMENTACION EQUIPO TRASERO) CAMBIO DE TECLA DE RESISTENCIA DE ELECTRO VENTILADOR DE MOTOR",1,2847000,0,2847000,2216,2026-03-10 00:00:00,PRESUPUESTO 30777 RAFAEL CIOFFI SERVICIO AUTOMOTOR AMBULANCIA DOMINIO PAA 334,A,1110104000
2026,1,965,9,1,1028,9,FRANELA - REPASADOR DE MICROFIBRA MEDIA NARANJA,3,3492.33,3,10476.99,3322,2026-03-10 00:00:00,PRESUPUESTO 2095  REMITO 975 03/01/26 - PRESUPUESTO 2096 - REMITO 968 10/01/2026 PRESUPUESTO 2093 REMITO 967 17/01/2026,R,1110104000
2026,1,965,8,1,1028,8,CIF Anti Grasa D Pack - CIF DETERGENTE ACTIVE NEUTRO X 5 LTROS,1,17786.96,1,17786.96,3322,2026-03-10 00:00:00,PRESUPUESTO 2095  REMITO 975 03/01/26 - PRESUPUESTO 2096 - REMITO 968 10/01/2026 PRESUPUESTO 2093 REMITO 967 17/01/2026,R,1110104000
2026,1,965,7,1,1028,7,PAPEL HIGIENICO PARA DISPENSER - PAPEL HIGIENICO 1046 FELPITA 8 X 300,2,21410.15,2,42820.3,3322,2026-03-10 00:00:00,PRESUPUESTO 2095  REMITO 975 03/01/26 - PRESUPUESTO 2096 - REMITO 968 10/01/2026 PRESUPUESTO 2093 REMITO 967 17/01/2026,R,1110104000
2026,1,965,6,1,1028,6,TOALLAS DE  PAPEL PARA COCINA - TOALLAS MANO 1026 FELPITA HS 4 X 200 MTS,3,24908.08,3,74724.24,3322,2026-03-10 00:00:00,PRESUPUESTO 2095  REMITO 975 03/01/26 - PRESUPUESTO 2096 - REMITO 968 10/01/2026 PRESUPUESTO 2093 REMITO 967 17/01/2026,R,1110104000
2026,1,965,5,1,1028,5,PAPEL EN BOBINA - BOBINA LIMPIEZA 1003 FELPITA X 360,3,28876.4,3,86629.2,3322,2026-03-10 00:00:00,PRESUPUESTO 2095  REMITO 975 03/01/26 - PRESUPUESTO 2096 - REMITO 968 10/01/2026 PRESUPUESTO 2093 REMITO 967 17/01/2026,R,1110104000
2026,1,965,4,1,1028,4,DESODORANTE DE AMBIENTE - PERACETICO SUTTER X 20 KG,1,208222.02,1,208222.02,3322,2026-03-10 00:00:00,PRESUPUESTO 2095  REMITO 975 03/01/26 - PRESUPUESTO 2096 - REMITO 968 10/01/2026 PRESUPUESTO 2093 REMITO 967 17/01/2026,R,1110104000
2026,1,965,3,1,1028,3,JABON P/LAVAR ROPA - ALA BLANCO BOOSTER X 20 LTS,1,67904.15,1,67904.15,3322,2026-03-10 00:00:00,PRESUPUESTO 2095  REMITO 975 03/01/26 - PRESUPUESTO 2096 - REMITO 968 10/01/2026 PRESUPUESTO 2093 REMITO 967 17/01/2026,R,1110104000
2026,1,965,2,1,1028,2,JABON P/LAVAR ROPA - SKIP ENZYNE POWER U POR X 20 LITROS,1,228598.89,1,228598.89,3322,2026-03-10 00:00:00,PRESUPUESTO 2095  REMITO 975 03/01/26 - PRESUPUESTO 2096 - REMITO 968 10/01/2026 PRESUPUESTO 2093 REMITO 967 17/01/2026,R,1110104000
2026,1,965,1,1,1028,1,JABON LIQUIDO - SKIP AÑKALINE SCOSTER PRO X 20 LITROS,1,93120.78,1,93120.78,3322,2026-03-10 00:00:00,PRESUPUESTO 2095  REMITO 975 03/01/26 - PRESUPUESTO 2096 - REMITO 968 10/01/2026 PRESUPUESTO 2093 REMITO 967 17/01/2026,R,1110104000
2026,1,974,4,1,1029,4,NAFTA INFINIA - NAFTA INFINIA  (Genérico),800,2100,0,1680000,2330,2026-03-10 00:00:00,"COMBUSTIBLES DEL SALADO. PREVISION DEL 01/03/26 AL 15/03/26.VEHICULOS HOSPITAL MUNICIPAL.DOMINIOS: EQM 605, FJX 453, KYV 365, JQS 879, AA 775 QW, PAA 334, AB 039 OI, AF 591 SU, AF 545 GL. AF 548 KJ.",R,1110104000
2026,1,974,3,1,1029,3,NAFTA SUPER - NAFTA SUPER (Genérico),800,1800,0,1440000,2330,2026-03-10 00:00:00,"COMBUSTIBLES DEL SALADO. PREVISION DEL 01/03/26 AL 15/03/26.VEHICULOS HOSPITAL MUNICIPAL.DOMINIOS: EQM 605, FJX 453, KYV 365, JQS 879, AA 775 QW, PAA 334, AB 039 OI, AF 591 SU, AF 545 GL. AF 548 KJ.",R,1110104000
2026,1,974,2,1,1029,2,INFINIA DIESEL - INFINIA DIESEL  (Genérico),800,2000,0,1600000,2330,2026-03-10 00:00:00,"COMBUSTIBLES DEL SALADO. PREVISION DEL 01/03/26 AL 15/03/26.VEHICULOS HOSPITAL MUNICIPAL.DOMINIOS: EQM 605, FJX 453, KYV 365, JQS 879, AA 775 QW, PAA 334, AB 039 OI, AF 591 SU, AF 545 GL. AF 548 KJ.",R,1110104000
2026,1,974,1,1,1029,1,DIESEL 500 - DIESEL 500  (Genérico),800,1800,0,1440000,2330,2026-03-10 00:00:00,"COMBUSTIBLES DEL SALADO. PREVISION DEL 01/03/26 AL 15/03/26.VEHICULOS HOSPITAL MUNICIPAL.DOMINIOS: EQM 605, FJX 453, KYV 365, JQS 879, AA 775 QW, PAA 334, AB 039 OI, AF 591 SU, AF 545 GL. AF 548 KJ.",R,1110104000
2026,1,966,30,1,1030,30,"AGUA MINERAL - LEVITE NARANJA X1,500",21,1989,0,41769,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,29,1,1030,29,AGUA MINERAL - AGUA SIERRA DE LOS PADRES 2LT,12,10899,0,130788,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,28,1,1030,28,Grasa vacuna - GRASA HDK 10KG,1,43999,0,43999,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,27,1,1030,27,CONDIMENTOS - PROVENZAL 1KG,2,13900,0,27800,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,26,1,1030,26,CONDIMENTOS - PIMIENTA BLANCA 1KG,1,48000,0,48000,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,25,1,1030,25,FIAMBRE - FIAMBRE DE CERDO COCIDO CAGNOLI,6.045,8900,0,53800.5,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,24,1,1030,24,QUESO - CREMOSO CREMAR,8.405,8500,0,71442.5,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,23,1,1030,23,QUESO - BARRA ILOLAY,3.29,11900,0,39151,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,22,1,1030,22,QUESO - MOZZARELLA SOBRERO,12.205,8500,0,103742.5,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,21,1,1030,21,GALLETITAS - VAINILLAS X160GR,10,1089,0,10890,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,20,1,1030,20,TE - TE ROSAMONTE X500,50,599,0,29950,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,19,1,1030,19,SAL - SAL FINA EN SOBRES X1000,2,17499,0,34998,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,18,1,1030,18,PURE DE TOMATE - PURE DE TOMATE  VIGENTE X12,2,6500,0,13000,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,17,1,1030,17,ADEREZOS - MOSTAZA DANICA X2900,1,8050,0,8050,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,16,1,1030,16,ADEREZOS - MAYONESA DANICA X2900,4,8500,0,34000,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,15,1,1030,15,MATE COCIDO EN SAQUITOS - MATE COCIDO AMANDA X25,10,899,0,8990,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,14,1,1030,14,LENTEJAS - LENTEJA 400G,10,1289,0,12890,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,13,1,1030,13,LECHE - LECHE EN POLVO X25KG,1,340599.98,0,340599.98,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,12,1,1030,12,HARINA - HARINA PUREZA LEUDANTE 10 X1KG,1,12990,0,12990,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,11,1,1030,11,HARINA - HARINA CAÑUELAS 10 X1KG,1,7900,0,7900,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
2026,1,966,10,1,1030,10,EDULCORANTE ARTIFICIAL - EDULCORANTE EN SOBRES X500,3,9999,0,29997,2209,2026-03-10 00:00:00,DURANTE JAVIER - PRESUPUESTO N° 1-857  SEMANA DEL 16/02/26 AL 24/02/26,R,1110104000
